aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
2119029.9000000004,44.09462,13.0,4805641.027,100.00002744999999,53.0,24310.580999999995,0.50587579,13.0,24203.166,0.503640898,15.0,5134.518000000001,0.10684352000000001,5.0,44.053,0.000916694,1.0,2632894.37,54.787622,3.0,24.439,0.0005085479999999999,3.0,vgg16.onnx
2112733.7,43.99509,13.0,4802204.247999999,99.99998959899999,53.0,24488.759000000002,0.5099485300000001,13.0,24053.266999999996,0.5008794480000001,15.0,5191.917,0.10811533999999999,5.0,43.48,0.000905418,1.0,2635667.92,54.884526,3.0,25.205000000000002,0.000524863,3.0,vgg16.onnx
2070034.4999999998,43.578030000000005,13.0,4750178.365000001,100.0000477078,53.0,24112.75,0.5076178499999999,13.0,24070.803000000007,0.5067341510000001,15.0,5059.945000000001,0.10652114,5.0,44.528,0.000937396,1.0,2626832.08,55.299707,3.0,23.759,0.0005001708,3.0,vgg16.onnx
2114105.8,43.89672999999999,13.0,4816093.832999999,99.9999768373,53.0,24177.528000000002,0.50201572,13.0,24163.25,0.501718902,15.0,5199.885,0.10796903999999999,5.0,43.079,0.000894481,1.0,2648379.84,54.990140999999994,3.0,24.451,0.0005076942999999999,3.0,vgg16.onnx
2119318.3000000003,44.21746999999999,13.0,4792946.926999998,99.99998695419998,53.0,24279.747,0.5065731000000001,13.0,24374.89,0.5085575350000001,15.0,4959.346000000001,0.10347185,5.0,43.737,0.000912529,1.0,2619946.37,54.662490000000005,3.0,24.537000000000003,0.0005119402000000001,3.0,vgg16.onnx
2110996.6,43.937050000000006,13.0,4804590.3379999995,99.9999584412,53.0,24370.650000000005,0.5072364799999999,13.0,23966.601000000006,0.498826893,15.0,5202.001,0.10827105000000001,5.0,44.835,0.000933169,1.0,2639984.29,54.947112999999995,3.0,25.360999999999997,0.0005278492,3.0,vgg16.onnx
2069185.2,43.34849,13.0,4773374.051,100.00002366569998,53.0,24239.047000000002,0.50779722,13.0,24474.227,0.512724272,15.0,5188.458,0.10869590999999999,5.0,44.284,0.00092773,1.0,2650219.42,55.520898,3.0,23.415,0.0004905337,3.0,vgg16.onnx
2108954.1,43.91731,13.0,4802104.517,100.00000063839998,53.0,23991.611999999997,0.49960695000000005,13.0,24183.782000000007,0.503608964,15.0,5185.081,0.10797525000000001,5.0,42.592,0.000886945,1.0,2639723.17,54.97010900000001,3.0,24.18,0.0005035294,3.0,vgg16.onnx
2119397.1,44.1124,13.0,4804544.002,100.00003346799998,53.0,24191.365999999995,0.50351077,13.0,24393.940000000002,0.507726542,15.0,5183.749,0.10789270000000001,5.0,42.595,0.000886557,1.0,2631311.09,54.76711400000001,3.0,24.162000000000003,0.000502899,3.0,vgg16.onnx
2118212.7,44.09385999999999,13.0,4803875.764,99.9999794155,53.0,24214.489999999998,0.50406275,13.0,24443.828999999998,0.5088358449999999,15.0,5192.759,0.10809542,5.0,43.175,0.000898754,1.0,2631744.04,54.783711,3.0,24.771,0.0005156465,3.0,vgg16.onnx
