aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
970100.7,26.821300000000004,8.0,3616895.4509999994,99.99995463,17.0,5185.377,0.14336526,5.0,42.114,0.00116437,1.0,2635401.0,72.86364,2.0,6166.26,0.170485,1.0,vgg11.onnx
967939.0,26.83105,8.0,3607534.252,99.99998817000001,17.0,5193.036,0.14395002000000004,5.0,42.466,0.00117715,1.0,2627965.0,72.84655000000001,2.0,6394.75,0.177261,1.0,vgg11.onnx
972267.6000000001,27.39622,8.0,3548912.386,100.00000633,17.0,5182.421,0.14602855000000003,5.0,41.195,0.00116078,1.0,2565024.0,72.27634,2.0,6397.17,0.180257,1.0,vgg11.onnx
957970.8,26.553790000000003,8.0,3607657.945,99.99999460000001,17.0,5211.846,0.14446591,5.0,41.549,0.00115169,1.0,2637996.0,73.12214,2.0,6437.75,0.178447,1.0,vgg11.onnx
969712.8,27.114239999999995,8.0,3576400.833,99.99996451,17.0,5206.366,0.14557539,5.0,42.957,0.00120112,1.0,2595017.0,72.55939,2.0,6421.71,0.179558,1.0,vgg11.onnx
968528.5,26.77467,8.0,3617336.171,99.99998920000002,17.0,5207.249999999999,0.14395281,5.0,41.541,0.00114839,1.0,2637136.0,72.90266000000001,2.0,6422.88,0.177558,1.0,vgg11.onnx
970756.6,26.809459999999998,8.0,3620953.275,99.999958,17.0,5177.19,0.14297858,5.0,42.525,0.00117442,1.0,2638542.0,72.86863,2.0,6434.96,0.177715,1.0,vgg11.onnx
959009.7000000001,26.609799999999996,8.0,3603971.064,100.00002895,17.0,5065.4710000000005,0.14055234,5.0,42.513,0.00117961,1.0,2633424.0,73.0701,2.0,6429.38,0.178397,1.0,vgg11.onnx
972296.2000000001,27.203090000000003,8.0,3574213.3140000002,99.99997685000001,17.0,4958.212,0.13872187,5.0,42.032,0.00117598,1.0,2590503.0,72.47754,2.0,6413.87,0.179449,1.0,vgg11.onnx
967105.4999999999,27.058249999999997,8.0,3574163.232,100.00000696000001,17.0,5021.630999999999,0.14049826,5.0,41.521,0.0011617,1.0,2595588.0,72.62084999999999,2.0,6406.58,0.179247,1.0,vgg11.onnx
969391.0999999999,26.78697,8.0,3618892.707,100.00002307,17.0,5187.735,0.14335141,5.0,42.582,0.00117666,1.0,2637832.0,72.89059,2.0,6439.29,0.177935,1.0,vgg11.onnx
957872.6,26.57172,8.0,3604854.292,100.00003643999999,17.0,5149.199,0.14284066000000004,5.0,43.863,0.00121678,1.0,2635385.0,73.10661999999999,2.0,6403.63,0.177639,1.0,vgg11.onnx
