aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddaddnnrelu,aggregated_count_nnconv2dnnbiasaddaddnnrelu,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
1108766.6800000002,83.71858600000002,33.0,1324396.3710000003,99.9999406,56.0,1036.31,0.0782475,1.0,90626.91,6.842884,4.0,121608.61000000002,9.18219,16.0,155.101,0.0117111,1.0,2202.76,0.166322,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1114790.5699999998,83.62514400000002,33.0,1333080.9419999996,100.0000259,56.0,1027.8,0.0770995,1.0,93355.48000000001,7.00299,4.0,121544.36,9.117553999999998,16.0,156.762,0.0117594,1.0,2205.97,0.165479,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1111535.7899999998,83.617933,33.0,1329301.7090000003,99.99991099999995,56.0,1027.57,0.0773012,1.0,92628.36,6.9681939999999996,4.0,121749.90999999999,9.15894,16.0,156.549,0.0117768,1.0,2203.53,0.165766,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1115362.7999999998,83.75306699999999,33.0,1331727.355,99.99999190000001,56.0,1027.95,0.077189,1.0,91688.29,6.884918,4.0,121262.59000000001,9.105673,16.0,163.095,0.0122469,1.0,2222.63,0.166898,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1110425.76,83.57343499999999,33.0,1328682.393,99.99998259999998,56.0,1034.6,0.0778665,1.0,93114.41,7.008032,4.0,121747.96,9.163055,16.0,154.713,0.0116441,1.0,2204.95,0.16595,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1111512.41,83.62958799999998,33.0,1329088.7660000005,99.99990930000001,56.0,993.795,0.0747726,1.0,92991.44,6.99662,4.0,121226.80999999998,9.121039000000001,16.0,156.191,0.0117517,1.0,2208.12,0.166138,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1113638.1700000002,83.600526,33.0,1332094.5620000002,99.99999410000001,56.0,1034.85,0.0776862,1.0,93760.3,7.038565,4.0,121284.51999999999,9.104797,16.0,158.172,0.0118739,1.0,2218.55,0.166546,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1112327.95,83.667815,33.0,1329457.067,99.99996549999997,56.0,1025.12,0.0771085,1.0,92126.84999999999,6.929646999999999,4.0,121623.33,9.148344000000002,16.0,143.847,0.01082,1.0,2209.97,0.166231,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1111417.56,83.37365999999999,33.0,1333056.16,100.00002009999999,56.0,1027.92,0.0771097,1.0,96309.23,7.2247,4.0,121935.95000000001,9.147101000000001,16.0,151.36,0.0113544,1.0,2214.14,0.166095,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1112045.0,83.518216,33.0,1331499.7959999999,100.00000949999998,56.0,996.095,0.0748101,1.0,94171.33,7.072594,4.0,121913.06000000003,9.156070999999999,16.0,157.801,0.0118514,1.0,2216.51,0.166467,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1111934.4000000001,83.755725,33.0,1327593.001,100.00005810000002,56.0,1036.59,0.0780805,1.0,91156.0,6.866261,4.0,121103.05,9.122003000000001,16.0,157.181,0.0118396,1.0,2205.78,0.166149,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
