aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_concatenatereshapetransposereshape,aggregated_percentage_concatenatereshapetransposereshape,aggregated_count_concatenatereshapetransposereshape,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_stridedsliceconcatenatereshapetransposereshape,aggregated_percentage_stridedsliceconcatenatereshapetransposereshape,aggregated_count_stridedsliceconcatenatereshapetransposereshape,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
21183.721000000005,74.01321099999998,37.0,28621.522999999997,99.99997089999994,88.0,389.657,1.36141,1.0,2921.638999999999,10.207856999999997,19.0,166.653,0.582265,3.0,209.371,0.7315168999999999,13.0,715.7969999999999,2.500909,13.0,80.885,0.282602,1.0,2953.8,10.3202,1.0,shufflenet_v2_x0_5.onnx
21136.011000000013,73.75895800000004,37.0,28655.544000000005,100.00000829999999,88.0,391.678,1.36685,1.0,2935.737,10.244913,19.0,165.805,0.578614,3.0,210.72900000000004,0.7353862999999999,13.0,713.237,2.4890030000000003,13.0,81.807,0.285484,1.0,3020.54,10.5408,1.0,shufflenet_v2_x0_5.onnx
21107.278,73.80176999999999,37.0,28599.980000000003,99.9999918,88.0,392.438,1.37216,1.0,2919.592,10.208355999999997,19.0,166.81,0.583251,3.0,207.414,0.7252238000000001,13.0,712.086,2.48981,13.0,80.372,0.281021,1.0,3013.99,10.5384,1.0,shufflenet_v2_x0_5.onnx
18064.959000000003,70.819734,37.0,25508.364999999998,100.0000768,88.0,391.472,1.53468,1.0,2911.7020000000007,11.414710999999999,19.0,165.701,0.649596,3.0,208.24,0.8163608000000001,13.0,714.1759999999998,2.7997749999999995,13.0,80.535,0.31572,1.0,2971.58,11.6495,1.0,shufflenet_v2_x0_5.onnx
21142.584999999995,73.786328,37.0,28653.796,99.9999985,88.0,390.829,1.36397,1.0,2926.4340000000007,10.213077000000002,19.0,167.33200000000002,0.5839780000000001,3.0,207.703,0.7248705,13.0,713.5160000000002,2.4901269999999998,13.0,78.697,0.274648,1.0,3026.7,10.563,1.0,shufflenet_v2_x0_5.onnx
21158.338999999996,73.854451,37.0,28648.725000000002,100.00009489999997,88.0,391.855,1.36779,1.0,2924.9410000000003,10.209662999999999,19.0,165.728,0.578482,3.0,206.96699999999998,0.7224288999999999,13.0,714.1700000000001,2.4928470000000003,13.0,81.945,0.286033,1.0,3004.78,10.4884,1.0,shufflenet_v2_x0_5.onnx
21197.366,73.85377200000002,37.0,28701.82,100.00004340000007,88.0,391.101,1.36264,1.0,2927.8999999999996,10.201096000000001,19.0,168.70499999999998,0.587785,3.0,205.38600000000002,0.7155853999999999,13.0,712.9860000000001,2.484115,13.0,82.446,0.28725,1.0,3015.93,10.5078,1.0,shufflenet_v2_x0_5.onnx
18038.029000000002,70.662949,37.0,25526.855,100.00000060000002,88.0,388.584,1.52225,1.0,2918.502000000001,11.433059,19.0,166.052,0.6505000000000001,3.0,209.88899999999995,0.8222286000000001,13.0,715.952,2.8046990000000003,13.0,81.307,0.318515,1.0,3008.54,11.7858,1.0,shufflenet_v2_x0_5.onnx
21217.665999999997,73.82688799999998,37.0,28739.739999999998,100.00002069999998,88.0,384.588,1.33818,1.0,2946.2110000000002,10.251360999999998,19.0,166.65200000000002,0.579866,3.0,207.06300000000002,0.7204767000000001,13.0,717.6489999999999,2.497064,13.0,82.651,0.287585,1.0,3017.26,10.4986,1.0,shufflenet_v2_x0_5.onnx
21052.958000000002,73.680738,37.0,28573.194,99.9999629,88.0,392.334,1.37309,1.0,2942.391,10.297744000000002,19.0,165.294,0.5784929,3.0,210.34300000000002,0.736156,13.0,706.475,2.472513,13.0,81.099,0.283829,1.0,3022.3,10.5774,1.0,shufflenet_v2_x0_5.onnx
