aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasaddaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddaddnnrelu,aggregated_count_nnconv2dnnbiasaddaddnnrelu,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
655706.4,60.927724,17.0,1076202.644,99.99994651999998,39.0,989.498,0.0919435,1.0,413290.5,38.40266999999999,16.0,4956.62,0.460565,3.0,44.286,0.00411502,1.0,1215.34,0.112929,1.0,resnet34.onnx
660537.5,60.858169000000004,17.0,1085371.629,99.99995786,39.0,1020.51,0.0940237,1.0,417449.70000000007,38.46143,16.0,5104.25,0.470277,3.0,45.099,0.00415516,1.0,1214.57,0.111903,1.0,resnet34.onnx
650346.1000000001,60.788271,17.0,1069854.571,100.00000169000002,39.0,1019.63,0.0953059,1.0,412263.4,38.53453,16.0,4966.4,0.464212,3.0,47.831,0.00447079,1.0,1211.21,0.113212,1.0,resnet34.onnx
651263.2999999999,60.883566,17.0,1069686.431,99.99997904,39.0,1022.7,0.0956071,1.0,411013.69999999995,38.423739999999995,16.0,5127.719999999999,0.479367,3.0,45.921,0.00429294,1.0,1213.09,0.113406,1.0,resnet34.onnx
653615.5000000001,60.799157,17.0,1075039.963,99.99999283999999,39.0,1027.09,0.0955394,1.0,414193.8,38.52824,16.0,4943.280000000001,0.459824,3.0,46.683,0.00434244,1.0,1213.61,0.11289,1.0,resnet34.onnx
664037.8,61.02530699999999,17.0,1088134.59,99.99999164000002,39.0,1022.86,0.0940012,1.0,416783.4,38.302580000000006,16.0,5027.459999999999,0.46202699999999997,3.0,45.75,0.00420444,1.0,1217.32,0.111872,1.0,resnet34.onnx
651102.5999999999,60.862368,17.0,1069794.2420000003,99.99995937999998,39.0,1022.1,0.095542,1.0,411355.1,38.451800000000006,16.0,5052.379999999999,0.472277,3.0,46.262,0.00432438,1.0,1215.8,0.113648,1.0,resnet34.onnx
649652.5,60.74935600000001,17.0,1069397.17,99.99997920999999,39.0,1022.56,0.0956201,1.0,412367.5,38.56078,16.0,5087.76,0.47575899999999993,3.0,45.75,0.00427811,1.0,1221.1,0.114186,1.0,resnet34.onnx
656203.6000000001,60.884818,17.0,1077778.1909999999,99.99994781,39.0,1018.62,0.0945114,1.0,414281.5,38.438449999999996,16.0,5014.73,0.46528499999999995,3.0,46.101,0.00427741,1.0,1213.64,0.112606,1.0,resnet34.onnx
667960.6999999998,61.130614,17.0,1092677.858,100.00001808000002,39.0,1024.41,0.0937524,1.0,417357.8,38.19589,16.0,5063.619999999999,0.46341200000000005,3.0,47.528,0.00434968,1.0,1223.8,0.112,1.0,resnet34.onnx
650098.4,60.866914,17.0,1068064.5300000003,99.99998083000001,39.0,1023.49,0.0958262,1.0,410651.0999999999,38.44818,16.0,5036.099999999999,0.47151699999999996,3.0,44.31,0.00414863,1.0,1211.13,0.113395,1.0,resnet34.onnx
651204.9999999999,60.90625299999999,17.0,1069193.1270000003,100.00001513000002,39.0,1019.38,0.0953408,1.0,410793.49999999994,38.420860000000005,16.0,4908.5599999999995,0.45909,3.0,46.877,0.00438433,1.0,1219.81,0.114087,1.0,resnet34.onnx
655197.9000000001,60.948303,17.0,1075006.034,100.00003329,39.0,1024.92,0.0953408,1.0,412578.39999999997,38.3792,16.0,4946.46,0.46013400000000004,3.0,44.704,0.00415849,1.0,1213.65,0.112897,1.0,resnet34.onnx
665803.6,61.107517,17.0,1089560.7179999999,99.99998055,39.0,1023.8,0.0939643,1.0,416399.49999999994,38.21717999999999,16.0,5066.98,0.465048,3.0,45.688,0.00419325,1.0,1221.15,0.112078,1.0,resnet34.onnx
649567.4999999999,60.78690800000001,17.0,1068596.903,99.99996940999999,39.0,1022.65,0.0957004,1.0,411820.19999999995,38.538419999999995,16.0,4923.91,0.460782,3.0,46.623,0.00436301,1.0,1216.02,0.113796,1.0,resnet34.onnx
651930.4000000001,60.957055000000004,17.0,1069490.305,99.99995032999999,39.0,1019.8,0.0953535,1.0,410287.0,38.36286,16.0,4988.19,0.46640899999999996,3.0,44.735,0.00418283,1.0,1220.18,0.11409,1.0,resnet34.onnx
654913.0000000001,60.880139,17.0,1075742.3569999998,100.00002170999997,39.0,1016.07,0.0944527,1.0,413514.6,38.43991,16.0,5030.959999999999,0.467673,3.0,46.257,0.00430001,1.0,1221.47,0.113547,1.0,resnet34.onnx
664735.3,61.04128100000001,17.0,1088993.3390000004,100.00002153999999,39.0,1020.26,0.0936881,1.0,416610.8,38.256510000000006,16.0,5359.92,0.49219100000000005,3.0,46.189,0.00424144,1.0,1220.87,0.11211,1.0,resnet34.onnx
652660.7000000001,60.925039999999996,17.0,1071251.529,100.00002949999998,39.0,1020.21,0.0952351,1.0,411144.99999999994,38.37993,16.0,5162.74,0.48193600000000003,3.0,44.729,0.0041754,1.0,1218.15,0.113713,1.0,resnet34.onnx
650570.1,60.831291,17.0,1069465.117,99.99997315999998,39.0,1019.63,0.0953407,1.0,411822.2,38.50734,16.0,4798.76,0.44870699999999997,3.0,45.917,0.00429346,1.0,1208.51,0.113001,1.0,resnet34.onnx
653681.5,60.793979,17.0,1075241.542,100.00006166,39.0,1019.0,0.0947696,1.0,414137.49999999994,38.515769999999996,16.0,5168.9,0.480719,3.0,46.322,0.00430806,1.0,1188.32,0.110516,1.0,resnet34.onnx
665211.2999999999,61.030677000000004,17.0,1089962.8940000003,100.00003573000004,39.0,1024.97,0.0940371,1.0,417289.29999999993,38.28472,16.0,5176.66,0.47494000000000003,3.0,44.074,0.00404363,1.0,1216.59,0.111618,1.0,resnet34.onnx
651417.6,60.93489100000001,17.0,1069038.876,99.99999331000001,39.0,1014.28,0.0948775,1.0,410232.89999999997,38.373979999999996,16.0,5109.96,0.477995,3.0,46.576,0.00435681,1.0,1217.56,0.113893,1.0,resnet34.onnx
649907.9,60.801601,17.0,1068898.5219999999,99.99994746999997,39.0,1022.62,0.0956706,1.0,411589.60000000003,38.505950000000006,16.0,5108.57,0.477928,3.0,45.042,0.00421387,1.0,1224.79,0.114584,1.0,resnet34.onnx
656313.7000000001,60.96077700000001,17.0,1076616.5579999997,99.99999259999998,39.0,1032.81,0.0959312,1.0,413099.7,38.37016,16.0,4917.21,0.456728,3.0,43.758,0.0040644,1.0,1209.38,0.112332,1.0,resnet34.onnx
665144.5000000001,61.04093599999999,17.0,1089669.052,99.99999596999999,39.0,1022.97,0.0938788,1.0,417249.5,38.29142,16.0,4988.17,0.45777,3.0,47.762,0.00438317,1.0,1216.15,0.111608,1.0,resnet34.onnx
650136.1,60.83982299999999,17.0,1068603.371,100.00003762,39.0,1022.54,0.0956894,1.0,411063.39999999997,38.46735999999999,16.0,5126.5599999999995,0.479744,3.0,46.711,0.00437122,1.0,1208.06,0.11305,1.0,resnet34.onnx
648475.6,60.734655000000004,17.0,1067718.666,99.9999726,39.0,1028.45,0.0963226,1.0,411870.39999999997,38.57481,16.0,5087.5599999999995,0.47648900000000005,3.0,47.396,0.004439,1.0,1209.26,0.113257,1.0,resnet34.onnx
654937.1,60.81003600000001,17.0,1077021.6390000002,100.00001493000002,39.0,1023.32,0.0950142,1.0,414911.5,38.523970000000006,16.0,4888.200000000001,0.453864,3.0,46.449,0.00431273,1.0,1215.07,0.112818,1.0,resnet34.onnx
665873.1,61.109975000000006,17.0,1089632.016,100.00005207,39.0,1004.49,0.0921858,1.0,416483.89999999997,38.22242,16.0,5000.08,0.458877,3.0,47.816,0.00438827,1.0,1222.63,0.112206,1.0,resnet34.onnx
