aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
983442.6,27.735429999999997,8.0,3545794.051,100.00003408999999,17.0,5127.729,0.14461438000000004,5.0,44.312,0.00124971,1.0,2550925.0,71.94234999999999,2.0,6254.41,0.17639,1.0,vgg11_bn.onnx
987859.4000000001,27.68421,8.0,3568312.555,99.99997922000001,17.0,5169.398,0.14486928000000002,5.0,40.427,0.00113294,1.0,2568783.0,71.98872,2.0,6460.33,0.181047,1.0,vgg11_bn.onnx
987777.4,27.664130000000004,8.0,3570614.046,99.99999709,17.0,5164.374,0.14463567000000002,5.0,43.612,0.00122142,1.0,2571203.0,72.01005,2.0,6425.66,0.17996,1.0,vgg11_bn.onnx
981422.0,27.56194,8.0,3560793.061,100.00000744999998,17.0,5126.2,0.14396223000000002,5.0,41.491,0.00116522,1.0,2567774.0,72.11237999999999,2.0,6429.37,0.18056,1.0,vgg11_bn.onnx
985579.0000000001,28.03351,8.0,3515719.1429999997,100.00001472999999,17.0,5155.389999999999,0.14663843,5.0,44.203,0.0012573,1.0,2518497.0,71.63533,2.0,6443.55,0.183279,1.0,vgg11_bn.onnx
985679.0,27.766270000000002,8.0,3549911.376,100.00003822000001,17.0,5084.75,0.14323581999999999,5.0,45.666,0.0012864,1.0,2552670.0,71.90806,2.0,6431.96,0.181186,1.0,vgg11_bn.onnx
987008.2,27.85309,8.0,3543618.302,99.99998804,17.0,5108.675,0.14416517,5.0,42.767,0.00120687,1.0,2545025.0,71.81997,2.0,6433.66,0.181556,1.0,vgg11_bn.onnx
981231.2,27.64641,8.0,3549217.506,99.99999527,17.0,5151.411,0.14514216,5.0,42.275,0.00119111,1.0,2556328.0,72.02511,2.0,6464.62,0.182142,1.0,vgg11_bn.onnx
984010.4,27.595440000000004,8.0,3565842.1049999995,99.99997823999999,17.0,4970.787,0.13939998,5.0,41.908,0.00117526,1.0,2570420.0,72.08451,2.0,6399.01,0.179453,1.0,vgg11_bn.onnx
983576.6,27.9287,8.0,3521744.215,100.00002939,17.0,5165.3099999999995,0.14666906000000002,5.0,44.315,0.00125833,1.0,2526517.0,71.74051,2.0,6440.99,0.182892,1.0,vgg11_bn.onnx
984032.0,27.81662,8.0,3537570.497,100.00004338,17.0,5151.491,0.14562229000000002,5.0,43.126,0.00121909,1.0,2541904.0,71.85454,2.0,6439.88,0.182042,1.0,vgg11_bn.onnx
981395.3999999999,27.52402,8.0,3565593.946,100.00004641,17.0,5042.836,0.14143049000000002,5.0,44.46,0.00124692,1.0,2572644.0,72.15196999999999,2.0,6467.25,0.181379,1.0,vgg11_bn.onnx
982792.0,27.68005,8.0,3550543.569,99.99999183,17.0,5171.293,0.14564826,5.0,41.526,0.00116957,1.0,2556088.0,71.99144,2.0,6450.75,0.181684,1.0,vgg11_bn.onnx
982805.3,28.085800000000003,8.0,3499291.5,99.99996262,17.0,5171.147,0.14777671,5.0,44.473,0.00127091,1.0,2504831.0,71.58109,2.0,6439.58,0.184025,1.0,vgg11_bn.onnx
984800.1000000001,27.60521,8.0,3567444.64,99.99997912,17.0,5157.174999999999,0.14456222,5.0,42.235,0.0011839,1.0,2571009.0,72.06861,2.0,6436.13,0.180413,1.0,vgg11_bn.onnx
982015.8999999999,27.645699999999998,8.0,3552144.591,99.9999977,17.0,5011.998,0.14109788,5.0,42.193,0.00118782,1.0,2558628.0,72.03053,2.0,6446.5,0.181482,1.0,vgg11_bn.onnx
983983.5,27.58277,8.0,3567379.13,100.00003597999999,17.0,4982.2880000000005,0.13966244,5.0,41.722,0.00116954,1.0,2571932.0,72.09591999999999,2.0,6439.62,0.180514,1.0,vgg11_bn.onnx
986066.2999999999,27.71578,8.0,3557779.673,99.99996545,17.0,4986.275999999999,0.14015125,5.0,44.017,0.0012372,1.0,2560234.0,71.96153000000001,2.0,6449.08,0.181267,1.0,vgg11_bn.onnx
986009.7,27.61172,8.0,3570981.4729999998,99.99995941000002,17.0,5008.4259999999995,0.14025354999999998,5.0,42.597,0.00119286,1.0,2573505.0,72.06713,2.0,6415.75,0.179663,1.0,vgg11_bn.onnx
981839.7000000001,27.733269999999997,8.0,3540289.853,100.00001393,17.0,5103.159,0.14414521,5.0,44.704,0.00126272,1.0,2546846.0,71.93897,2.0,6456.29,0.182366,1.0,vgg11_bn.onnx
986131.4,27.726419999999997,8.0,3556645.136,100.00004484999998,17.0,5178.0599999999995,0.14558806,5.0,40.716,0.00114479,1.0,2558857.0,71.94587999999999,2.0,6437.96,0.181012,1.0,vgg11_bn.onnx
984584.1000000001,27.756140000000002,8.0,3547265.517,99.99999796,17.0,4964.4,0.13995004,5.0,40.897,0.00115292,1.0,2551271.0,71.92219,2.0,6405.12,0.180565,1.0,vgg11_bn.onnx
987022.8,27.64732,8.0,3570045.0810000002,100.00002857,17.0,4998.673,0.14001697000000002,5.0,42.148,0.0011806,1.0,2571736.0,72.03657,2.0,6245.46,0.174941,1.0,vgg11_bn.onnx
979917.6,27.630369999999996,8.0,3546517.1270000003,100.00000100999999,17.0,5173.751,0.14588256,5.0,44.986,0.00126845,1.0,2554946.0,72.04104,2.0,6434.79,0.18144,1.0,vgg11_bn.onnx
985244.2000000001,27.63186,8.0,3565607.511,99.99994634000001,17.0,4986.32,0.13984495,5.0,44.691,0.00125339,1.0,2568864.0,72.04558,2.0,6468.3,0.181408,1.0,vgg11_bn.onnx
982515.5,27.5766,8.0,3562855.535,99.99995654,17.0,5154.0650000000005,0.14466107,5.0,43.27,0.00121447,1.0,2568706.0,72.09682,2.0,6436.7,0.180661,1.0,vgg11_bn.onnx
999467.5,27.92312,8.0,3579356.153,100.00005772,17.0,5164.401,0.14428278,5.0,43.702,0.00122094,1.0,2568244.0,71.75161,2.0,6436.55,0.179824,1.0,vgg11_bn.onnx
981354.8,27.88638,8.0,3519124.588,100.00000763999999,17.0,5145.1990000000005,0.14620712,5.0,42.459,0.00120652,1.0,2526136.0,71.78304,2.0,6446.13,0.183174,1.0,vgg11_bn.onnx
986467.2,27.65905,8.0,3566531.7920000004,99.9999823,17.0,5153.684,0.14450124,5.0,42.658,0.00119606,1.0,2568413.0,72.01424,2.0,6455.25,0.180995,1.0,vgg11_bn.onnx
984052.8,27.701990000000002,8.0,3552287.885,99.99997238,17.0,5150.213,0.14498312,5.0,42.992,0.00121026,1.0,2556586.0,71.97005,2.0,6455.88,0.181739,1.0,vgg11_bn.onnx
986151.5,27.75701,8.0,3552802.582,100.00004057999999,17.0,5159.278,0.14521718000000003,5.0,43.394,0.0012214,1.0,2555000.0,71.91508999999999,2.0,6448.41,0.181502,1.0,vgg11_bn.onnx
978928.1,27.5748,8.0,3550075.003,100.00000467,17.0,5161.196,0.14538268000000001,5.0,42.707,0.00120299,1.0,2559560.0,72.09881999999999,2.0,6383.0,0.179799,1.0,vgg11_bn.onnx
985113.2999999999,28.12858,8.0,3502179.693,100.00004418,17.0,5168.374,0.14757586,5.0,44.559,0.00127232,1.0,2505439.0,71.53946,2.0,6414.46,0.183156,1.0,vgg11_bn.onnx
984696.0000000001,27.725990000000007,8.0,3551527.476,99.99998739000002,17.0,5178.546,0.14581144000000001,5.0,42.51,0.00119695,1.0,2555190.0,71.94621000000001,2.0,6420.42,0.180779,1.0,vgg11_bn.onnx
984625.1000000001,27.584690000000002,8.0,3569461.2640000004,99.99999285000001,17.0,5165.678,0.14471896,5.0,41.616,0.00116589,1.0,2573205.0,72.08945000000001,2.0,6423.87,0.179968,1.0,vgg11_bn.onnx
978729.9,27.47415,8.0,3562370.086,100.00002903,17.0,5153.063,0.14465262,5.0,43.903,0.00123241,1.0,2572034.0,72.20008,2.0,6409.22,0.179914,1.0,vgg11_bn.onnx
985279.6,27.734640000000002,8.0,3552522.902,100.00000285,17.0,5166.598999999999,0.14543441999999998,5.0,44.493,0.00125243,1.0,2555603.0,71.93769999999999,2.0,6429.21,0.180976,1.0,vgg11_bn.onnx
983069.2,27.824259999999995,8.0,3533136.905,99.99996635000001,17.0,5152.969,0.14584649,5.0,43.276,0.00122486,1.0,2538418.0,71.84598,2.0,6453.46,0.182655,1.0,vgg11_bn.onnx
983132.9999999999,27.639499999999998,8.0,3556984.1160000004,100.00005021999999,17.0,5151.929999999999,0.14483958,5.0,44.236,0.00124364,1.0,2562181.0,72.03246,2.0,6473.95,0.182007,1.0,vgg11_bn.onnx
979471.9,27.47093,8.0,3565485.199,100.00003163000001,17.0,5061.053999999999,0.14194584,5.0,43.955,0.00123279,1.0,2574470.0,72.20535000000001,2.0,6438.29,0.180573,1.0,vgg11_bn.onnx
