aggregated_duration_nnconv2daddnnrelu,aggregated_percentage_nnconv2daddnnrelu,aggregated_count_nnconv2daddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dadd,aggregated_percentage_nnconv2dadd,aggregated_count_nnconv2dadd,aggregated_duration_concatenatereshapetransposereshape,aggregated_percentage_concatenatereshapetransposereshape,aggregated_count_concatenatereshapetransposereshape,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_stridedsliceconcatenatereshapetransposereshape,aggregated_percentage_stridedsliceconcatenatereshapetransposereshape,aggregated_count_stridedsliceconcatenatereshapetransposereshape,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
53928.145000000004,77.601072,37.0,69494.04900000001,99.99996869999997,88.0,369.265,0.531362,1.0,8137.5239999999985,11.709665999999999,19.0,650.534,0.9360999999999999,3.0,636.177,0.9154407,13.0,2706.913,3.8951719999999996,13.0,74.071,0.106586,1.0,2991.42,4.30457,1.0,shufflenet_v2_x1_5.onnx
53716.256,77.47523099999998,37.0,69333.45999999998,99.99999210000001,88.0,372.011,0.536553,1.0,8168.328999999999,11.781216,19.0,651.5369999999999,0.9397139999999999,3.0,638.6239999999999,0.9210911,13.0,2706.3789999999995,3.903424,13.0,73.454,0.105943,1.0,3006.87,4.33682,1.0,shufflenet_v2_x1_5.onnx
53817.782999999996,77.57566199999998,37.0,69374.561,99.99998199999996,88.0,367.87,0.530266,1.0,8157.263,11.758288000000002,19.0,650.2750000000001,0.9373389999999999,3.0,637.358,0.91872,13.0,2704.0180000000005,3.8977090000000008,13.0,73.584,0.106068,1.0,2966.41,4.27593,1.0,shufflenet_v2_x1_5.onnx
54465.50700000001,77.74274199999999,37.0,70058.59400000001,99.9999461,88.0,370.142,0.528332,1.0,8150.286999999999,11.633523,19.0,652.361,0.931165,3.0,640.5019999999998,0.9142381,13.0,2704.855,3.860845999999999,13.0,75.11,0.10721,1.0,2999.83,4.28189,1.0,shufflenet_v2_x1_5.onnx
53780.958000000006,77.55864399999999,37.0,69342.31300000001,99.99999419999999,88.0,370.604,0.534456,1.0,8144.158,11.744862999999999,19.0,649.566,0.936753,3.0,635.6610000000001,0.9167001999999999,13.0,2705.498,3.9016550000000008,13.0,74.788,0.107853,1.0,2981.08,4.29907,1.0,shufflenet_v2_x1_5.onnx
53799.598,77.560188,37.0,69364.97099999996,100.00001529999999,88.0,368.75,0.531608,1.0,8151.660999999998,11.751846000000004,19.0,651.595,0.9393719999999999,3.0,634.8449999999999,0.9152242999999999,13.0,2704.7019999999998,3.8992320000000005,13.0,75.07,0.108225,1.0,2978.75,4.29432,1.0,shufflenet_v2_x1_5.onnx
53710.98299999999,77.49312900000001,37.0,69310.69699999997,100.00005020000003,88.0,371.734,0.53633,1.0,8168.434000000001,11.785231999999999,19.0,651.564,0.940063,3.0,642.471,0.9269442,13.0,2703.7589999999996,3.9009249999999995,13.0,73.502,0.106047,1.0,2988.25,4.31138,1.0,shufflenet_v2_x1_5.onnx
54415.10700000001,77.74369199999998,37.0,69992.94200000001,99.99998089999995,88.0,371.103,0.530201,1.0,8151.8060000000005,11.646609999999999,19.0,650.585,0.9295,3.0,641.9099999999999,0.9171058999999999,13.0,2705.2950000000005,3.8650969999999996,13.0,74.266,0.106105,1.0,2982.87,4.26167,1.0,shufflenet_v2_x1_5.onnx
53831.78900000001,77.54128300000002,37.0,69423.395,99.99999750000003,88.0,368.754,0.531167,1.0,8171.201,11.770097000000002,19.0,651.0840000000001,0.937845,3.0,641.1319999999998,0.9235104999999999,13.0,2707.279,3.8996640000000005,13.0,75.436,0.108661,1.0,2976.72,4.28777,1.0,shufflenet_v2_x1_5.onnx
53623.534,77.42995300000001,37.0,69254.20000000001,99.9999411,88.0,372.204,0.537446,1.0,8210.947,11.856237000000002,19.0,651.4060000000001,0.940602,3.0,638.4409999999999,0.9218801000000001,13.0,2703.852,3.9042440000000003,13.0,73.866,0.106659,1.0,2979.95,4.30292,1.0,shufflenet_v2_x1_5.onnx
