aggregated_duration_nnconv2daddnnrelu,aggregated_percentage_nnconv2daddnnrelu,aggregated_count_nnconv2daddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dadd,aggregated_percentage_nnconv2dadd,aggregated_count_nnconv2dadd,aggregated_duration_concatenatereshapetransposereshape,aggregated_percentage_concatenatereshapetransposereshape,aggregated_count_concatenatereshapetransposereshape,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_stridedsliceconcatenatereshapetransposereshape,aggregated_percentage_stridedsliceconcatenatereshapetransposereshape,aggregated_count_stridedsliceconcatenatereshapetransposereshape,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
15947.003999999999,68.67923699999997,37.0,23219.553,100.00006009999998,88.0,369.118,1.58969,1.0,2777.01,11.959800000000001,19.0,164.61,0.708929,3.0,184.731,0.7955840999999999,13.0,702.672,3.026209,13.0,74.398,0.320411,1.0,3000.01,12.9202,1.0,shufflenet_v2_x0_5.onnx
15638.485999999997,68.215438,37.0,22925.129000000004,99.99996600000003,88.0,372.613,1.62535,1.0,2780.531,12.128752,19.0,164.706,0.718452,3.0,184.291,0.803882,13.0,702.6179999999999,3.064836,13.0,74.084,0.323156,1.0,3007.8,13.1201,1.0,shufflenet_v2_x0_5.onnx
16036.631,68.65249699999998,37.0,23359.127999999993,99.99999729999999,88.0,371.466,1.59024,1.0,2787.497,11.933221,19.0,163.18599999999998,0.698596,3.0,184.16199999999998,0.7883943000000001,13.0,703.037,3.00969,13.0,74.109,0.317259,1.0,3039.04,13.0101,1.0,shufflenet_v2_x0_5.onnx
16022.189999999997,68.82586799999999,37.0,23279.326999999994,100.00002599999996,88.0,368.63,1.58351,1.0,2768.0000000000005,11.890371999999997,19.0,164.57600000000002,0.7069620000000001,3.0,183.938,0.7901340000000001,13.0,704.4919999999998,3.0262560000000005,13.0,75.221,0.323124,1.0,2992.28,12.8538,1.0,shufflenet_v2_x0_5.onnx
15962.129,68.59508799999999,37.0,23270.069000000007,100.00001429999998,88.0,370.555,1.59241,1.0,2784.8729999999996,11.967611,19.0,163.822,0.704003,3.0,185.952,0.7991033000000001,13.0,703.1880000000001,3.0218559999999997,13.0,74.8,0.321443,1.0,3024.75,12.9985,1.0,shufflenet_v2_x0_5.onnx
15642.162999999997,68.245383,37.0,22920.478000000003,99.9999656,88.0,371.54,1.621,1.0,2790.084,12.172891999999997,19.0,164.43900000000002,0.717433,3.0,182.26100000000002,0.7951886,13.0,700.293,3.055317,13.0,76.108,0.332052,1.0,2993.59,13.0607,1.0,shufflenet_v2_x0_5.onnx
15994.318000000003,68.647678,37.0,23299.149999999994,99.99999010000005,88.0,371.132,1.5929,1.0,2779.5339999999997,11.929771999999998,19.0,163.821,0.70312,3.0,184.221,0.7906770999999999,13.0,702.4130000000001,3.014757,13.0,74.251,0.318686,1.0,3029.46,13.0024,1.0,shufflenet_v2_x0_5.onnx
16060.939999999999,68.874132,37.0,23319.246000000006,100.0000021,88.0,372.128,1.5958,1.0,2760.671,11.838595,19.0,163.01,0.6990360000000001,3.0,183.187,0.7855611,13.0,705.7549999999999,3.0264919999999997,13.0,74.525,0.319586,1.0,2999.03,12.8608,1.0,shufflenet_v2_x0_5.onnx
15997.928000000002,68.69632899999999,37.0,23287.90499999999,100.00003519999996,88.0,371.998,1.59739,1.0,2781.215,11.942754,19.0,164.02,0.704313,3.0,185.98,0.7986121999999999,13.0,701.317,3.0115089999999998,13.0,74.947,0.321828,1.0,3010.5,12.9273,1.0,shufflenet_v2_x0_5.onnx
15647.670000000002,68.207147,37.0,22941.410999999993,100.00003300000002,88.0,372.166,1.62225,1.0,2780.7009999999996,12.120878000000001,19.0,164.047,0.715069,3.0,185.502,0.80859,13.0,702.9040000000001,3.063908,13.0,71.621,0.312191,1.0,3016.8,13.15,1.0,shufflenet_v2_x0_5.onnx
15984.449999999999,68.68191999999999,37.0,23273.15100000001,100.0000369,88.0,368.198,1.58207,1.0,2786.109,11.971343000000001,19.0,163.789,0.703768,3.0,181.44700000000003,0.7796409000000001,13.0,701.6690000000001,3.014929,13.0,74.699,0.320966,1.0,3012.79,12.9454,1.0,shufflenet_v2_x0_5.onnx
15966.328999999994,68.67580500000001,37.0,23248.838999999985,99.99998740000002,88.0,369.778,1.59052,1.0,2774.7400000000002,11.934963999999999,19.0,164.05899999999997,0.705665,3.0,182.83200000000002,0.7864133999999999,13.0,703.9149999999998,3.027744,13.0,73.856,0.317676,1.0,3013.33,12.9612,1.0,shufflenet_v2_x0_5.onnx
16022.320000000003,68.66963899999999,37.0,23332.453000000016,99.99994839999998,88.0,370.995,1.59004,1.0,2779.493,11.912567000000001,19.0,164.66799999999998,0.705746,3.0,182.78999999999996,0.7834154,13.0,703.0229999999999,3.0130689999999998,13.0,73.164,0.313572,1.0,3036.0,13.0119,1.0,shufflenet_v2_x0_5.onnx
15670.500999999998,68.283537,37.0,22949.155000000006,100.00001560000001,88.0,369.366,1.6095,1.0,2784.942,12.135264999999999,19.0,163.369,0.711874,3.0,183.83299999999997,0.8010446,13.0,704.0099999999999,3.067694,13.0,73.254,0.319201,1.0,2999.88,13.0719,1.0,shufflenet_v2_x0_5.onnx
15986.170000000002,68.75278000000002,37.0,23251.65900000001,99.99996980000002,88.0,368.397,1.58439,1.0,2786.423999999999,11.983766999999999,19.0,162.1,0.6971539999999999,3.0,183.72500000000002,0.7901587999999999,13.0,704.243,3.0287870000000003,13.0,72.39,0.311333,1.0,2988.21,12.8516,1.0,shufflenet_v2_x0_5.onnx
15963.590999999999,68.67873,37.0,23243.88100000001,100.00000649999997,88.0,374.511,1.61122,1.0,2788.7850000000008,11.997927000000002,19.0,164.974,0.7097530000000001,3.0,181.49,0.7808074999999999,13.0,701.204,3.0167249999999997,13.0,75.576,0.325144,1.0,2993.75,12.8797,1.0,shufflenet_v2_x0_5.onnx
15997.836999999996,68.75884699999999,37.0,23266.593,100.00005110000001,88.0,369.458,1.58793,1.0,2788.3580000000006,11.984384,19.0,162.806,0.699742,3.0,182.358,0.7837761000000001,13.0,703.5450000000001,3.0238420000000006,13.0,74.111,0.31853,1.0,2988.12,12.843,1.0,shufflenet_v2_x0_5.onnx
15718.550000000003,68.300531,37.0,23013.813,100.00006560000003,88.0,372.618,1.61911,1.0,2804.8,12.187461999999998,19.0,163.563,0.7107159999999999,3.0,183.406,0.7969386000000002,13.0,701.373,3.0476170000000002,13.0,75.253,0.326991,1.0,2994.25,13.0107,1.0,shufflenet_v2_x0_5.onnx
15985.165999999994,68.73588999999998,37.0,23255.92200000001,100.00001400000008,88.0,368.666,1.58526,1.0,2781.522,11.960489999999997,19.0,163.195,0.701735,3.0,183.28699999999998,0.7881309999999999,13.0,701.6419999999998,3.0170470000000007,13.0,75.154,0.323161,1.0,2997.29,12.8883,1.0,shufflenet_v2_x0_5.onnx
16017.710999999998,68.78027799999998,37.0,23288.240999999995,100.00002680000001,88.0,369.274,1.58567,1.0,2770.694,11.897392,19.0,162.554,0.698008,3.0,181.692,0.7801877999999999,13.0,702.492,3.0165090000000006,13.0,74.984,0.321982,1.0,3008.84,12.92,1.0,shufflenet_v2_x0_5.onnx
15955.866999999998,68.60208500000002,37.0,23258.577,100.0000012,88.0,372.753,1.60265,1.0,2782.9380000000006,11.965208,19.0,163.73,0.7039559999999999,3.0,184.99599999999998,0.7953882000000001,13.0,704.5399999999998,3.029164,13.0,73.253,0.31495,1.0,3020.5,12.9866,1.0,shufflenet_v2_x0_5.onnx
15720.317000000003,68.20071899999999,37.0,23050.09500000001,100.00009940000001,88.0,367.796,1.59564,1.0,2790.1910000000003,12.104909000000001,19.0,165.435,0.717719,3.0,184.49599999999998,0.8004133999999998,13.0,704.511,3.0564370000000003,13.0,72.599,0.314962,1.0,3044.75,13.2093,1.0,shufflenet_v2_x0_5.onnx
15949.512999999997,68.58086499999999,37.0,23256.506999999998,99.9999668,88.0,373.1,1.60428,1.0,2795.7599999999998,12.021414,19.0,165.121,0.709999,3.0,183.575,0.7893488,13.0,705.7210000000001,3.034508999999999,13.0,75.177,0.323251,1.0,3008.54,12.9363,1.0,shufflenet_v2_x0_5.onnx
16001.252999999999,68.67112800000001,37.0,23301.288999999993,99.99998849999999,88.0,373.039,1.60094,1.0,2784.7019999999993,11.950853,19.0,164.80499999999998,0.707279,3.0,183.597,0.7879264999999999,13.0,701.926,3.012391,13.0,74.837,0.321171,1.0,3017.13,12.9483,1.0,shufflenet_v2_x0_5.onnx
16011.023,68.75641399999999,37.0,23286.586999999992,100.00003959999995,88.0,368.524,1.58256,1.0,2784.244,11.956426000000002,19.0,164.195,0.705105,3.0,185.252,0.7955306000000001,13.0,702.2079999999999,3.0155040000000004,13.0,72.561,0.3116,1.0,2998.58,12.8769,1.0,shufflenet_v2_x0_5.onnx
15671.841999999997,68.410686,37.0,22908.466,99.99998589999994,88.0,367.866,1.60581,1.0,2769.317,12.088617,19.0,162.89200000000002,0.7110550000000001,3.0,183.999,0.8031919000000002,13.0,702.3629999999999,3.0659520000000002,13.0,73.347,0.320174,1.0,2976.84,12.9945,1.0,shufflenet_v2_x0_5.onnx
15980.665000000005,68.773611,37.0,23236.611999999994,99.99994830000007,88.0,370.735,1.59548,1.0,2750.9860000000003,11.839016999999998,19.0,164.981,0.710005,3.0,184.71599999999998,0.7949352999999999,13.0,702.7039999999998,3.0241250000000006,13.0,72.655,0.312675,1.0,3009.17,12.9501,1.0,shufflenet_v2_x0_5.onnx
15966.070000000002,68.622769,37.0,23266.426,100.00000489999998,88.0,368.166,1.58239,1.0,2781.0480000000002,11.953054999999999,19.0,163.47500000000002,0.7026209999999999,3.0,182.218,0.7831799000000002,13.0,704.3050000000001,3.0271290000000004,13.0,74.234,0.319061,1.0,3026.91,13.0098,1.0,shufflenet_v2_x0_5.onnx
16007.049000000003,68.76002999999999,37.0,23279.597,100.0000992,88.0,369.994,1.58935,1.0,2787.4109999999996,11.973615,19.0,163.60999999999999,0.702805,3.0,181.70899999999997,0.7805502,13.0,702.1239999999998,3.016048,13.0,73.75,0.316801,1.0,2993.95,12.8609,1.0,shufflenet_v2_x0_5.onnx
15645.495,68.173598,37.0,22949.499000000007,99.99999209999996,88.0,371.629,1.61933,1.0,2786.919,12.143713000000002,19.0,162.494,0.7080500000000001,3.0,184.29000000000002,0.8030251,13.0,704.6689999999999,3.0705230000000006,13.0,73.703,0.321153,1.0,3020.3,13.1606,1.0,shufflenet_v2_x0_5.onnx
