Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[16, 3, 3, 3], float32[1, 16, 112, 112]",1,"opencl0",6158.88,"6570fa4018b4d1fd","tvmgen_default_fused_nn_conv2d",16.4459,"NCHW","OIHW",,""
"float32[1, 16, 112, 112], float32[16], float32[1, 16, 112, 112]",1,"opencl0",264.869,"8bf39b6a5ae8cde3","tvmgen_default_fused_nn_bias_add",0.707272,,,,
"float32[1, 16, 112, 112], float32[], float32[1, 16, 112, 112]",1,"opencl0",260.265,"0a5a56dcf5a418b2","tvmgen_default_fused_multiply",0.694978,,,,
"float32[1, 16, 112, 112], float32[], float32[1, 16, 112, 112]",1,"opencl0",260.963,"393024df81dbde81","tvmgen_default_fused_add",0.696842,,,,
"float32[1, 16, 112, 112], float32[1, 16, 112, 112]",1,"opencl0",253.523,"d40dda033d13f9cd","tvmgen_default_fused_clip",0.676975,,,,
"float32[1, 16, 112, 112], float32[1, 16, 112, 112], float32[1, 16, 112, 112]",1,"opencl0",398.641,"b9b0d1ff4fa80fc2","tvmgen_default_fused_multiply_1",1.06448,,,,
"float32[1, 16, 112, 112], float32[16, 1, 3, 3], float32[1, 16, 56, 56]",1,"opencl0",1125.31,"09672a0583daff18","tvmgen_default_fused_nn_conv2d_1",3.00487,"NCHW","OIHW",,""
"float32[1, 16, 56, 56], float32[16], float32[1, 16, 56, 56]",1,"opencl0",62.599,"d86df7b6efe2d25d","tvmgen_default_fused_nn_bias_add_1",0.167156,,,,
"float32[1, 16, 56, 56], float32[1, 16, 56, 56]",1,"opencl0",59.139,"51acc933e782a393","tvmgen_default_fused_nn_relu",0.157917,,,,
"float32[1, 16, 56, 56], float32[1, 16, 1, 1]",1,"opencl0",89.91,"bccef132e8d040e8","tvmgen_default_fused_nn_global_avg_pool2d",0.240084,,,"NCHW",""
"float32[1, 16, 1, 1], float32[8, 16, 1, 1], float32[1, 8, 1, 1]",1,"opencl0",11.675,"06dc4f8ad398159d","tvmgen_default_fused_nn_conv2d_2",0.0311754,"NCHW","OIHW",,""
"float32[1, 8, 1, 1], float32[8], float32[1, 8, 1, 1]",1,"opencl0",1.638,"41f27d7263635b61","tvmgen_default_fused_nn_bias_add_2",0.0043739,,,,
"float32[1, 8, 1, 1], float32[1, 8, 1, 1]",1,"opencl0",1.544,"560f4b1d122c311a","tvmgen_default_fused_nn_relu_1",0.0041229,,,,
"float32[1, 8, 1, 1], float32[16, 8, 1, 1], float32[1, 16, 1, 1]",1,"opencl0",8.864,"eb9a12c68ff94075","tvmgen_default_fused_nn_conv2d_3",0.0236693,"NCHW","OIHW",,""
"float32[1, 16, 1, 1], float32[16], float32[1, 16, 1, 1]",1,"opencl0",1.602,"3ce3f4ff89aee733","tvmgen_default_fused_nn_bias_add_3",0.00427777,,,,
"float32[1, 16, 1, 1], float32[], float32[1, 16, 1, 1]",1,"opencl0",1.538,"c682451d079f4267","tvmgen_default_fused_multiply_2",0.00410687,,,,
"float32[1, 16, 1, 1], float32[], float32[1, 16, 1, 1]",1,"opencl0",1.574,"71c6eb1ffa5c48a8","tvmgen_default_fused_add_1",0.004203,,,,
"float32[1, 16, 1, 1], float32[1, 16, 1, 1]",1,"opencl0",1.519,"b08feca666fdd2fd","tvmgen_default_fused_clip_1",0.00405614,,,,
"float32[1, 16, 1, 1], float32[1, 16, 56, 56], float32[1, 16, 56, 56]",1,"opencl0",61.694,"446c953e7a3b46be","tvmgen_default_fused_multiply_3",0.16474,,,,
"float32[1, 16, 56, 56], float32[16, 16, 1, 1], float32[1, 16, 56, 56]",1,"opencl0",284.374,"beec5eef450176d2","tvmgen_default_fused_nn_conv2d_4",0.759355,"NCHW","OIHW",,""
"float32[1, 16, 56, 56], float32[16], float32[1, 16, 56, 56]",1,"opencl0",64.689,"d86df7b6efe2d25d","tvmgen_default_fused_nn_bias_add_1",0.172737,,,,
"float32[1, 16, 56, 56], float32[72, 16, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",986.476,"e22f77c00b28c82d","tvmgen_default_fused_nn_conv2d_5",2.63416,"NCHW","OIHW",,""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",296.914,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_4",0.79284,,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",282.274,"afac2115ffa37772","tvmgen_default_fused_nn_relu_2",0.753748,,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 28, 28]",1,"opencl0",1212.56,"1be8c90e4bb12ef4","tvmgen_default_fused_nn_conv2d_6",3.23787,"NCHW","OIHW",,""
"float32[1, 72, 28, 28], float32[72], float32[1, 72, 28, 28]",1,"opencl0",72.274,"0970f383585e88e4","tvmgen_default_fused_nn_bias_add_5",0.192991,,,,
"float32[1, 72, 28, 28], float32[1, 72, 28, 28]",1,"opencl0",67.966,"62340b15904dd75b","tvmgen_default_fused_nn_relu_3",0.181488,,,,
"float32[1, 72, 28, 28], float32[24, 72, 1, 1], float32[1, 24, 28, 28]",1,"opencl0",398.888,"1e040c3825975ba9","tvmgen_default_fused_nn_conv2d_7",1.06514,"NCHW","OIHW",,""
"float32[1, 24, 28, 28], float32[24], float32[1, 24, 28, 28]",1,"opencl0",23.623,"486406f1530b614d","tvmgen_default_fused_nn_bias_add_6",0.0630798,,,,
"float32[1, 24, 28, 28], float32[88, 24, 1, 1], float32[1, 88, 28, 28]",1,"opencl0",337.253,"573fcf5db6ee37d7","tvmgen_default_fused_nn_conv2d_8",0.900556,"NCHW","OIHW",,""
"float32[1, 88, 28, 28], float32[88], float32[1, 88, 28, 28]",1,"opencl0",90.016,"bf3969de9d3cc3e7","tvmgen_default_fused_nn_bias_add_7",0.240367,,,,
"float32[1, 88, 28, 28], float32[1, 88, 28, 28]",1,"opencl0",84.683,"88aa5b08cf6a8dbc","tvmgen_default_fused_nn_relu_4",0.226126,,,,
"float32[1, 88, 28, 28], float32[88, 1, 3, 3], float32[1, 88, 28, 28]",1,"opencl0",502.024,"412c41d3c5f82f52","tvmgen_default_fused_nn_conv2d_9",1.34054,"NCHW","OIHW",,""
"float32[1, 88, 28, 28], float32[88], float32[1, 88, 28, 28]",1,"opencl0",88.843,"bf3969de9d3cc3e7","tvmgen_default_fused_nn_bias_add_7",0.237235,,,,
"float32[1, 88, 28, 28], float32[1, 88, 28, 28]",1,"opencl0",84.22,"88aa5b08cf6a8dbc","tvmgen_default_fused_nn_relu_4",0.22489,,,,
"float32[1, 88, 28, 28], float32[24, 88, 1, 1], float32[1, 24, 28, 28]",1,"opencl0",535.496,"2a4b69eca5f450d7","tvmgen_default_fused_nn_conv2d_10",1.42992,"NCHW","OIHW",,""
"float32[1, 24, 28, 28], float32[24], float32[1, 24, 28, 28]",1,"opencl0",22.988,"486406f1530b614d","tvmgen_default_fused_nn_bias_add_6",0.0613842,,,,
"float32[1, 24, 28, 28], float32[1, 24, 28, 28], float32[1, 24, 28, 28]",1,"opencl0",33.609,"4360946fbba38334","tvmgen_default_fused_add_2",0.0897451,,,,
"float32[1, 24, 28, 28], float32[96, 24, 1, 1], float32[1, 96, 28, 28]",1,"opencl0",396.624,"dcabbdd421a2389e","tvmgen_default_fused_nn_conv2d_11",1.05909,"NCHW","OIHW",,""
"float32[1, 96, 28, 28], float32[96], float32[1, 96, 28, 28]",1,"opencl0",98.02,"04f09fa7416b9c0e","tvmgen_default_fused_nn_bias_add_8",0.26174,,,,
"float32[1, 96, 28, 28], float32[], float32[1, 96, 28, 28]",1,"opencl0",97.153,"7bcd6c8265d25863","tvmgen_default_fused_multiply_4",0.259425,,,,
"float32[1, 96, 28, 28], float32[], float32[1, 96, 28, 28]",1,"opencl0",96.667,"d030f18b635f93a6","tvmgen_default_fused_add_3",0.258127,,,,
"float32[1, 96, 28, 28], float32[1, 96, 28, 28]",1,"opencl0",92.9,"c4dd23f754153b53","tvmgen_default_fused_clip_2",0.248068,,,,
"float32[1, 96, 28, 28], float32[1, 96, 28, 28], float32[1, 96, 28, 28]",1,"opencl0",144.257,"bd0fb6ef7fc9e00c","tvmgen_default_fused_multiply_5",0.385205,,,,
"float32[1, 96, 28, 28], float32[96, 1, 5, 5], float32[1, 96, 14, 14]",1,"opencl0",526.437,"c10127ee3100de5a","tvmgen_default_fused_nn_conv2d_12",1.40573,"NCHW","OIHW",,""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.177,"5046057975e69694","tvmgen_default_fused_nn_bias_add_9",0.0645591,,,,
"float32[1, 96, 14, 14], float32[], float32[1, 96, 14, 14]",1,"opencl0",23.701,"6e6a2f59fb501221","tvmgen_default_fused_multiply_6",0.0632881,,,,
"float32[1, 96, 14, 14], float32[], float32[1, 96, 14, 14]",1,"opencl0",23.314,"90f0df1945c18378","tvmgen_default_fused_add_4",0.0622547,,,,
"float32[1, 96, 14, 14], float32[1, 96, 14, 14]",1,"opencl0",21.127,"9aa19e026162ec79","tvmgen_default_fused_clip_3",0.0564148,,,,
"float32[1, 96, 14, 14], float32[1, 96, 14, 14], float32[1, 96, 14, 14]",1,"opencl0",34.505,"666e61d3f5bc910f","tvmgen_default_fused_multiply_7",0.0921377,,,,
