Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[64, 3, 7, 7], float32[1, 64, 112, 112]",1,"opencl0",178491,"2dcc36ff177ff7f3","tvmgen_default_fused_nn_conv2d",27.2203,"NCHW","OIHW",,""
"float32[1, 64, 112, 112], float32[64], float32[1, 64, 112, 112]",1,"opencl0",1124.06,"ae883222383b594f","tvmgen_default_fused_nn_bias_add",0.171422,,,,
"float32[1, 64, 112, 112], float32[1, 64, 112, 112]",1,"opencl0",1134.74,"ad0ba631890195c8","tvmgen_default_fused_nn_relu",0.173051,,,,
"float32[1, 64, 112, 112], float32[1, 64, 56, 56]",1,"opencl0",979.564,"f9a2c55cab74f218","tvmgen_default_fused_nn_max_pool2d",0.149386,,,"NCHW",""
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",22059,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",3.36406,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",263.704,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0402155,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",270.395,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0412359,,,,
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",30910,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",4.71386,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",281.154,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0428767,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",408.168,"8e9a0625ad1ad196","tvmgen_default_fused_add",0.0622466,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",268.909,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0410093,,,,
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",21591.8,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",3.29281,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",280.273,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0427423,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",260.846,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0397797,,,,
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",30150.8,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",4.59808,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",271.679,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0414317,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",412.272,"8e9a0625ad1ad196","tvmgen_default_fused_add",0.0628725,,,,
