Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 240, 14, 14], float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",89.805,"4e7cd14b36485902","tvmgen_default_fused_multiply_11",0.240295,,,,
"float32[1, 240, 14, 14], float32[1, 240, 1, 1]",1,"opencl0",53.44,"b38f6fe6d5b09ed1","tvmgen_default_fused_nn_global_avg_pool2d_2",0.142992,,,"NCHW",""
"float32[1, 240, 1, 1], float32[64, 240, 1, 1], float32[1, 64, 1, 1]",1,"opencl0",84.888,"86eb8b09ecff65b1","tvmgen_default_fused_nn_conv2d_18",0.227139,"NCHW","OIHW",,""
"float32[1, 64, 1, 1], float32[64], float32[1, 64, 1, 1]",1,"opencl0",1.606,"15ef900cb488f74a","tvmgen_default_fused_nn_bias_add_14",0.00429724,,,,
"float32[1, 64, 1, 1], float32[1, 64, 1, 1]",1,"opencl0",1.505,"c1d994f0c37665ba","tvmgen_default_fused_nn_relu_6",0.00402699,,,,
"float32[1, 64, 1, 1], float32[240, 64, 1, 1], float32[1, 240, 1, 1]",1,"opencl0",45.056,"b935be6483859837","tvmgen_default_fused_nn_conv2d_19",0.120558,"NCHW","OIHW",,""
"float32[1, 240, 1, 1], float32[240], float32[1, 240, 1, 1]",1,"opencl0",2.848,"b42ace390c5f594d","tvmgen_default_fused_nn_bias_add_15",0.00762052,,,,
"float32[1, 240, 1, 1], float32[], float32[1, 240, 1, 1]",1,"opencl0",2.004,"2c767e75d1ad8178","tvmgen_default_fused_multiply_12",0.00536219,,,,
"float32[1, 240, 1, 1], float32[], float32[1, 240, 1, 1]",1,"opencl0",1.903,"a3b182aa3af5b803","tvmgen_default_fused_add_7",0.00509194,,,,
"float32[1, 240, 1, 1], float32[1, 240, 1, 1]",1,"opencl0",2.527,"bfecddb8aaeae302","tvmgen_default_fused_clip_6",0.0067616,,,,
"float32[1, 240, 1, 1], float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",57.566,"414916bc9e462269","tvmgen_default_fused_multiply_13",0.154032,,,,
"float32[1, 240, 14, 14], float32[40, 240, 1, 1], float32[1, 40, 14, 14]",1,"opencl0",475.269,"f7208b5695816dc5","tvmgen_default_fused_nn_conv2d_20",1.2717,"NCHW","OIHW",,""
"float32[1, 40, 14, 14], float32[40], float32[1, 40, 14, 14]",1,"opencl0",11.41,"dc92fdefdf598184","tvmgen_default_fused_nn_bias_add_12",0.0305302,,,,
"float32[1, 40, 14, 14], float32[1, 40, 14, 14], float32[1, 40, 14, 14]",1,"opencl0",14.215,"b5c4b0b1789d166b","tvmgen_default_fused_add_8",0.0380357,,,,
"float32[1, 40, 14, 14], float32[240, 40, 1, 1], float32[1, 240, 14, 14]",1,"opencl0",374.214,"9348ca97e46ed88d","tvmgen_default_fused_nn_conv2d_16",1.0013,"NCHW","OIHW",,""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",58.868,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_13",0.157516,,,,
"float32[1, 240, 14, 14], float32[], float32[1, 240, 14, 14]",1,"opencl0",58.889,"0d30928b6f3ad8dd","tvmgen_default_fused_multiply_10",0.157572,,,,
"float32[1, 240, 14, 14], float32[], float32[1, 240, 14, 14]",1,"opencl0",64.491,"a2a0a32091c43e47","tvmgen_default_fused_add_6",0.172561,,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",53.081,"681bc8d63bfa6067","tvmgen_default_fused_clip_5",0.142031,,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",91.519,"4e7cd14b36485902","tvmgen_default_fused_multiply_11",0.244881,,,,
"float32[1, 240, 14, 14], float32[240, 1, 5, 5], float32[1, 240, 14, 14]",1,"opencl0",779.511,"a0cf8352760e21cc","tvmgen_default_fused_nn_conv2d_17",2.08577,"NCHW","OIHW",,""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",58.794,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_13",0.157318,,,,
"float32[1, 240, 14, 14], float32[], float32[1, 240, 14, 14]",1,"opencl0",60.804,"0d30928b6f3ad8dd","tvmgen_default_fused_multiply_10",0.162696,,,,
"float32[1, 240, 14, 14], float32[], float32[1, 240, 14, 14]",1,"opencl0",62.411,"a2a0a32091c43e47","tvmgen_default_fused_add_6",0.166996,,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",53.584,"681bc8d63bfa6067","tvmgen_default_fused_clip_5",0.143377,,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",90.111,"4e7cd14b36485902","tvmgen_default_fused_multiply_11",0.241114,,,,
"float32[1, 240, 14, 14], float32[1, 240, 1, 1]",1,"opencl0",51.574,"b38f6fe6d5b09ed1","tvmgen_default_fused_nn_global_avg_pool2d_2",0.137999,,,"NCHW",""
"float32[1, 240, 1, 1], float32[64, 240, 1, 1], float32[1, 64, 1, 1]",1,"opencl0",82.372,"86eb8b09ecff65b1","tvmgen_default_fused_nn_conv2d_18",0.220406,"NCHW","OIHW",,""
"float32[1, 64, 1, 1], float32[64], float32[1, 64, 1, 1]",1,"opencl0",1.606,"15ef900cb488f74a","tvmgen_default_fused_nn_bias_add_14",0.00429724,,,,
