Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[32, 3, 3, 3], float32[1, 32, 112, 112]",1,"opencl0",3333.31,"a6253b04e6d10a75","tvmgen_default_fused_nn_conv2d",3.01186,"NCHW","OIHW",,""
"float32[1, 32, 112, 112], float32[32], float32[1, 32, 112, 112]",1,"opencl0",566.316,"c614191b65dc6e6d","tvmgen_default_fused_nn_bias_add",0.511703,,,,
"float32[1, 32, 112, 112], float32[1, 32, 112, 112]",1,"opencl0",550.913,"e3026876f53ff136","tvmgen_default_fused_clip",0.497785,,,,
"float32[1, 32, 112, 112], float32[32, 1, 3, 3], float32[1, 32, 112, 112]",1,"opencl0",2983.25,"fa3dd60aeda4e612","tvmgen_default_fused_nn_conv2d_1",2.69556,"NCHW","OIHW",,""
"float32[1, 32, 112, 112], float32[32], float32[1, 32, 112, 112]",1,"opencl0",567.559,"c614191b65dc6e6d","tvmgen_default_fused_nn_bias_add",0.512826,,,,
"float32[1, 32, 112, 112], float32[1, 32, 112, 112]",1,"opencl0",549.739,"e3026876f53ff136","tvmgen_default_fused_clip",0.496725,,,,
"float32[1, 32, 112, 112], float32[16, 32, 1, 1], float32[1, 16, 112, 112]",1,"opencl0",1792.76,"88a00a0ecafdbee1","tvmgen_default_fused_nn_conv2d_2",1.61988,"NCHW","OIHW",,""
"float32[1, 16, 112, 112], float32[16], float32[1, 16, 112, 112]",1,"opencl0",274.827,"8bf39b6a5ae8cde3","tvmgen_default_fused_nn_bias_add_1",0.248324,,,,
"float32[1, 16, 112, 112], float32[96, 16, 1, 1], float32[1, 96, 112, 112]",1,"opencl0",5050.89,"d3e8ab42dd6fe3c7","tvmgen_default_fused_nn_conv2d_3",4.5638,"NCHW","OIHW",,""
"float32[1, 96, 112, 112], float32[96], float32[1, 96, 112, 112]",1,"opencl0",1754.87,"c1fc52cf6adb2090","tvmgen_default_fused_nn_bias_add_2",1.58564,,,,
"float32[1, 96, 112, 112], float32[1, 96, 112, 112]",1,"opencl0",1709.34,"64def1801828398d","tvmgen_default_fused_clip_1",1.54449,,,,
"float32[1, 96, 112, 112], float32[96, 1, 3, 3], float32[1, 96, 56, 56]",1,"opencl0",5749.33,"6df4dd98aaf973ca","tvmgen_default_fused_nn_conv2d_4",5.19489,"NCHW","OIHW",,""
"float32[1, 96, 56, 56], float32[96], float32[1, 96, 56, 56]",1,"opencl0",420.703,"ed732ee6422ed85f","tvmgen_default_fused_nn_bias_add_3",0.380132,,,,
"float32[1, 96, 56, 56], float32[1, 96, 56, 56]",1,"opencl0",406.156,"6fbe1c8d97890351","tvmgen_default_fused_clip_2",0.366988,,,,
"float32[1, 96, 56, 56], float32[24, 96, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1532.53,"0c2a8b79b5aea050","tvmgen_default_fused_nn_conv2d_5",1.38474,"NCHW","OIHW",,""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",100.932,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0911986,,,,
"float32[1, 24, 56, 56], float32[144, 24, 1, 1], float32[1, 144, 56, 56]",1,"opencl0",2145.67,"7a6e554c74c44632","tvmgen_default_fused_nn_conv2d_6",1.93875,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",638.244,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",0.576695,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",614.589,"a92aed5c603870f6","tvmgen_default_fused_clip_3",0.555321,,,,
"float32[1, 144, 56, 56], float32[144, 1, 3, 3], float32[1, 144, 56, 56]",1,"opencl0",2662.04,"78103f669bb68188","tvmgen_default_fused_nn_conv2d_7",2.40533,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",633.25,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",0.572182,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",621.157,"a92aed5c603870f6","tvmgen_default_fused_clip_3",0.561255,,,,
"float32[1, 144, 56, 56], float32[24, 144, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",2341.06,"7fae17518ca1b303","tvmgen_default_fused_nn_conv2d_8",2.1153,"NCHW","OIHW",,""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",95.644,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0864205,,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",144.167,"8c052d6174b00ce0","tvmgen_default_fused_add",0.130264,,,,
"float32[1, 24, 56, 56], float32[144, 24, 1, 1], float32[1, 144, 56, 56]",1,"opencl0",2145.68,"7a6e554c74c44632","tvmgen_default_fused_nn_conv2d_6",1.93876,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",637.216,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",0.575766,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",613.543,"a92aed5c603870f6","tvmgen_default_fused_clip_3",0.554376,,,,
"float32[1, 144, 56, 56], float32[144, 1, 3, 3], float32[1, 144, 28, 28]",1,"opencl0",2394.43,"1ecf5ecec17a6ddb","tvmgen_default_fused_nn_conv2d_9",2.16353,"NCHW","OIHW",,""
"float32[1, 144, 28, 28], float32[144], float32[1, 144, 28, 28]",1,"opencl0",149.201,"212de5ed6e8f62f5","tvmgen_default_fused_nn_bias_add_6",0.134813,,,,
"float32[1, 144, 28, 28], float32[1, 144, 28, 28]",1,"opencl0",143.961,"a75c74b166d4a001","tvmgen_default_fused_clip_4",0.130078,,,,
"float32[1, 144, 28, 28], float32[32, 144, 1, 1], float32[1, 32, 28, 28]",1,"opencl0",788.506,"cdd4221ea77eb83d","tvmgen_default_fused_nn_conv2d_10",0.712466,"NCHW","OIHW",,""
"float32[1, 32, 28, 28], float32[32], float32[1, 32, 28, 28]",1,"opencl0",30.476,"6ff69607f25e4445","tvmgen_default_fused_nn_bias_add_7",0.027537,,,,
"float32[1, 32, 28, 28], float32[192, 32, 1, 1], float32[1, 192, 28, 28]",1,"opencl0",919.148,"48399940d3e46993","tvmgen_default_fused_nn_conv2d_11",0.83051,"NCHW","OIHW",,""
"float32[1, 192, 28, 28], float32[192], float32[1, 192, 28, 28]",1,"opencl0",206.564,"66dacf57e2a4a83c","tvmgen_default_fused_nn_bias_add_8",0.186644,,,,
"float32[1, 192, 28, 28], float32[1, 192, 28, 28]",1,"opencl0",193.322,"8c36dc2068791499","tvmgen_default_fused_clip_5",0.174679,,,,
"float32[1, 192, 28, 28], float32[192, 1, 3, 3], float32[1, 192, 28, 28]",1,"opencl0",1104.07,"62587780dda1478d","tvmgen_default_fused_nn_conv2d_12",0.997602,"NCHW","OIHW",,""
"float32[1, 192, 28, 28], float32[192], float32[1, 192, 28, 28]",1,"opencl0",202.492,"66dacf57e2a4a83c","tvmgen_default_fused_nn_bias_add_8",0.182965,,,,
"float32[1, 192, 28, 28], float32[1, 192, 28, 28]",1,"opencl0",196.758,"8c36dc2068791499","tvmgen_default_fused_clip_5",0.177784,,,,
"float32[1, 192, 28, 28], float32[32, 192, 1, 1], float32[1, 32, 28, 28]",1,"opencl0",1043.3,"733063b22c7ea3db","tvmgen_default_fused_nn_conv2d_13",0.942689,"NCHW","OIHW",,""
"float32[1, 32, 28, 28], float32[32], float32[1, 32, 28, 28]",1,"opencl0",30.556,"6ff69607f25e4445","tvmgen_default_fused_nn_bias_add_7",0.0276093,,,,
"float32[1, 32, 28, 28], float32[1, 32, 28, 28], float32[1, 32, 28, 28]",1,"opencl0",47.315,"bfa1fbc03f8a76ad","tvmgen_default_fused_add_1",0.0427522,,,,
"float32[1, 32, 28, 28], float32[192, 32, 1, 1], float32[1, 192, 28, 28]",1,"opencl0",904.314,"48399940d3e46993","tvmgen_default_fused_nn_conv2d_11",0.817106,"NCHW","OIHW",,""
"float32[1, 192, 28, 28], float32[192], float32[1, 192, 28, 28]",1,"opencl0",203.258,"66dacf57e2a4a83c","tvmgen_default_fused_nn_bias_add_8",0.183657,,,,
"float32[1, 192, 28, 28], float32[1, 192, 28, 28]",1,"opencl0",193.441,"8c36dc2068791499","tvmgen_default_fused_clip_5",0.174786,,,,
"float32[1, 192, 28, 28], float32[192, 1, 3, 3], float32[1, 192, 28, 28]",1,"opencl0",1097.07,"62587780dda1478d","tvmgen_default_fused_nn_conv2d_12",0.991277,"NCHW","OIHW",,""
