Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",97.743,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0927981,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1211.82,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.15052,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",301.965,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.286688,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",300.65,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.28544,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 56, 56]",1,"opencl0",1331.11,"ad8128a34fd692ca","tvmgen_default_fused_nn_conv2d_7",1.26377,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",312.421,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.296615,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",304.441,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.289039,,,
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1222,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.16018,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",97.555,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0926196,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",147.378,"8c052d6174b00ce0","tvmgen_default_fused_add",0.139922,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1210.41,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.14918,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",306.295,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.290799,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",294.453,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.279556,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 56, 56]",1,"opencl0",1331.56,"ad8128a34fd692ca","tvmgen_default_fused_nn_conv2d_7",1.26419,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",306.095,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.290609,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",295.881,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.280912,,,
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1201.13,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.14037,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",98.079,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0931171,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",145.844,"8c052d6174b00ce0","tvmgen_default_fused_add",0.138466,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1225.29,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.16331,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",307.03,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.291497,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",300.255,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.285065,,,
"float32[1, 72, 56, 56], float32[72, 1, 5, 5], float32[1, 72, 28, 28]",1,"opencl0",1547.64,"8cd14badcb7ca4d7","tvmgen_default_fused_nn_conv2d_9",1.46934,"NCHW","OIHW",""
"float32[1, 72, 28, 28], float32[72], float32[1, 72, 28, 28]",1,"opencl0",74.199,"0970f383585e88e4","tvmgen_default_fused_nn_bias_add_6",0.0704452,,,
"float32[1, 72, 28, 28], float32[1, 72, 28, 28]",1,"opencl0",68.375,"62340b15904dd75b","tvmgen_default_fused_nn_relu_4",0.0649158,,,
"float32[1, 72, 28, 28], float32[40, 72, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",488.145,"28a663c035e04218","tvmgen_default_fused_nn_conv2d_10",0.463449,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",40.066,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.038039,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",662.13,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.628632,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",124.742,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.118431,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",116.774,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110866,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2007.01,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.90548,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",121.173,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.115043,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",118.564,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.112566,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",870.939,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.826877,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",40.936,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.038865,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",61.738,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0586146,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",662.968,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.629428,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",122.59,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.116388,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",116.701,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110797,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",1983.8,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.88344,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",119.8,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.113739,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",116.201,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110322,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",859.927,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.816422,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",38.422,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0364782,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",61.14,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0580469,,,
"float32[1, 40, 28, 28], float32[240, 40, 1, 1], float32[1, 240, 28, 28]",1,"opencl0",1223.2,"4f995c12174f44ec","tvmgen_default_fused_nn_conv2d_14",1.16132,"NCHW","OIHW",""
"float32[1, 240, 28, 28], float32[240], float32[1, 240, 28, 28]",1,"opencl0",255.819,"38acf69515b782c0","tvmgen_default_fused_nn_bias_add_9",0.242877,,,
"float32[1, 240, 28, 28], float32[1, 240, 28, 28]",1,"opencl0",243.625,"cadad747d1d12e5a","tvmgen_default_fused_nn_relu_6",0.2313,,,
"float32[1, 240, 28, 28], float32[240, 1, 5, 5], float32[1, 240, 14, 14]",1,"opencl0",1317.01,"1d3f1fb48fd1ace1","tvmgen_default_fused_nn_conv2d_15",1.25038,"NCHW","OIHW",""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",59.27,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_10",0.0562715,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",57.747,"304f54c2189a1dd4","tvmgen_default_fused_nn_relu_7",0.0548255,,,
"float32[1, 240, 14, 14], float32[80, 240, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",733.805,"55f328f0578f83bb","tvmgen_default_fused_nn_conv2d_16",0.696681,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.516,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0194781,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1127.78,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07073,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",120.825,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.114712,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",116.592,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.110693,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1555.02,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47635,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",121.796,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.115634,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",114.872,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109061,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1457.42,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38369,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.282,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0192559,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",31.921,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0303061,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1140.54,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.08284,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",126.517,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.120116,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.188,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109361,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1551.51,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47302,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",125.692,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.119333,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.326,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109492,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1462.59,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.3886,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.058,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0190432,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",28.942,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0274778,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1132.26,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07498,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",120.792,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.114681,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",117.472,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.111529,,,
"float32[1, 480, 14, 14], float32[480, 1, 3, 3], float32[1, 480, 14, 14]",1,"opencl0",796.578,"d2980b1d4fe5de6f","tvmgen_default_fused_nn_conv2d_20",0.756278,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.295,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.117057,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.176,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109349,,,
"float32[1, 480, 14, 14], float32[96, 480, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1400.49,"4bf8ddb7c155c924","tvmgen_default_fused_nn_conv2d_21",1.32964,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.779,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.0235254,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1569.88,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.49046,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",151.312,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.143657,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",140.875,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.133748,,,
"float32[1, 576, 14, 14], float32[576, 1, 3, 3], float32[1, 576, 14, 14]",1,"opencl0",956.985,"15af3b1b7eb8e2b5","tvmgen_default_fused_nn_conv2d_23",0.90857,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",148.236,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.140737,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",144.177,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.136883,,,
"float32[1, 576, 14, 14], float32[96, 576, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1783.06,"696609a7c441506b","tvmgen_default_fused_nn_conv2d_24",1.69286,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.05,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.0228333,,,
"float32[1, 96, 14, 14], float32[1, 96, 14, 14], float32[1, 96, 14, 14]",1,"opencl0",36.839,"6dc9c534fd47ccf6","tvmgen_default_fused_add_3",0.0349753,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1561.45,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.48246,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",148.789,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.141262,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",139.908,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.13283,,,
"float32[1, 576, 14, 14], float32[576, 1, 5, 5], float32[1, 576, 7, 7]",1,"opencl0",737.902,"081945717219bc91","tvmgen_default_fused_nn_conv2d_25",0.700571,"NCHW","OIHW",""
"float32[1, 576, 7, 7], float32[576], float32[1, 576, 7, 7]",1,"opencl0",37.713,"ac8feb6f11c1a0ff","tvmgen_default_fused_nn_bias_add_15",0.0358051,,,
"float32[1, 576, 7, 7], float32[1, 576, 7, 7]",1,"opencl0",33.241,"52c9644b361bccf9","tvmgen_default_fused_nn_relu_10",0.0315593,,,
"float32[1, 576, 7, 7], float32[192, 576, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",1245.24,"d9712a69e127fdb2","tvmgen_default_fused_nn_conv2d_26",1.18224,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.827,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0121781,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4065.78,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.86009,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.384,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0715703,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.542,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0650744,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",757.255,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.718945,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.33,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0705696,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",69.833,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0663001,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2485.74,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.35998,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",13.604,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0129158,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",16.058,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0152456,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4035.56,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.8314,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.844,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0710576,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.449,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0649861,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",762.92,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.724323,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.989,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0721446,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.446,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0649833,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2484.94,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.35922,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.95,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0122948,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",17.768,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0168691,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4052.6,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.84758,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",76.597,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0727219,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.31,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0648541,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",759.097,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.720694,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.106,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0713063,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.811,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0653298,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2487.51,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.36167,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.46,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0118296,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",16.606,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0157659,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4078.49,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.87216,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.534,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0707633,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",69.209,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0657076,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 3, 3], float32[1, 1152, 7, 7]",1,"opencl0",458.308,"9a6c91d0411a083c","tvmgen_default_fused_nn_conv2d_30",0.435122,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",73.79,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0700569,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.182,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0647326,,,
"float32[1, 1152, 7, 7], float32[320, 1152, 1, 1], float32[1, 320, 7, 7]",1,"opencl0",3290.7,"1446b43e53c01ab3","tvmgen_default_fused_nn_conv2d_31",3.12422,"NCHW","OIHW",""
"float32[1, 320, 7, 7], float32[320], float32[1, 320, 7, 7]",1,"opencl0",20.557,"321371f769bfc9b7","tvmgen_default_fused_nn_bias_add_18",0.019517,,,
