Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",307.805,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.292245,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",296.735,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.281734,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 56, 56]",1,"opencl0",1331.09,"ad8128a34fd692ca","tvmgen_default_fused_nn_conv2d_7",1.2638,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",305.23,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.2898,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",298.155,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.283083,,,
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1193.73,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.13339,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",98.235,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.093269,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",144.57,"8c052d6174b00ce0","tvmgen_default_fused_add",0.137262,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1216.55,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.15505,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",307.852,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.292289,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",295.364,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.280433,,,
"float32[1, 72, 56, 56], float32[72, 1, 5, 5], float32[1, 72, 28, 28]",1,"opencl0",1561.82,"8cd14badcb7ca4d7","tvmgen_default_fused_nn_conv2d_9",1.48287,"NCHW","OIHW",""
"float32[1, 72, 28, 28], float32[72], float32[1, 72, 28, 28]",1,"opencl0",72.301,"0970f383585e88e4","tvmgen_default_fused_nn_bias_add_6",0.068646,,,
"float32[1, 72, 28, 28], float32[1, 72, 28, 28]",1,"opencl0",67.435,"62340b15904dd75b","tvmgen_default_fused_nn_relu_4",0.064026,,,
"float32[1, 72, 28, 28], float32[40, 72, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",482.454,"28a663c035e04218","tvmgen_default_fused_nn_conv2d_10",0.458065,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",39.898,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0378811,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",657.62,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.624376,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",124.4,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.118111,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",115.509,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.10967,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",1997.38,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.8964,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",122.537,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.116343,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",118.098,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.112128,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",857.161,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.81383,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",40.238,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0382039,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",60.252,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0572061,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",640.528,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.608148,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",122.629,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.11643,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",116.254,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110377,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2008.46,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.90693,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",121.565,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.11542,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",115.408,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.109574,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",860.076,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.816597,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",38.378,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0364379,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",59.506,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0564979,,,
"float32[1, 40, 28, 28], float32[240, 40, 1, 1], float32[1, 240, 28, 28]",1,"opencl0",1221.18,"4f995c12174f44ec","tvmgen_default_fused_nn_conv2d_14",1.15945,"NCHW","OIHW",""
"float32[1, 240, 28, 28], float32[240], float32[1, 240, 28, 28]",1,"opencl0",256.819,"38acf69515b782c0","tvmgen_default_fused_nn_bias_add_9",0.243836,,,
"float32[1, 240, 28, 28], float32[1, 240, 28, 28]",1,"opencl0",243.878,"cadad747d1d12e5a","tvmgen_default_fused_nn_relu_6",0.231549,,,
"float32[1, 240, 28, 28], float32[240, 1, 5, 5], float32[1, 240, 14, 14]",1,"opencl0",1321.04,"1d3f1fb48fd1ace1","tvmgen_default_fused_nn_conv2d_15",1.25425,"NCHW","OIHW",""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",59.604,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_10",0.0565909,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",58.053,"304f54c2189a1dd4","tvmgen_default_fused_nn_relu_7",0.0551183,,,
"float32[1, 240, 14, 14], float32[80, 240, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",735.609,"55f328f0578f83bb","tvmgen_default_fused_nn_conv2d_16",0.698422,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",19.832,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0188295,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1130.24,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07311,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",122.231,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116052,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",117.976,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.112012,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1556.29,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47762,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",122.204,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116026,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",114.203,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.10843,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1461.86,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38796,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.519,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0194817,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",31.221,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0296427,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1135.69,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07828,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",125.132,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.118806,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.07,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109253,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1556.26,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47759,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.122,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116898,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",119.409,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.113373,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1452.42,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.379,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",19.797,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0187962,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",30.091,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0285698,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1132.95,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07568,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.09,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116868,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",116.987,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.111073,,,
"float32[1, 480, 14, 14], float32[480, 1, 3, 3], float32[1, 480, 14, 14]",1,"opencl0",798.564,"d2980b1d4fe5de6f","tvmgen_default_fused_nn_conv2d_20",0.758195,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.628,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.117378,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.386,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109553,,,
"float32[1, 480, 14, 14], float32[96, 480, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1415.95,"4bf8ddb7c155c924","tvmgen_default_fused_nn_conv2d_21",1.34437,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.056,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.0228399,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1562.58,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.48359,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",151.916,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.144236,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",140.677,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.133565,,,
"float32[1, 576, 14, 14], float32[576, 1, 3, 3], float32[1, 576, 14, 14]",1,"opencl0",956.257,"15af3b1b7eb8e2b5","tvmgen_default_fused_nn_conv2d_23",0.907916,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",148.906,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.141379,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",144.417,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.137116,,,
"float32[1, 576, 14, 14], float32[96, 576, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1744.16,"696609a7c441506b","tvmgen_default_fused_nn_conv2d_24",1.65599,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.411,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.023177,,,
"float32[1, 96, 14, 14], float32[1, 96, 14, 14], float32[1, 96, 14, 14]",1,"opencl0",36.92,"6dc9c534fd47ccf6","tvmgen_default_fused_add_3",0.0350536,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1568.22,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.48894,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",147.727,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.140259,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",141.812,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.134643,,,
"float32[1, 576, 14, 14], float32[576, 1, 5, 5], float32[1, 576, 7, 7]",1,"opencl0",735.499,"081945717219bc91","tvmgen_default_fused_nn_conv2d_25",0.698318,"NCHW","OIHW",""
"float32[1, 576, 7, 7], float32[576], float32[1, 576, 7, 7]",1,"opencl0",37.389,"ac8feb6f11c1a0ff","tvmgen_default_fused_nn_bias_add_15",0.0354989,,,
"float32[1, 576, 7, 7], float32[1, 576, 7, 7]",1,"opencl0",33.814,"52c9644b361bccf9","tvmgen_default_fused_nn_relu_10",0.0321046,,,
"float32[1, 576, 7, 7], float32[192, 576, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",1234.74,"d9712a69e127fdb2","tvmgen_default_fused_nn_conv2d_26",1.17232,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",13.287,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0126153,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4068.84,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.86315,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.311,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0715039,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.092,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0646498,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",762.272,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.723738,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.186,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0713852,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",67.777,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0643507,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2486.17,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.36049,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",13.451,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.012771,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",17.065,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0162023,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",3994.63,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.79269,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",73.619,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0698974,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",67.943,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0645083,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",757.721,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.719417,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.186,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0713852,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.026,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0645871,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2464.36,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.33978,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",13.273,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.012602,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",17.725,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.016829,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4035.07,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.83109,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",76.117,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0722691,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",67.408,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0640004,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",761.049,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.722576,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.203,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0714013,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",69.714,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0661898,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2470.58,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.34569,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.08,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0114693,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",17.17,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.016302,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4111.9,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.90403,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",73.961,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0702221,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.643,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.065173,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 3, 3], float32[1, 1152, 7, 7]",1,"opencl0",453.75,"9a6c91d0411a083c","tvmgen_default_fused_nn_conv2d_30",0.430812,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.059,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0703152,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.605,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0651369,,,
"float32[1, 1152, 7, 7], float32[320, 1152, 1, 1], float32[1, 320, 7, 7]",1,"opencl0",3252.43,"1446b43e53c01ab3","tvmgen_default_fused_nn_conv2d_31",3.08801,"NCHW","OIHW",""
"float32[1, 320, 7, 7], float32[320], float32[1, 320, 7, 7]",1,"opencl0",20.854,"321371f769bfc9b7","tvmgen_default_fused_nn_bias_add_18",0.0197998,,,
