Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",147.393,"8c052d6174b00ce0","tvmgen_default_fused_add",0.140019,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1220.55,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.15948,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",308.232,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.292812,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",295.047,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.280286,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 56, 56]",1,"opencl0",1328.35,"ad8128a34fd692ca","tvmgen_default_fused_nn_conv2d_7",1.26189,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",305.649,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.290358,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",295.598,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.28081,,,
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1197.25,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.13735,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",97.972,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0930706,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",145.364,"8c052d6174b00ce0","tvmgen_default_fused_add",0.138092,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1218.68,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.15771,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",306.589,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.291251,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",302.55,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.287414,,,
"float32[1, 72, 56, 56], float32[72, 1, 5, 5], float32[1, 72, 28, 28]",1,"opencl0",1563.71,"8cd14badcb7ca4d7","tvmgen_default_fused_nn_conv2d_9",1.48548,"NCHW","OIHW",""
"float32[1, 72, 28, 28], float32[72], float32[1, 72, 28, 28]",1,"opencl0",72.376,"0970f383585e88e4","tvmgen_default_fused_nn_bias_add_6",0.0687551,,,
"float32[1, 72, 28, 28], float32[1, 72, 28, 28]",1,"opencl0",67.973,"62340b15904dd75b","tvmgen_default_fused_nn_relu_4",0.0645724,,,
"float32[1, 72, 28, 28], float32[40, 72, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",481.267,"28a663c035e04218","tvmgen_default_fused_nn_conv2d_10",0.45719,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",39.935,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0379371,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",661.898,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.628784,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",125.188,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.118925,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",114.352,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.108631,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2025.31,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.92399,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",122.145,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.116034,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",117.938,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.112038,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",854.469,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.811721,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",40.255,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0382411,,,
