Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[64, 3, 3, 3], float32[1, 64, 224, 224]",1,"opencl0",90356.7,"98334219283a64cf","tvmgen_default_fused_nn_conv2d",2.80571,"NCHW","OIHW",,""
"float32[1, 64, 224, 224], float32[64], float32[1, 64, 224, 224]",1,"opencl0",5098.58,"5fb4e90c5f1a0d23","tvmgen_default_fused_nn_bias_add",0.158318,,,,
"float32[1, 64, 224, 224], float32[1, 64, 224, 224]",1,"opencl0",4980.87,"de5d3359bcb15743","tvmgen_default_fused_nn_relu",0.154663,,,,
"float32[1, 64, 224, 224], float32[1, 64, 112, 112]",1,"opencl0",2279.76,"66b15f13bd0ef16f","tvmgen_default_fused_nn_max_pool2d",0.0707899,,,"NCHW",""
"float32[1, 64, 112, 112], float32[128, 64, 3, 3], float32[1, 128, 112, 112]",1,"opencl0",130593,"6c949953cd28320d","tvmgen_default_fused_nn_conv2d_1",4.0551,"NCHW","OIHW",,""
"float32[1, 128, 112, 112], float32[128], float32[1, 128, 112, 112]",1,"opencl0",2397.46,"42803c08d82f336b","tvmgen_default_fused_nn_bias_add_1",0.0744446,,,,
"float32[1, 128, 112, 112], float32[1, 128, 112, 112]",1,"opencl0",2323.55,"6906d3b37d08f0fb","tvmgen_default_fused_nn_relu_1",0.0721496,,,,
"float32[1, 128, 112, 112], float32[1, 128, 56, 56]",1,"opencl0",1098.39,"abf726ad48a565ba","tvmgen_default_fused_nn_max_pool2d_1",0.0341068,,,"NCHW",""
"float32[1, 128, 56, 56], float32[256, 128, 3, 3], float32[1, 256, 56, 56]",1,"opencl0",87891.4,"c91f4f33877bc26b","tvmgen_default_fused_nn_conv2d_2",2.72916,"NCHW","OIHW",,""
"float32[1, 256, 56, 56], float32[256], float32[1, 256, 56, 56]",1,"opencl0",1150.42,"fdcc6546a3583528","tvmgen_default_fused_nn_bias_add_2",0.0357223,,,,
"float32[1, 256, 56, 56], float32[1, 256, 56, 56]",1,"opencl0",1117.5,"2920dd789f380081","tvmgen_default_fused_nn_relu_2",0.0346999,,,,
"float32[1, 256, 56, 56], float32[256, 256, 3, 3], float32[1, 256, 56, 56]",1,"opencl0",194657,"ffc9f017a80622a4","tvmgen_default_fused_nn_conv2d_3",6.04439,"NCHW","OIHW",,""
"float32[1, 256, 56, 56], float32[256], float32[1, 256, 56, 56]",1,"opencl0",1145.04,"fdcc6546a3583528","tvmgen_default_fused_nn_bias_add_2",0.035555,,,,
"float32[1, 256, 56, 56], float32[1, 256, 56, 56]",1,"opencl0",1120.05,"2920dd789f380081","tvmgen_default_fused_nn_relu_2",0.0347792,,,,
