Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1224.86,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.16193,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",97.488,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.0924797,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",147.041,"8c052d6174b00ce0","tvmgen_default_fused_add",0.139487,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1204.24,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.14238,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",309.286,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.293397,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",293.471,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.278394,,,
"float32[1, 72, 56, 56], float32[72, 1, 3, 3], float32[1, 72, 56, 56]",1,"opencl0",1327.44,"ad8128a34fd692ca","tvmgen_default_fused_nn_conv2d_7",1.25925,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",305.36,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.289673,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",297.928,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.282622,,,
"float32[1, 72, 56, 56], float32[24, 72, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",1197.73,"aeaddcb949ce4f33","tvmgen_default_fused_nn_conv2d_8",1.1362,"NCHW","OIHW",""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",98.416,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",0.09336,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",144.374,"8c052d6174b00ce0","tvmgen_default_fused_add",0.136957,,,
"float32[1, 24, 56, 56], float32[72, 24, 1, 1], float32[1, 72, 56, 56]",1,"opencl0",1223.32,"08d99171b88f9b5d","tvmgen_default_fused_nn_conv2d_6",1.16047,"NCHW","OIHW",""
"float32[1, 72, 56, 56], float32[72], float32[1, 72, 56, 56]",1,"opencl0",306.306,"3cee3e3dc5e4a5a7","tvmgen_default_fused_nn_bias_add_5",0.29057,,,
"float32[1, 72, 56, 56], float32[1, 72, 56, 56]",1,"opencl0",300.292,"afac2115ffa37772","tvmgen_default_fused_nn_relu_3",0.284865,,,
"float32[1, 72, 56, 56], float32[72, 1, 5, 5], float32[1, 72, 28, 28]",1,"opencl0",1564.77,"8cd14badcb7ca4d7","tvmgen_default_fused_nn_conv2d_9",1.48439,"NCHW","OIHW",""
"float32[1, 72, 28, 28], float32[72], float32[1, 72, 28, 28]",1,"opencl0",73.925,"0970f383585e88e4","tvmgen_default_fused_nn_bias_add_6",0.0701272,,,
"float32[1, 72, 28, 28], float32[1, 72, 28, 28]",1,"opencl0",67.243,"62340b15904dd75b","tvmgen_default_fused_nn_relu_4",0.0637885,,,
"float32[1, 72, 28, 28], float32[40, 72, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",481.282,"28a663c035e04218","tvmgen_default_fused_nn_conv2d_10",0.456557,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",40.524,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0384421,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",659.837,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.625939,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",124.821,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.118408,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",115.902,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.109948,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2035.01,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.93047,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",118.009,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.111946,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",118.199,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.112127,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",857.821,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.813752,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",39.336,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0373152,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",61.938,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.058756,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",655.771,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.622082,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",122.346,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.116061,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",116.767,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110768,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2016.33,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.91274,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",120.389,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.114204,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",114.868,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.108967,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",861.315,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.817066,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",38.41,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0364367,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",61.453,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0582959,,,
"float32[1, 40, 28, 28], float32[240, 40, 1, 1], float32[1, 240, 28, 28]",1,"opencl0",1227.46,"4f995c12174f44ec","tvmgen_default_fused_nn_conv2d_14",1.1644,"NCHW","OIHW",""
"float32[1, 240, 28, 28], float32[240], float32[1, 240, 28, 28]",1,"opencl0",255.534,"38acf69515b782c0","tvmgen_default_fused_nn_bias_add_9",0.242406,,,
"float32[1, 240, 28, 28], float32[1, 240, 28, 28]",1,"opencl0",243.278,"cadad747d1d12e5a","tvmgen_default_fused_nn_relu_6",0.23078,,,
"float32[1, 240, 28, 28], float32[240, 1, 5, 5], float32[1, 240, 14, 14]",1,"opencl0",1331.14,"1d3f1fb48fd1ace1","tvmgen_default_fused_nn_conv2d_15",1.26276,"NCHW","OIHW",""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",59.992,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_10",0.05691,,,
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",58.275,"304f54c2189a1dd4","tvmgen_default_fused_nn_relu_7",0.0552812,,,
"float32[1, 240, 14, 14], float32[80, 240, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",734.015,"55f328f0578f83bb","tvmgen_default_fused_nn_conv2d_16",0.696306,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",21.311,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0202162,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1135.42,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07709,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",116.504,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.110519,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",116.503,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.110518,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1556.06,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47612,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.396,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.117057,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.527,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109592,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1460.62,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38558,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",21.221,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0201308,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",32.049,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0304025,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1128.76,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07077,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",125.654,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.119199,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",114.141,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.108277,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1555.81,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.47588,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",122.513,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116219,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",119.991,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.113827,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1457.85,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38295,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",19.93,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0189061,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",30.703,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0291257,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1137.29,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07887,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.22,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.11689,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",116.607,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.110616,,,
"float32[1, 480, 14, 14], float32[480, 1, 3, 3], float32[1, 480, 14, 14]",1,"opencl0",796.134,"d2980b1d4fe5de6f","tvmgen_default_fused_nn_conv2d_20",0.755234,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",122.472,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.11618,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",111.308,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.10559,,,
"float32[1, 480, 14, 14], float32[96, 480, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1434.32,"4bf8ddb7c155c924","tvmgen_default_fused_nn_conv2d_21",1.36063,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.611,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.0233466,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1560.7,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.48052,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",151.396,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.143618,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",140.755,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.133524,,,
"float32[1, 576, 14, 14], float32[576, 1, 3, 3], float32[1, 576, 14, 14]",1,"opencl0",958.117,"15af3b1b7eb8e2b5","tvmgen_default_fused_nn_conv2d_23",0.908895,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",148.127,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.140517,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",142.445,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.135127,,,
"float32[1, 576, 14, 14], float32[96, 576, 1, 1], float32[1, 96, 14, 14]",1,"opencl0",1756.97,"696609a7c441506b","tvmgen_default_fused_nn_conv2d_24",1.66671,"NCHW","OIHW",""
"float32[1, 96, 14, 14], float32[96], float32[1, 96, 14, 14]",1,"opencl0",24.916,"5046057975e69694","tvmgen_default_fused_nn_bias_add_13",0.023636,,,
"float32[1, 96, 14, 14], float32[1, 96, 14, 14], float32[1, 96, 14, 14]",1,"opencl0",37.235,"6dc9c534fd47ccf6","tvmgen_default_fused_add_3",0.0353221,,,
"float32[1, 96, 14, 14], float32[576, 96, 1, 1], float32[1, 576, 14, 14]",1,"opencl0",1562.64,"1099989ef3202db1","tvmgen_default_fused_nn_conv2d_22",1.48237,"NCHW","OIHW",""
"float32[1, 576, 14, 14], float32[576], float32[1, 576, 14, 14]",1,"opencl0",147.923,"6091986b3ce47082","tvmgen_default_fused_nn_bias_add_14",0.140324,,,
"float32[1, 576, 14, 14], float32[1, 576, 14, 14]",1,"opencl0",140.787,"9f5ec1fb867b5bf9","tvmgen_default_fused_nn_relu_9",0.133554,,,
"float32[1, 576, 14, 14], float32[576, 1, 5, 5], float32[1, 576, 7, 7]",1,"opencl0",735.35,"081945717219bc91","tvmgen_default_fused_nn_conv2d_25",0.697572,"NCHW","OIHW",""
"float32[1, 576, 7, 7], float32[576], float32[1, 576, 7, 7]",1,"opencl0",37.478,"ac8feb6f11c1a0ff","tvmgen_default_fused_nn_bias_add_15",0.0355526,,,
"float32[1, 576, 7, 7], float32[1, 576, 7, 7]",1,"opencl0",33.667,"52c9644b361bccf9","tvmgen_default_fused_nn_relu_10",0.0319374,,,
"float32[1, 576, 7, 7], float32[192, 576, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",1228,"d9712a69e127fdb2","tvmgen_default_fused_nn_conv2d_26",1.16491,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.923,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0122591,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4077.99,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.86849,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.133,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0712731,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.289,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0647807,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",757.73,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.718803,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.091,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0712333,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",69.527,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0659551,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2466.61,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.3399,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",13.251,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0125702,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",16.575,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0157235,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4123.44,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.9116,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.339,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0714686,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.506,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0649866,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",766.023,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.72667,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.843,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.070998,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",67.268,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0638122,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2478.57,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.35124,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.856,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0121955,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",18.639,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0176814,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4052.24,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.84406,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",77.312,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0733402,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",66.826,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0633929,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 5, 5], float32[1, 1152, 7, 7]",1,"opencl0",761.571,"d9818fa57409e4d1","tvmgen_default_fused_nn_conv2d_28",0.722446,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",75.956,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0720539,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",68.733,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0652019,,,
"float32[1, 1152, 7, 7], float32[192, 1152, 1, 1], float32[1, 192, 7, 7]",1,"opencl0",2492.64,"a8f1317d97bf109f","tvmgen_default_fused_nn_conv2d_29",2.36459,"NCHW","OIHW",""
"float32[1, 192, 7, 7], float32[192], float32[1, 192, 7, 7]",1,"opencl0",12.863,"fd57c72082828ca5","tvmgen_default_fused_nn_bias_add_16",0.0122022,,,
"float32[1, 192, 7, 7], float32[1, 192, 7, 7], float32[1, 192, 7, 7]",1,"opencl0",16.978,"476016d648b5a0ff","tvmgen_default_fused_add_4",0.0161058,,,
"float32[1, 192, 7, 7], float32[1152, 192, 1, 1], float32[1, 1152, 7, 7]",1,"opencl0",4033.81,"3f7c826e89b83688","tvmgen_default_fused_nn_conv2d_27",3.82658,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",71.243,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.067583,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",65.018,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0616778,,,
"float32[1, 1152, 7, 7], float32[1152, 1, 3, 3], float32[1, 1152, 7, 7]",1,"opencl0",456.541,"9a6c91d0411a083c","tvmgen_default_fused_nn_conv2d_30",0.433087,"NCHW","OIHW",""
"float32[1, 1152, 7, 7], float32[1152], float32[1, 1152, 7, 7]",1,"opencl0",74.406,"c8e9463e056b6b72","tvmgen_default_fused_nn_bias_add_17",0.0705835,,,
"float32[1, 1152, 7, 7], float32[1, 1152, 7, 7]",1,"opencl0",67.443,"740948a1c9a3550b","tvmgen_default_fused_nn_relu_11",0.0639782,,,
"float32[1, 1152, 7, 7], float32[320, 1152, 1, 1], float32[1, 320, 7, 7]",1,"opencl0",3302.04,"1446b43e53c01ab3","tvmgen_default_fused_nn_conv2d_31",3.1324,"NCHW","OIHW",""
"float32[1, 320, 7, 7], float32[320], float32[1, 320, 7, 7]",1,"opencl0",21.131,"321371f769bfc9b7","tvmgen_default_fused_nn_bias_add_18",0.0200454,,,
