Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",162.196,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0128811,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.536,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00512524,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",63.83,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00506917,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",160.651,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0127584,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",62.071,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00492947,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",62.958,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00499992,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",160.176,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0127207,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.462,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00511936,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.825,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00514819,,,,
"float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 3, 224, 224]",1,"opencl0",211.533,"214167f5e989fa20","tvmgen_default_fused_concatenate",0.0167993,,,,
"float32[1, 3, 224, 224], float32[64, 3, 7, 7], float32[1, 64, 112, 112]",1,"opencl0",192956,"2dcc36ff177ff7f3","tvmgen_default_fused_nn_conv2d",15.3239,"NCHW","OIHW",,""
"float32[1, 64, 112, 112], float32[64], float32[1, 64, 112, 112]",1,"opencl0",1156.53,"ae883222383b594f","tvmgen_default_fused_nn_bias_add",0.0918479,,,,
"float32[1, 64, 112, 112], float32[1, 64, 112, 112]",1,"opencl0",1142.88,"ad0ba631890195c8","tvmgen_default_fused_nn_relu",0.0907634,,,,
"float32[1, 64, 112, 112], float32[1, 64, 56, 56]",1,"opencl0",804.148,"29fad1c9c4f94e4d","tvmgen_default_fused_nn_max_pool2d",0.0638628,,,"NCHW",""
"float32[1, 64, 56, 56], float32[64, 64, 1, 1], float32[1, 64, 56, 56]",1,"opencl0",2132.12,"c1e6ee8288d5158d","tvmgen_default_fused_nn_conv2d_1",0.169326,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",274.062,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0217651,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",264.954,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0210418,,,,
"float32[1, 64, 56, 56], float32[192, 64, 3, 3], float32[1, 192, 56, 56]",1,"opencl0",405976,"4f07277d9fa7e246","tvmgen_default_fused_nn_conv2d_2",32.2412,"NCHW","OIHW",,""
"float32[1, 192, 56, 56], float32[192], float32[1, 192, 56, 56]",1,"opencl0",900.53,"138695ed35da34c2","tvmgen_default_fused_nn_bias_add_2",0.0715171,,,,
"float32[1, 192, 56, 56], float32[1, 192, 56, 56]",1,"opencl0",848.219,"1af3914dfcd68464","tvmgen_default_fused_nn_relu_2",0.0673628,,,,
"float32[1, 192, 56, 56], float32[1, 192, 28, 28]",1,"opencl0",565.577,"6e24c6986752bb82","tvmgen_default_fused_nn_max_pool2d_1",0.0449163,,,"NCHW",""
"float32[1, 192, 28, 28], float32[64, 192, 1, 1], float32[1, 64, 28, 28]",1,"opencl0",1678.73,"092bd92b816f9fcf","tvmgen_default_fused_nn_conv2d_3",0.133319,"NCHW","OIHW",,""
"float32[1, 64, 28, 28], float32[64], float32[1, 64, 28, 28]",1,"opencl0",64.323,"e63e74472a14222d","tvmgen_default_fused_nn_bias_add_3",0.00510832,,,,
"float32[1, 64, 28, 28], float32[1, 64, 28, 28]",1,"opencl0",58.544,"a8fd58b978c25eaa","tvmgen_default_fused_nn_relu_3",0.00464937,,,,
"float32[1, 192, 28, 28], float32[96, 192, 1, 1], float32[1, 96, 28, 28]",1,"opencl0",2560.49,"e1379ceac4716b30","tvmgen_default_fused_nn_conv2d_4",0.203346,"NCHW","OIHW",,""
"float32[1, 96, 28, 28], float32[96], float32[1, 96, 28, 28]",1,"opencl0",101.288,"04f09fa7416b9c0e","tvmgen_default_fused_nn_bias_add_4",0.00804396,,,,
"float32[1, 96, 28, 28], float32[1, 96, 28, 28]",1,"opencl0",90.963,"7505b2d97fc235d6","tvmgen_default_fused_nn_relu_4",0.00722398,,,,
"float32[1, 96, 28, 28], float32[128, 96, 3, 3], float32[1, 128, 28, 28]",1,"opencl0",121984,"873f31a4741f02c6","tvmgen_default_fused_nn_conv2d_5",9.68754,"NCHW","OIHW",,""
