Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[64, 3, 7, 7], float32[1, 64, 112, 112]",1,"opencl0",174090,"2dcc36ff177ff7f3","tvmgen_default_fused_nn_conv2d",27.086,"NCHW","OIHW",,""
"float32[1, 64, 112, 112], float32[64], float32[1, 64, 112, 112]",1,"opencl0",1158.68,"ae883222383b594f","tvmgen_default_fused_nn_bias_add",0.180275,,,,
"float32[1, 64, 112, 112], float32[1, 64, 112, 112]",1,"opencl0",1133.26,"ad0ba631890195c8","tvmgen_default_fused_nn_relu",0.17632,,,,
"float32[1, 64, 112, 112], float32[1, 64, 56, 56]",1,"opencl0",972.044,"f9a2c55cab74f218","tvmgen_default_fused_nn_max_pool2d",0.151237,,,"NCHW",""
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",22023.3,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",3.42653,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",266.902,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0415263,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",270.158,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0420329,,,,
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",26962.9,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",4.19506,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",281.967,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0438702,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",406.239,"8e9a0625ad1ad196","tvmgen_default_fused_add",0.0632053,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",267.807,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0416671,,,,
"float32[1, 64, 56, 56], float32[64, 64, 3, 3], float32[1, 64, 56, 56]",1,"opencl0",21663.8,"ecc925d282246df8","tvmgen_default_fused_nn_conv2d_1",3.3706,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",281.613,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0438151,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",261.385,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0406679,,,,
