Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",162.415,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0129014,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",65.183,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00517781,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",62.662,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00497755,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",159.848,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0126975,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",62.958,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00500106,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",63.949,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00507978,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",160.484,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.012748,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.936,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00515819,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",65.282,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00518567,,,,
"float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 3, 224, 224]",1,"opencl0",212.855,"214167f5e989fa20","tvmgen_default_fused_concatenate",0.0169081,,,,
"float32[1, 3, 224, 224], float32[64, 3, 7, 7], float32[1, 64, 112, 112]",1,"opencl0",192851,"2dcc36ff177ff7f3","tvmgen_default_fused_nn_conv2d",15.3191,"NCHW","OIHW",,""
"float32[1, 64, 112, 112], float32[64], float32[1, 64, 112, 112]",1,"opencl0",1154.46,"ae883222383b594f","tvmgen_default_fused_nn_bias_add",0.0917044,,,,
"float32[1, 64, 112, 112], float32[1, 64, 112, 112]",1,"opencl0",1138.29,"ad0ba631890195c8","tvmgen_default_fused_nn_relu",0.0904203,,,,
"float32[1, 64, 112, 112], float32[1, 64, 56, 56]",1,"opencl0",806.351,"29fad1c9c4f94e4d","tvmgen_default_fused_nn_max_pool2d",0.0640524,,,"NCHW",""
"float32[1, 64, 56, 56], float32[64, 64, 1, 1], float32[1, 64, 56, 56]",1,"opencl0",2142.26,"c1e6ee8288d5158d","tvmgen_default_fused_nn_conv2d_1",0.170171,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",273.83,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0217517,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",265.529,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0210923,,,,
"float32[1, 64, 56, 56], float32[192, 64, 3, 3], float32[1, 192, 56, 56]",1,"opencl0",407343,"4f07277d9fa7e246","tvmgen_default_fused_nn_conv2d_2",32.3573,"NCHW","OIHW",,""
"float32[1, 192, 56, 56], float32[192], float32[1, 192, 56, 56]",1,"opencl0",898.612,"138695ed35da34c2","tvmgen_default_fused_nn_bias_add_2",0.0713812,,,,
"float32[1, 192, 56, 56], float32[1, 192, 56, 56]",1,"opencl0",849.02,"1af3914dfcd68464","tvmgen_default_fused_nn_relu_2",0.0674418,,,,
"float32[1, 192, 56, 56], float32[1, 192, 28, 28]",1,"opencl0",562.752,"6e24c6986752bb82","tvmgen_default_fused_nn_max_pool2d_1",0.0447022,,,"NCHW",""
"float32[1, 192, 28, 28], float32[64, 192, 1, 1], float32[1, 64, 28, 28]",1,"opencl0",1705.15,"092bd92b816f9fcf","tvmgen_default_fused_nn_conv2d_3",0.135449,"NCHW","OIHW",,""
"float32[1, 64, 28, 28], float32[64], float32[1, 64, 28, 28]",1,"opencl0",63.324,"e63e74472a14222d","tvmgen_default_fused_nn_bias_add_3",0.00503014,,,,
"float32[1, 64, 28, 28], float32[1, 64, 28, 28]",1,"opencl0",58.459,"a8fd58b978c25eaa","tvmgen_default_fused_nn_relu_3",0.00464369,,,,
"float32[1, 192, 28, 28], float32[96, 192, 1, 1], float32[1, 96, 28, 28]",1,"opencl0",2455.32,"e1379ceac4716b30","tvmgen_default_fused_nn_conv2d_4",0.195038,"NCHW","OIHW",,""
"float32[1, 96, 28, 28], float32[96], float32[1, 96, 28, 28]",1,"opencl0",101.601,"04f09fa7416b9c0e","tvmgen_default_fused_nn_bias_add_4",0.00807067,,,,
"float32[1, 96, 28, 28], float32[1, 96, 28, 28]",1,"opencl0",92.49,"7505b2d97fc235d6","tvmgen_default_fused_nn_relu_4",0.00734694,,,,
"float32[1, 96, 28, 28], float32[128, 96, 3, 3], float32[1, 128, 28, 28]",1,"opencl0",121836,"873f31a4741f02c6","tvmgen_default_fused_nn_conv2d_5",9.67807,"NCHW","OIHW",,""
"float32[1, 128, 28, 28], float32[128], float32[1, 128, 28, 28]",1,"opencl0",134.888,"955e212d83ef6da9","tvmgen_default_fused_nn_bias_add_5",0.0107148,,,,
"float32[1, 128, 28, 28], float32[1, 128, 28, 28]",1,"opencl0",129.105,"ad9e375b69967565","tvmgen_default_fused_nn_relu_5",0.0102554,,,,
"float32[1, 192, 28, 28], float32[16, 192, 1, 1], float32[1, 16, 28, 28]",1,"opencl0",978.203,"de4580248b5f5903","tvmgen_default_fused_nn_conv2d_6",0.0777035,"NCHW","OIHW",,""
"float32[1, 16, 28, 28], float32[16], float32[1, 16, 28, 28]",1,"opencl0",15.425,"3b0983df9caac19e","tvmgen_default_fused_nn_bias_add_6",0.00122528,,,,
"float32[1, 16, 28, 28], float32[1, 16, 28, 28]",1,"opencl0",13.798,"77203d14a6f710c8","tvmgen_default_fused_nn_relu_6",0.00109604,,,,
"float32[1, 16, 28, 28], float32[32, 16, 3, 3], float32[1, 32, 28, 28]",1,"opencl0",5672.65,"bc117950aed510ea","tvmgen_default_fused_nn_conv2d_7",0.450607,"NCHW","OIHW",,""
"float32[1, 32, 28, 28], float32[32], float32[1, 32, 28, 28]",1,"opencl0",28.45,"6ff69607f25e4445","tvmgen_default_fused_nn_bias_add_7",0.00225992,,,,
"float32[1, 32, 28, 28], float32[1, 32, 28, 28]",1,"opencl0",26.949,"4919efb22eb7c0ba","tvmgen_default_fused_nn_relu_7",0.00214069,,,,
"float32[1, 192, 28, 28], float32[1, 192, 28, 28]",1,"opencl0",459.758,"801d7908a2d4b1bc","tvmgen_default_fused_nn_max_pool2d_2",0.0365208,,,"NCHW",""
"float32[1, 192, 28, 28], float32[32, 192, 1, 1], float32[1, 32, 28, 28]",1,"opencl0",1044.76,"733063b22c7ea3db","tvmgen_default_fused_nn_conv2d_8",0.0829907,"NCHW","OIHW",,""
"float32[1, 32, 28, 28], float32[32], float32[1, 32, 28, 28]",1,"opencl0",28.723,"6ff69607f25e4445","tvmgen_default_fused_nn_bias_add_7",0.00228161,,,,
"float32[1, 32, 28, 28], float32[1, 32, 28, 28]",1,"opencl0",25.55,"4919efb22eb7c0ba","tvmgen_default_fused_nn_relu_7",0.00202956,,,,
