Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[16, 3, 3, 3], float32[1, 16, 112, 112]",1,"opencl0",6144.97,"6570fa4018b4d1fd","tvmgen_default_fused_nn_conv2d",16.4301,"NCHW","OIHW",,""
"float32[1, 16, 112, 112], float32[16], float32[1, 16, 112, 112]",1,"opencl0",264.843,"8bf39b6a5ae8cde3","tvmgen_default_fused_nn_bias_add",0.708123,,,,
"float32[1, 16, 112, 112], float32[], float32[1, 16, 112, 112]",1,"opencl0",257.539,"0a5a56dcf5a418b2","tvmgen_default_fused_multiply",0.688594,,,,
"float32[1, 16, 112, 112], float32[], float32[1, 16, 112, 112]",1,"opencl0",257.74,"393024df81dbde81","tvmgen_default_fused_add",0.689131,,,,
"float32[1, 16, 112, 112], float32[1, 16, 112, 112]",1,"opencl0",253.584,"d40dda033d13f9cd","tvmgen_default_fused_clip",0.678019,,,,
"float32[1, 16, 112, 112], float32[1, 16, 112, 112], float32[1, 16, 112, 112]",1,"opencl0",398.313,"b9b0d1ff4fa80fc2","tvmgen_default_fused_multiply_1",1.06499,,,,
"float32[1, 16, 112, 112], float32[16, 1, 3, 3], float32[1, 16, 56, 56]",1,"opencl0",1114.74,"09672a0583daff18","tvmgen_default_fused_nn_conv2d_1",2.98052,"NCHW","OIHW",,""
"float32[1, 16, 56, 56], float32[16], float32[1, 16, 56, 56]",1,"opencl0",63.715,"d86df7b6efe2d25d","tvmgen_default_fused_nn_bias_add_1",0.170358,,,,
"float32[1, 16, 56, 56], float32[1, 16, 56, 56]",1,"opencl0",59.064,"51acc933e782a393","tvmgen_default_fused_nn_relu",0.157922,,,,
"float32[1, 16, 56, 56], float32[1, 16, 1, 1]",1,"opencl0",87.621,"bccef132e8d040e8","tvmgen_default_fused_nn_global_avg_pool2d",0.234276,,,"NCHW",""
"float32[1, 16, 1, 1], float32[8, 16, 1, 1], float32[1, 8, 1, 1]",1,"opencl0",11.794,"06dc4f8ad398159d","tvmgen_default_fused_nn_conv2d_2",0.0315341,"NCHW","OIHW",,""
"float32[1, 8, 1, 1], float32[8], float32[1, 8, 1, 1]",1,"opencl0",2.291,"41f27d7263635b61","tvmgen_default_fused_nn_bias_add_2",0.00612555,,,,
"float32[1, 8, 1, 1], float32[1, 8, 1, 1]",1,"opencl0",1.717,"560f4b1d122c311a","tvmgen_default_fused_nn_relu_1",0.00459082,,,,
"float32[1, 8, 1, 1], float32[16, 8, 1, 1], float32[1, 16, 1, 1]",1,"opencl0",8.76,"eb9a12c68ff94075","tvmgen_default_fused_nn_conv2d_3",0.023422,"NCHW","OIHW",,""
"float32[1, 16, 1, 1], float32[16], float32[1, 16, 1, 1]",1,"opencl0",1.602,"3ce3f4ff89aee733","tvmgen_default_fused_nn_bias_add_3",0.00428334,,,,
