Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",162.116,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0128971,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.02,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00509311,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",62.237,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00495126,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",160.575,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0127745,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",63.178,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00502612,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",63.616,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.00506097,,,,
"float32[1, 3, 224, 224], int64[], float32[1, 224, 224]",1,"opencl0",160.343,"ae2eaf7e752cc334","tvmgen_default_fused_take",0.0127561,,,,
"float32[1, 224, 224], float32[1, 1, 224, 224]",1,"opencl0",0,"050fe0b3edc693d3","__nop",0,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",64.02,"8b9d5a5a85f77f90","tvmgen_default_fused_multiply",0.00509311,,,,
"float32[1, 1, 224, 224], float32[], float32[1, 1, 224, 224]",1,"opencl0",63.58,"2fc705dea3e44e0b","tvmgen_default_fused_add",0.0050581,,,,
"float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 1, 224, 224], float32[1, 3, 224, 224]",1,"opencl0",211.194,"214167f5e989fa20","tvmgen_default_fused_concatenate",0.0168015,,,,
"float32[1, 3, 224, 224], float32[64, 3, 7, 7], float32[1, 64, 112, 112]",1,"opencl0",192058,"2dcc36ff177ff7f3","tvmgen_default_fused_nn_conv2d",15.2792,"NCHW","OIHW",,""
"float32[1, 64, 112, 112], float32[64], float32[1, 64, 112, 112]",1,"opencl0",1159.79,"ae883222383b594f","tvmgen_default_fused_nn_bias_add",0.0922669,,,,
"float32[1, 64, 112, 112], float32[1, 64, 112, 112]",1,"opencl0",1140.57,"ad0ba631890195c8","tvmgen_default_fused_nn_relu",0.0907383,,,,
"float32[1, 64, 112, 112], float32[1, 64, 56, 56]",1,"opencl0",802.662,"29fad1c9c4f94e4d","tvmgen_default_fused_nn_max_pool2d",0.0638557,,,"NCHW",""
"float32[1, 64, 56, 56], float32[64, 64, 1, 1], float32[1, 64, 56, 56]",1,"opencl0",2140.26,"c1e6ee8288d5158d","tvmgen_default_fused_nn_conv2d_1",0.170268,"NCHW","OIHW",,""
"float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]",1,"opencl0",275.969,"0af568e9467d38ce","tvmgen_default_fused_nn_bias_add_1",0.0219547,,,,
"float32[1, 64, 56, 56], float32[1, 64, 56, 56]",1,"opencl0",265.404,"c450efad7d659fca","tvmgen_default_fused_nn_relu_1",0.0211142,,,,
"float32[1, 64, 56, 56], float32[192, 64, 3, 3], float32[1, 192, 56, 56]",1,"opencl0",406807,"4f07277d9fa7e246","tvmgen_default_fused_nn_conv2d_2",32.3635,"NCHW","OIHW",,""
"float32[1, 192, 56, 56], float32[192], float32[1, 192, 56, 56]",1,"opencl0",899.391,"138695ed35da34c2","tvmgen_default_fused_nn_bias_add_2",0.071551,,,,
