Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[64, 3, 3, 3], float32[1, 64, 224, 224]",1,"opencl0",90414.2,"98334219283a64cf","tvmgen_default_fused_nn_conv2d",2.81533,"NCHW","OIHW",,""
"float32[1, 64, 224, 224], float32[64], float32[1, 64, 224, 224]",1,"opencl0",5087.75,"5fb4e90c5f1a0d23","tvmgen_default_fused_nn_bias_add",0.158423,,,,
"float32[1, 64, 224, 224], float32[1, 64, 224, 224]",1,"opencl0",4952.25,"de5d3359bcb15743","tvmgen_default_fused_nn_relu",0.154204,,,,
"float32[1, 64, 224, 224], float32[1, 64, 112, 112]",1,"opencl0",2277.87,"66b15f13bd0ef16f","tvmgen_default_fused_nn_max_pool2d",0.0709286,,,"NCHW",""
"float32[1, 64, 112, 112], float32[128, 64, 3, 3], float32[1, 128, 112, 112]",1,"opencl0",131789,"6c949953cd28320d","tvmgen_default_fused_nn_conv2d_1",4.10364,"NCHW","OIHW",,""
"float32[1, 128, 112, 112], float32[128], float32[1, 128, 112, 112]",1,"opencl0",2397.25,"42803c08d82f336b","tvmgen_default_fused_nn_bias_add_1",0.0746457,,,,
"float32[1, 128, 112, 112], float32[1, 128, 112, 112]",1,"opencl0",2318.16,"6906d3b37d08f0fb","tvmgen_default_fused_nn_relu_1",0.072183,,,,
"float32[1, 128, 112, 112], float32[1, 128, 56, 56]",1,"opencl0",1124.55,"abf726ad48a565ba","tvmgen_default_fused_nn_max_pool2d_1",0.0350162,,,"NCHW",""
"float32[1, 128, 56, 56], float32[256, 128, 3, 3], float32[1, 256, 56, 56]",1,"opencl0",87881.7,"c91f4f33877bc26b","tvmgen_default_fused_nn_conv2d_2",2.73647,"NCHW","OIHW",,""
"float32[1, 256, 56, 56], float32[256], float32[1, 256, 56, 56]",1,"opencl0",1146.39,"fdcc6546a3583528","tvmgen_default_fused_nn_bias_add_2",0.0356965,,,,
