Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 3, 224, 224], float32[32, 3, 3, 3], float32[1, 32, 112, 112]",1,"opencl0",0,"a6253b04e6d10a75","tvmgen_default_fused_nn_conv2d",nan,"NCHW","OIHW",,""
"float32[1, 32, 112, 112], float32[32], float32[1, 32, 112, 112]",1,"opencl0",0,"c614191b65dc6e6d","tvmgen_default_fused_nn_bias_add",nan,,,,
"float32[1, 32, 112, 112], float32[1, 32, 112, 112]",1,"opencl0",0,"e3026876f53ff136","tvmgen_default_fused_clip",nan,,,,
"float32[1, 32, 112, 112], float32[32, 1, 3, 3], float32[1, 32, 112, 112]",1,"opencl0",0,"fa3dd60aeda4e612","tvmgen_default_fused_nn_conv2d_1",nan,"NCHW","OIHW",,""
"float32[1, 32, 112, 112], float32[32], float32[1, 32, 112, 112]",1,"opencl0",0,"c614191b65dc6e6d","tvmgen_default_fused_nn_bias_add",nan,,,,
"float32[1, 32, 112, 112], float32[1, 32, 112, 112]",1,"opencl0",0,"e3026876f53ff136","tvmgen_default_fused_clip",nan,,,,
"float32[1, 32, 112, 112], float32[16, 32, 1, 1], float32[1, 16, 112, 112]",1,"opencl0",0,"88a00a0ecafdbee1","tvmgen_default_fused_nn_conv2d_2",nan,"NCHW","OIHW",,""
"float32[1, 16, 112, 112], float32[16], float32[1, 16, 112, 112]",1,"opencl0",0,"8bf39b6a5ae8cde3","tvmgen_default_fused_nn_bias_add_1",nan,,,,
"float32[1, 16, 112, 112], float32[96, 16, 1, 1], float32[1, 96, 112, 112]",1,"opencl0",0,"d3e8ab42dd6fe3c7","tvmgen_default_fused_nn_conv2d_3",nan,"NCHW","OIHW",,""
"float32[1, 96, 112, 112], float32[96], float32[1, 96, 112, 112]",1,"opencl0",0,"c1fc52cf6adb2090","tvmgen_default_fused_nn_bias_add_2",nan,,,,
"float32[1, 96, 112, 112], float32[1, 96, 112, 112]",1,"opencl0",0,"64def1801828398d","tvmgen_default_fused_clip_1",nan,,,,
"float32[1, 96, 112, 112], float32[96, 1, 3, 3], float32[1, 96, 56, 56]",1,"opencl0",0,"6df4dd98aaf973ca","tvmgen_default_fused_nn_conv2d_4",nan,"NCHW","OIHW",,""
"float32[1, 96, 56, 56], float32[96], float32[1, 96, 56, 56]",1,"opencl0",0,"ed732ee6422ed85f","tvmgen_default_fused_nn_bias_add_3",nan,,,,
"float32[1, 96, 56, 56], float32[1, 96, 56, 56]",1,"opencl0",0,"6fbe1c8d97890351","tvmgen_default_fused_clip_2",nan,,,,
"float32[1, 96, 56, 56], float32[24, 96, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",0,"0c2a8b79b5aea050","tvmgen_default_fused_nn_conv2d_5",nan,"NCHW","OIHW",,""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",0,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",nan,,,,
"float32[1, 24, 56, 56], float32[144, 24, 1, 1], float32[1, 144, 56, 56]",1,"opencl0",0,"7a6e554c74c44632","tvmgen_default_fused_nn_conv2d_6",nan,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",0,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",nan,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",0,"a92aed5c603870f6","tvmgen_default_fused_clip_3",nan,,,,
"float32[1, 144, 56, 56], float32[144, 1, 3, 3], float32[1, 144, 56, 56]",1,"opencl0",0,"78103f669bb68188","tvmgen_default_fused_nn_conv2d_7",nan,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",0,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",nan,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",0,"a92aed5c603870f6","tvmgen_default_fused_clip_3",nan,,,,
"float32[1, 144, 56, 56], float32[24, 144, 1, 1], float32[1, 24, 56, 56]",1,"opencl0",0,"7fae17518ca1b303","tvmgen_default_fused_nn_conv2d_8",nan,"NCHW","OIHW",,""
"float32[1, 24, 56, 56], float32[24], float32[1, 24, 56, 56]",1,"opencl0",0,"e4acad988f6f3b1d","tvmgen_default_fused_nn_bias_add_4",nan,,,,
"float32[1, 24, 56, 56], float32[1, 24, 56, 56], float32[1, 24, 56, 56]",1,"opencl0",0,"8c052d6174b00ce0","tvmgen_default_fused_add",nan,,,,
"float32[1, 24, 56, 56], float32[144, 24, 1, 1], float32[1, 144, 56, 56]",1,"opencl0",0,"7a6e554c74c44632","tvmgen_default_fused_nn_conv2d_6",nan,"NCHW","OIHW",,""
"float32[1, 144, 56, 56], float32[144], float32[1, 144, 56, 56]",1,"opencl0",0,"d1fbf83f5e8cfb7f","tvmgen_default_fused_nn_bias_add_5",nan,,,,
"float32[1, 144, 56, 56], float32[1, 144, 56, 56]",1,"opencl0",0,"a92aed5c603870f6","tvmgen_default_fused_clip_3",nan,,,,
"float32[1, 144, 56, 56], float32[144, 1, 3, 3], float32[1, 144, 28, 28]",1,"opencl0",0,"1ecf5ecec17a6ddb","tvmgen_default_fused_nn_conv2d_9",nan,"NCHW","OIHW",,""
"float32[1, 144, 28, 28], float32[144], float32[1, 144, 28, 28]",1,"opencl0",0,"212de5ed6e8f62f5","tvmgen_default_fused_nn_bias_add_6",nan,,,,
"float32[1, 144, 28, 28], float32[1, 144, 28, 28]",1,"opencl0",0,"a75c74b166d4a001","tvmgen_default_fused_clip_4",nan,,,,
"float32[1, 144, 28, 28], float32[32, 144, 1, 1], float32[1, 32, 28, 28]",1,"opencl0",0,"cdd4221ea77eb83d","tvmgen_default_fused_nn_conv2d_10",nan,"NCHW","OIHW",,""
"float32[1, 32, 28, 28], float32[32], float32[1, 32, 28, 28]",1,"opencl0",0,"6ff69607f25e4445","tvmgen_default_fused_nn_bias_add_7",nan,,,,
"float32[1, 32, 28, 28], float32[192, 32, 1, 1], float32[1, 192, 28, 28]",1,"opencl0",0,"48399940d3e46993","tvmgen_default_fused_nn_conv2d_11",nan,"NCHW","OIHW",,""
