aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
2545809.5,49.026410000000006,16.0,5192724.711999999,99.99998998410001,62.0,26573.628,0.5117468399999999,16.0,26832.207000000002,0.516726216,18.0,5084.08,0.09790766,5.0,42.728,0.000822843,1.0,2588358.92,49.845921,3.0,23.649,0.0004554251,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2537422.4,48.92231999999999,16.0,5186639.098000001,100.0000295715,62.0,26620.71,0.5132562100000001,16.0,26481.226000000002,0.5105666090000002,18.0,5151.261,0.09931789999999999,5.0,43.305,0.000834934,1.0,2590895.46,49.95325700000001,3.0,24.735999999999997,0.0004769185,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2556405.1,49.109719999999996,16.0,5205495.272999999,100.00000917279998,62.0,26318.792,0.50559615,16.0,26390.993000000002,0.5069830999999999,18.0,5159.737999999999,0.09912098,5.0,42.387,0.000814274,1.0,2591153.45,49.777297999999995,3.0,24.813,0.0004766688,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2534325.3,48.92759,16.0,5179745.546000001,99.99995268120001,62.0,26539.204000000005,0.5123660099999999,16.0,25961.470999999998,0.5012118959999999,18.0,5162.268,0.09966269,5.0,43.617,0.000842069,1.0,2587692.5,49.957871000000004,3.0,21.186,0.0004090162,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2539972.0999999996,49.15697000000001,16.0,5167068.092,100.00003822410001,62.0,26698.415000000008,0.5167036,16.0,26148.203999999998,0.5060548949999998,18.0,5146.355,0.09959929000000001,5.0,43.584,0.000843496,1.0,2569034.17,49.719378,3.0,25.264000000000003,0.0004889431,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2520872.2,48.75281,16.0,5170721.558000001,99.99998749429999,62.0,26412.731000000003,0.5108138,16.0,26826.656000000003,0.5188172450000001,18.0,5004.07,0.09677705,5.0,44.68,0.000864096,1.0,2591537.42,50.119445,3.0,23.801000000000002,0.0004603033,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2538212.3000000003,49.088919999999995,16.0,5170647.366000001,100.00002511940001,62.0,26768.834000000003,0.51770812,16.0,26241.981999999993,0.5075191670000001,18.0,5071.745,0.09808734,5.0,42.829,0.000828311,1.0,2574285.83,49.78650100000001,3.0,23.846,0.00046118140000000004,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2538075.8,48.83710000000001,16.0,5197023.571000001,99.99998427590002,62.0,26681.421,0.51339822,16.0,26665.070999999996,0.513082868,18.0,4975.8949999999995,0.09574506,5.0,43.603,0.000838999,1.0,2600557.92,50.03936,3.0,23.861,0.0004591289,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2543489.8000000003,49.11136,16.0,5179029.084000001,100.00004746519998,62.0,26495.231999999996,0.5115876699999999,16.0,26778.237999999998,0.5170522849999999,18.0,5065.895,0.09781573999999998,5.0,42.892,0.000828187,1.0,2577132.5,49.760929999999995,3.0,24.527,0.00047358320000000004,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
2544326.8000000003,49.17300999999999,16.0,5174235.4290000005,99.99999125699996,62.0,26466.339000000004,0.51150332,16.0,26729.788999999993,0.5165944330000001,18.0,4987.919999999999,0.09639924,5.0,44.557,0.000861132,1.0,2571655.75,49.701154,3.0,24.274,0.0004691319999999999,3.0,vgg19.onnx
0.0,nan,16.0,0.0,nan,62.0,0.0,nan,16.0,0.0,nan,18.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg19.onnx
