aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_concatenatereshapetransposereshape,aggregated_percentage_concatenatereshapetransposereshape,aggregated_count_concatenatereshapetransposereshape,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_stridedsliceconcatenatereshapetransposereshape,aggregated_percentage_stridedsliceconcatenatereshapetransposereshape,aggregated_count_stridedsliceconcatenatereshapetransposereshape,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
180811.07200000001,89.82354699999999,37.0,201295.90799999994,100.00003219999998,88.0,386.553,0.192032,1.0,12301.1,6.110956,19.0,872.529,0.4334562,3.0,965.926,0.47985359999999994,13.0,3657.1220000000008,1.8167905000000002,13.0,151.026,0.0750269,1.0,2150.58,1.06837,1.0,shufflenet_v2_x2_0.onnx
181791.373,89.82514399999998,37.0,202383.66100000002,100.00001919999998,88.0,390.214,0.192809,1.0,12305.138000000003,6.0801039999999995,19.0,871.013,0.43037729999999996,3.0,975.611,0.48206009999999994,13.0,3659.044000000001,1.8079753,13.0,151.888,0.0750495,1.0,2239.38,1.1065,1.0,shufflenet_v2_x2_0.onnx
181747.07799999998,89.83866000000002,37.0,202303.82199999993,99.99997769999996,88.0,387.245,0.191418,1.0,12280.017,6.070081000000001,19.0,870.1579999999999,0.430125,3.0,972.7750000000001,0.4808487,13.0,3659.853,1.8090879,13.0,151.196,0.0747371,1.0,2235.5,1.10502,1.0,shufflenet_v2_x2_0.onnx
181848.83800000002,89.801228,37.0,202501.49999999997,99.9999946,88.0,388.521,0.191861,1.0,12382.138,6.114590000000001,19.0,871.813,0.4305225,3.0,956.8660000000001,0.4725229000000001,13.0,3659.618,1.8072051,13.0,147.796,0.0729851,1.0,2245.91,1.10908,1.0,shufflenet_v2_x2_0.onnx
181148.11400000006,89.81343399999999,37.0,201693.79,100.00001249999995,88.0,369.816,0.183355,1.0,12286.34,6.091583999999999,19.0,873.049,0.4328591,3.0,971.184,0.4815143,13.0,3658.279,1.8137805,13.0,138.938,0.0688856,1.0,2248.07,1.1146,1.0,shufflenet_v2_x2_0.onnx
181715.203,89.828757,37.0,202290.7800000001,100.00004089999999,88.0,392.093,0.193826,1.0,12289.954000000002,6.075385,19.0,871.9960000000001,0.4310607,3.0,968.2679999999999,0.47865129999999995,13.0,3661.6800000000003,1.8101076999999999,13.0,150.086,0.0741932,1.0,2241.5,1.10806,1.0,shufflenet_v2_x2_0.onnx
182286.707,89.85866500000003,37.0,202859.317,99.9999883,88.0,388.005,0.191268,1.0,12323.376999999999,6.074845,19.0,870.6469999999999,0.42918660000000003,3.0,947.6400000000001,0.4671416,13.0,3659.213,1.8038174,13.0,148.178,0.0730447,1.0,2235.55,1.10202,1.0,shufflenet_v2_x2_0.onnx
181928.871,89.84662799999998,37.0,202488.22800000006,99.99998520000001,88.0,390.839,0.193018,1.0,12285.198999999997,6.067113999999998,19.0,870.238,0.4297726,3.0,966.227,0.47717709999999997,13.0,3658.538000000001,1.8067906,13.0,147.806,0.0729949,1.0,2240.51,1.10649,1.0,shufflenet_v2_x2_0.onnx
180871.48700000002,89.81501800000001,37.0,201382.24000000005,100.00000470000002,88.0,390.063,0.193693,1.0,12295.148000000001,6.105383000000001,19.0,872.351,0.4331813,3.0,980.3589999999998,0.4868150000000001,13.0,3656.045,1.8154764999999997,13.0,151.697,0.0753279,1.0,2165.09,1.07511,1.0,shufflenet_v2_x2_0.onnx
181890.125,89.83034900000001,37.0,202481.83199999997,100.00000460000003,88.0,391.405,0.193304,1.0,12302.702000000003,6.0759560000000015,19.0,873.285,0.4312912,3.0,976.4989999999999,0.4822653,13.0,3658.6059999999998,1.8068816000000003,13.0,149.71,0.0739375,1.0,2239.5,1.10602,1.0,shufflenet_v2_x2_0.onnx
181740.03800000006,89.85132700000003,37.0,202267.547,100.00002230000003,88.0,393.598,0.194593,1.0,12259.938000000002,6.061246999999999,19.0,872.144,0.4311832,3.0,963.4150000000001,0.4763071000000001,13.0,3655.1040000000003,1.8070642000000001,13.0,150.61,0.0744608,1.0,2232.7,1.10384,1.0,shufflenet_v2_x2_0.onnx
181504.59499999997,89.80713400000002,37.0,202104.81199999998,99.9999765,88.0,392.049,0.193983,1.0,12326.785000000002,6.099208999999999,19.0,874.302,0.4325985,3.0,963.6979999999999,0.47683099999999995,13.0,3656.5910000000003,1.8092567000000002,13.0,153.002,0.0757043,1.0,2233.79,1.10526,1.0,shufflenet_v2_x2_0.onnx
180942.334,89.80175000000001,37.0,201490.90300000002,100.0000101,88.0,366.815,0.18205,1.0,12282.058,6.095586999999998,19.0,870.961,0.4322583,3.0,974.7969999999999,0.48379209999999995,13.0,3657.6679999999997,1.8153011000000003,13.0,149.59,0.0742416,1.0,2246.68,1.11503,1.0,shufflenet_v2_x2_0.onnx
181864.973,89.84276000000003,37.0,202425.829,99.99997929999999,88.0,389.544,0.192438,1.0,12273.235999999997,6.063074000000001,19.0,871.827,0.43068969999999995,3.0,967.637,0.4780205999999999,13.0,3658.197,1.8071777999999998,13.0,149.915,0.0740592,1.0,2250.5,1.11176,1.0,shufflenet_v2_x2_0.onnx
182295.22900000005,89.855417,37.0,202876.22100000008,100.00002479999999,88.0,388.672,0.191581,1.0,12296.445,6.061054,19.0,873.222,0.4304207,3.0,975.6730000000001,0.48092039999999997,13.0,3655.753,1.8019637000000004,13.0,148.907,0.073398,1.0,2242.32,1.10527,1.0,shufflenet_v2_x2_0.onnx
182040.60700000002,89.84252,37.0,202621.85300000006,99.9999917,88.0,389.703,0.19233,1.0,12301.100999999997,6.070968000000001,19.0,873.082,0.4308925,3.0,976.6789999999999,0.48202069999999997,13.0,3656.252,1.8044715,13.0,149.229,0.073649,1.0,2235.2,1.10314,1.0,shufflenet_v2_x2_0.onnx
180725.48299999992,89.77511799999999,37.0,201309.09999999995,99.99999800000002,88.0,391.476,0.194465,1.0,12302.796999999997,6.111393,19.0,873.495,0.4339069,3.0,957.897,0.47583390000000003,13.0,3651.4339999999997,1.8138445000000005,13.0,149.868,0.0744467,1.0,2256.65,1.12099,1.0,shufflenet_v2_x2_0.onnx
