aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenateaddrsqrtmultiplyexpanddimsmultiplynegativemultiplyadd51edc2bb5499865d,aggregated_percentage_concatenateaddrsqrtmultiplyexpanddimsmultiplynegativemultiplyadd51edc2bb5499865d,aggregated_count_concatenateaddrsqrtmultiplyexpanddimsmultiplynegativemultiplyadd51edc2bb5499865d,aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
486331.116,44.51308280000001,83.0,1092558.185,100.00003417,263.0,1023.33,0.0936638,1.0,33621.445999999996,3.0773133699999997,86.0,564777.9579999999,51.69318529999999,85.0,1167.557,0.10686449999999999,3.0,611.075,0.0559306,3.0,124.123,0.0113608,1.0,4901.58,0.448633,1.0,densenet169.onnx
482257.2299999998,43.16456160000001,83.0,1117254.4219999996,100.00004244999992,263.0,1023.88,0.0916423,1.0,33686.217000000004,3.0150893500000002,86.0,593489.5940000002,53.12033809999996,85.0,1164.528,0.10423120000000001,3.0,617.2810000000001,0.0552498,3.0,125.312,0.0112161,1.0,4890.38,0.437714,1.0,densenet169.onnx
487452.8689999999,44.5938389,83.0,1093095.3199999996,100.00000304,263.0,1020.95,0.0933997,1.0,33621.14000000001,3.0757727400000014,86.0,564214.4169999998,51.6161911,85.0,1160.738,0.106188,3.0,614.577,0.0562236,3.0,126.209,0.011546,1.0,4884.42,0.446843,1.0,densenet169.onnx
486205.15500000014,43.38259289999999,83.0,1120737.9779999997,100.00004185999995,263.0,1017.11,0.0907533,1.0,33675.36499999999,3.004748660000001,86.0,593033.5799999994,52.91460009999998,85.0,1161.817,0.1036654,3.0,618.9179999999999,0.055224100000000005,3.0,128.363,0.0114534,1.0,4897.67,0.437004,1.0,densenet169.onnx
485649.7609999999,44.46772739999999,83.0,1092140.7469999997,100.00005026999993,263.0,1025.46,0.0938948,1.0,33649.501000000004,3.0810584699999986,86.0,565022.9110000002,51.73536980000001,85.0,1169.889,0.1071189,3.0,610.651,0.055913199999999996,3.0,126.194,0.0115547,1.0,4886.38,0.447413,1.0,densenet169.onnx
487712.4510000002,43.406181600000004,83.0,1123600.4970000002,99.99997665999992,263.0,1018.69,0.090663,1.0,33720.96500000001,3.0011515400000004,86.0,594332.4099999998,52.89536130000002,85.0,1169.5439999999999,0.1040889,3.0,615.494,0.05477872,3.0,125.063,0.0111306,1.0,4905.88,0.436621,1.0,densenet169.onnx
471605.76199999993,43.872124000000014,83.0,1074954.5519999994,99.99998924999998,263.0,1023.06,0.0951727,1.0,33686.01600000001,3.1337161500000006,86.0,561844.6499999998,52.26684970000001,85.0,1162.405,0.1081354,3.0,609.268,0.0566785,3.0,125.391,0.0116648,1.0,4898.0,0.455648,1.0,densenet169.onnx
487714.09199999995,43.3550764,83.0,1124930.1290000011,100.00003180999997,263.0,1022.67,0.09091,1.0,33642.631,2.9906433099999994,86.0,595741.207,52.9580719,85.0,1168.244,0.1038504,3.0,613.8100000000001,0.054564299999999996,3.0,124.985,0.0111105,1.0,4902.49,0.435805,1.0,densenet169.onnx
487399.0490000001,44.612954499999994,83.0,1092506.2379999987,99.99997988000001,263.0,1012.97,0.0927201,1.0,33648.235,3.0799110799999996,86.0,563761.357,51.6025329,85.0,1077.9569999999999,0.09866820000000001,3.0,595.724,0.0545282,3.0,115.816,0.0106009,1.0,4895.13,0.448064,1.0,densenet169.onnx
475197.8639999998,42.765131799999985,83.0,1111180.7209999994,99.99999866000003,263.0,1023.92,0.0921473,1.0,33690.912000000004,3.0319917600000013,86.0,594464.7070000002,53.49846820000002,85.0,1174.27,0.1056776,3.0,623.303,0.05609359999999999,3.0,127.535,0.0114774,1.0,4878.21,0.439011,1.0,densenet169.onnx
486672.66499999986,44.49811799999999,83.0,1093691.635999999,99.99997963000001,263.0,1021.2,0.0933717,1.0,33682.554,3.0797126300000004,86.0,565509.2500000001,51.70648459999998,85.0,1173.507,0.1072977,3.0,615.783,0.0563032,3.0,126.877,0.0116008,1.0,4889.8,0.447091,1.0,densenet169.onnx
482567.82900000014,43.08581259999998,83.0,1120015.6100000015,99.99995725000005,263.0,1022.44,0.0912878,1.0,33696.754,3.0085969500000003,86.0,595918.0530000002,53.20618579999996,85.0,1170.823,0.10453629999999998,3.0,611.469,0.0545947,3.0,124.692,0.0111331,1.0,4903.55,0.43781,1.0,densenet169.onnx
483019.401,44.34910259999999,83.0,1089130.5580000002,100.00001504000016,263.0,1020.52,0.0937001,1.0,33637.477000000006,3.0884704400000005,86.0,564654.692,51.844531199999984,85.0,1175.682,0.10794689999999998,3.0,612.1419999999999,0.05620460000000001,3.0,116.724,0.0107172,1.0,4893.92,0.449342,1.0,densenet169.onnx
486761.15400000004,43.28993639999999,83.0,1124421.0829999996,100.0000326400001,263.0,1019.62,0.0906798,1.0,33665.35500000001,2.994015340000001,86.0,596165.3170000002,53.0197894,85.0,1164.528,0.10356679999999999,3.0,613.098,0.0545256,3.0,124.511,0.0110733,1.0,4907.5,0.436446,1.0,densenet169.onnx
485737.1129999999,44.454297700000005,83.0,1092666.5909999998,99.99998142999993,263.0,1023.12,0.0936347,1.0,33638.24800000001,3.0785431299999995,86.0,565599.032,51.76315750000002,85.0,1073.867,0.09827949999999999,3.0,593.598,0.0543256,3.0,126.283,0.0115573,1.0,4875.33,0.446186,1.0,densenet169.onnx
485770.18000000034,43.2541085,83.0,1123060.693,99.99997868000001,263.0,1023.23,0.0911108,1.0,33632.899,2.9947528799999996,86.0,595851.676,53.05605769999998,85.0,1159.477,0.10324249999999999,3.0,616.795,0.054920899999999995,3.0,125.316,0.0111584,1.0,4881.12,0.434627,1.0,densenet169.onnx
482331.59799999994,44.332875400000006,83.0,1087977.5080000004,100.00000722,263.0,1016.72,0.0934507,1.0,33699.57300000001,3.09745172,86.0,564190.7540000001,51.856836,85.0,1125.77,0.1034737,3.0,609.7,0.056039799999999994,3.0,123.963,0.0113939,1.0,4879.43,0.448486,1.0,densenet169.onnx
470942.76499999996,42.44992729999999,83.0,1109408.3939999996,100.00002285999996,263.0,1023.73,0.0922767,1.0,33691.064000000006,3.0368478599999986,86.0,596935.6919999997,53.80666719999998,85.0,1166.077,0.10510800000000001,3.0,613.246,0.0552768,3.0,125.94,0.011352,1.0,4909.88,0.442567,1.0,densenet169.onnx
487808.04499999975,44.59964119999999,83.0,1093749.580000001,100.00001702000004,263.0,1022.98,0.0935298,1.0,33666.67499999999,3.078096119999999,86.0,564447.1159999998,51.606600300000004,85.0,1167.665,0.10675799999999999,3.0,619.148,0.056607899999999996,3.0,122.901,0.0112367,1.0,4895.05,0.447547,1.0,densenet169.onnx
487413.5049999998,43.27491940000001,83.0,1126318.3810000005,99.99996789,263.0,1023.9,0.0909064,1.0,33618.354999999996,2.9847999,86.0,597520.2330000001,53.050720299999995,85.0,1175.135,0.1043342,3.0,549.837,0.048817189999999996,3.0,127.246,0.0112975,1.0,4890.17,0.434173,1.0,densenet169.onnx
480025.82899999997,44.11537919999999,83.0,1088113.6149999998,99.99995819999987,263.0,1027.29,0.0944103,1.0,33678.424000000006,3.0951203,86.0,566614.1869999998,52.073065,85.0,1169.524,0.1074818,3.0,609.46,0.056010700000000004,3.0,122.901,0.0112949,1.0,4866.0,0.447196,1.0,densenet169.onnx
473175.47600000014,42.48430409999999,83.0,1113765.5239999993,100.00001588999997,263.0,1026.51,0.0921661,1.0,33690.25399999999,3.0248973900000014,86.0,599063.13,53.78719499999999,85.0,1168.203,0.1048877,3.0,611.881,0.054938100000000004,3.0,124.28,0.0111585,1.0,4905.79,0.440469,1.0,densenet169.onnx
485882.2239999999,44.446088599999996,83.0,1093194.4179999998,99.99996919000012,263.0,1020.87,0.0933843,1.0,33673.76699999999,3.080307590000001,86.0,565821.9409999995,51.75855939999999,85.0,1162.5700000000002,0.1063461,3.0,613.07,0.0560806,3.0,125.276,0.0114596,1.0,4894.7,0.447743,1.0,densenet169.onnx
486008.1360000001,43.24713529999997,83.0,1123791.4509999994,99.99993883000008,263.0,1019.53,0.0907226,1.0,33657.85800000001,2.995025329999998,86.0,596297.273,53.061190899999986,85.0,1175.331,0.1045862,3.0,614.919,0.0547182,3.0,126.644,0.0112693,1.0,4891.76,0.435291,1.0,densenet169.onnx
485240.77800000017,44.38914910000001,83.0,1093151.8099999998,99.99998866000003,263.0,1018.72,0.0931909,1.0,33745.353,3.086978360000001,86.0,566350.8959999998,51.80897600000001,85.0,1167.154,0.1067697,3.0,615.276,0.056284600000000004,3.0,123.963,0.01134,1.0,4889.67,0.4473,1.0,densenet169.onnx
486866.0119999999,43.34485479999999,83.0,1123237.545,99.99996547999991,263.0,1022.32,0.0910152,1.0,33709.35599999999,3.0010879800000003,86.0,594849.367,52.9584614,85.0,1178.063,0.104881,3.0,612.6120000000001,0.0545399,3.0,123.805,0.0110222,1.0,4876.01,0.434103,1.0,densenet169.onnx
489881.493,44.621004000000006,83.0,1097873.3020000004,100.00004731999995,263.0,1022.34,0.0931195,1.0,33761.80900000001,3.07519922,86.0,566417.338,51.59222769999998,85.0,1153.081,0.1050286,3.0,612.372,0.055778,3.0,126.819,0.0115513,1.0,4898.05,0.446139,1.0,densenet169.onnx
471989.3839999999,42.5517565,83.0,1109213.4830000012,100.00002208999996,263.0,985.273,0.0888263,1.0,33712.562000000005,3.0393206900000007,86.0,595762.0680000001,53.71029950000001,85.0,1165.953,0.10511519999999999,3.0,613.81,0.05533740000000001,3.0,122.563,0.0110495,1.0,4861.87,0.438317,1.0,densenet169.onnx
479053.64399999985,44.178099800000005,83.0,1084368.3310000002,99.99996815000009,263.0,1023.23,0.0943619,1.0,33685.45999999999,3.1064598499999994,86.0,563788.0830000003,51.992300999999976,85.0,1173.4579999999999,0.1082158,3.0,614.905,0.0567063,3.0,123.721,0.0114095,1.0,4905.83,0.452414,1.0,densenet169.onnx
