aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
2098177.6,43.180550000000004,13.0,4859082.316000001,99.99998567089999,53.0,24866.936000000005,0.51176137,13.0,24676.000999999993,0.507833484,15.0,5165.54,0.10630685999999999,5.0,46.875,0.000964688,1.0,2706125.59,55.692080000000004,3.0,23.773999999999997,0.0004892688999999999,3.0,vgg16_bn.onnx
2102527.8,43.367059999999995,13.0,4848205.297000001,99.99997954359999,53.0,25001.215999999993,0.5156798199999999,13.0,24831.566999999995,0.512180429,15.0,5010.499000000001,0.10334763,5.0,43.637,0.000900064,1.0,2690765.92,55.500303,3.0,24.657999999999998,0.0005086006,3.0,vgg16_bn.onnx
2093958.5,43.78503,13.0,4782360.303,100.00001933160001,53.0,24807.219999999994,0.51872382,13.0,24852.978,0.519679962,15.0,5122.292,0.10710816000000001,5.0,41.348,0.000864594,1.0,2633553.25,55.068096,3.0,24.715000000000003,0.0005167956,3.0,vgg16_bn.onnx
2108529.4,43.528500000000015,13.0,4844019.3149999995,99.99996534659998,53.0,24779.799000000003,0.51155498,13.0,24851.434999999994,0.513033899,15.0,4994.388,0.10310433,5.0,45.07,0.000930426,1.0,2680794.92,55.34234,3.0,24.302999999999997,0.0005017116,3.0,vgg16_bn.onnx
2097904.3,43.69013,13.0,4801782.6559999995,100.00004613700001,53.0,24729.781,0.5150131700000001,13.0,24870.034999999996,0.517933028,15.0,5159.003000000001,0.10743918000000001,5.0,42.247,0.000879819,1.0,2649053.38,55.168153000000004,3.0,23.910000000000004,0.00049794,3.0,vgg16_bn.onnx
2106246.8,43.66681,13.0,4823452.617,99.99997569400001,53.0,24695.167999999998,0.51198158,13.0,24897.702999999998,0.5161802129999999,15.0,5177.968,0.10734998,5.0,44.149,0.000915299,1.0,2662365.09,55.196205,3.0,25.738999999999997,0.000533622,3.0,vgg16_bn.onnx
2096996.4,43.75996,13.0,4792045.515000001,99.9999848725,53.0,24701.483999999997,0.5154689000000001,13.0,24785.489000000005,0.5172222,15.0,5082.084999999999,0.10605236,5.0,45.151,0.000942208,1.0,2640408.54,55.099788999999994,3.0,26.366,0.0005502045000000001,3.0,vgg16_bn.onnx
2122784.3,43.66265,13.0,4861787.731,100.0000638338,53.0,24982.395,0.5138519799999999,13.0,24693.836,0.507916082,15.0,5159.996,0.10613362999999999,5.0,43.685,0.000898538,1.0,2684099.91,55.208128,3.0,23.609,0.0004856038,3.0,vgg16_bn.onnx
2088373.2,43.090559999999996,13.0,4846469.45,100.00001011550002,53.0,25027.986,0.5164160499999999,13.0,24848.354999999996,0.5127098250000001,15.0,5169.349,0.10666216,5.0,43.833,0.000904431,1.0,2702981.3,55.772233,3.0,25.427000000000003,0.0005246495,3.0,vgg16_bn.onnx
2109271.0,43.934059999999995,13.0,4800993.702000001,99.9999494275,53.0,25031.740999999998,0.5213866399999999,13.0,24646.635,0.5133657540000001,15.0,5168.718,0.10765949,5.0,42.138,0.000877694,1.0,2636808.08,54.922071,3.0,25.39,0.0005288495,3.0,vgg16_bn.onnx
