aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
1331320.5800000005,96.36267000000004,53.0,1381573.2870000012,100.00002397400009,175.0,18040.676999999996,1.3058072199999995,53.0,14901.378,1.07858095,49.0,1020.44,0.0738605,1.0,13948.476000000002,1.009607304,17.0,152.456,0.011035,1.0,2189.28,0.158463,1.0,resnet50.onnx
1333258.4199999995,96.33604799999998,53.0,1383966.9719999994,100.000050761,175.0,17911.54199999999,1.2942184499999996,53.0,15163.824999999999,1.0956792500000005,49.0,1023.24,0.0739351,1.0,14271.984999999999,1.0312380610000003,17.0,149.91,0.0108319,1.0,2188.05,0.1581,1.0,resnet50.onnx
1334393.43,96.349034,53.0,1384957.424,99.99997605299994,175.0,18046.69099999999,1.3030498899999996,53.0,14914.456,1.07688899,49.0,1021.3,0.0737425,1.0,14253.802999999998,1.0291876729999996,17.0,153.994,0.011119,1.0,2173.75,0.156954,1.0,resnet50.onnx
1338708.8699999999,96.37710399999999,53.0,1389031.674,99.99997175499998,175.0,18006.787,1.2963558800000001,53.0,15128.743999999999,1.0891569899999998,49.0,1032.12,0.0743049,1.0,13835.742,0.9960701849999999,17.0,142.651,0.0102698,1.0,2176.76,0.15671,1.0,resnet50.onnx
1333548.66,96.34856300000001,53.0,1384087.689999999,99.99999818500001,175.0,18066.784,1.3053214399999997,53.0,14882.337000000003,1.07524629,49.0,1013.13,0.0731987,1.0,14241.704,1.028959955,17.0,150.545,0.0108768,1.0,2184.53,0.157832,1.0,resnet50.onnx
1336704.7700000003,96.379213,53.0,1386921.9029999992,99.99997506399997,175.0,17941.286,1.2936045700000003,53.0,14762.744,1.0644258700000002,49.0,1018.62,0.0734448,1.0,14159.176000000005,1.020906624,17.0,154.797,0.0111612,1.0,2180.51,0.157219,1.0,resnet50.onnx
1334671.6799999997,96.36670100000002,53.0,1384994.4419999996,100.00012739700001,175.0,17889.968,1.29169953,53.0,15070.922000000002,1.0881567600000002,49.0,1022.15,0.0738021,1.0,14000.439000000002,1.010866107,17.0,156.863,0.0113259,1.0,2182.42,0.157576,1.0,resnet50.onnx
1341590.24,96.384279,53.0,1391918.548,100.00003093499994,175.0,17742.179999999993,1.2746576200000002,53.0,14938.476,1.07322912,49.0,1023.68,0.0735444,1.0,14278.859000000002,1.025840195,17.0,155.903,0.0112006,1.0,2189.21,0.15728,1.0,resnet50.onnx
1332876.71,96.35086399999997,53.0,1383355.6989999998,99.99989159699999,175.0,17709.675999999992,1.2801978099999995,53.0,15121.170000000007,1.0930791499999999,49.0,1021.56,0.0738464,1.0,14280.392999999998,1.0323028369999998,17.0,156.85,0.0113384,1.0,2189.34,0.158263,1.0,resnet50.onnx
1331654.88,96.35250099999998,53.0,1382065.9270000008,100.00001807000002,175.0,17981.272000000004,1.3010436299999997,53.0,14967.69,1.0829946099999999,49.0,1034.43,0.0748467,1.0,14098.474000000002,1.0201025300000004,17.0,152.671,0.0110466,1.0,2176.51,0.157483,1.0,resnet50.onnx
