aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenate,aggregated_percentage_concatenate,aggregated_count_concatenate,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_rsqrt,aggregated_percentage_rsqrt,aggregated_count_rsqrt,aggregated_duration_multiply,aggregated_percentage_multiply,aggregated_count_multiply,aggregated_duration_negative,aggregated_percentage_negative,aggregated_count_negative,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
5216247.12,96.66789820000005,160.0,5396049.889999999,100.00001777480007,1148.0,12956.541,0.24011157900000002,79.0,45380.98099999999,0.841004152,161.0,1521.74,0.028201,1.0,40435.11500000001,0.7493469500000001,82.0,34280.441,0.6352878652000004,247.0,284.50600000000003,0.005272488100000002,82.0,34644.11200000001,0.6420272178999998,246.0,273.426,0.005067152600000001,82.0,1733.024,0.03211658,3.0,943.6220000000001,0.017487279999999997,3.0,159.632,0.00295831,1.0,7189.63,0.133239,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5212403.440000001,96.661183,160.0,5392446.480000004,99.99998463520004,1148.0,13001.736000000003,0.24111012699999992,79.0,45443.39199999998,0.8427229570000002,161.0,1525.81,0.0282953,1.0,40476.577000000005,0.7506166900000002,82.0,34350.492,0.6370116497,247.0,281.741,0.0052247345999999984,82.0,34687.83699999999,0.6432673567000005,246.0,279.62099999999987,0.005185420199999999,82.0,1725.7949999999998,0.03200393,3.0,936.356,0.01736422,3.0,162.973,0.00302225,1.0,7170.71,0.132977,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5210477.259999997,96.6665468,160.0,5390155.124999988,99.99999247299993,1148.0,12991.763999999996,0.24102760000000004,79.0,45346.86300000002,0.8412905070000005,161.0,1528.1,0.0283498,1.0,40402.21899999999,0.7495557399999999,82.0,34077.09900000001,0.6322100912999999,247.0,285.337,0.005293670100000002,82.0,34759.41399999999,0.6448687604999995,246.0,273.95700000000005,0.005082544100000001,82.0,1729.617,0.032088439999999996,3.0,930.561,0.01726409,3.0,160.434,0.00297643,1.0,7192.5,0.133438,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5212111.410000006,96.66753600000006,160.0,5391789.231000012,99.99997007919995,1148.0,12993.876999999999,0.24099370499999995,79.0,45197.27699999999,0.8382609979999999,161.0,1527.65,0.028333,1.0,40487.63599999999,0.7509127299999998,82.0,34140.88700000001,0.6332013445999999,247.0,282.33000000000004,0.0052362940000000024,82.0,34806.69600000001,0.6455501185000003,246.0,277.8949999999999,0.005154039099999998,82.0,1671.3139999999999,0.03099736,3.0,937.923,0.01739539,3.0,161.166,0.0029891,1.0,7193.17,0.13341,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5210104.96,96.65917829999998,160.0,5390182.663000008,100.00002464850004,1148.0,12810.867999999999,0.23767042800000016,79.0,45272.05099999997,0.839898292,161.0,1501.93,0.0278641,1.0,40475.464,0.7509105999999999,82.0,34377.001,0.6377707262999999,247.0,298.71799999999996,0.0055418905000000004,82.0,35012.208999999995,0.6495551127999998,246.0,279.37899999999996,0.0051831089,82.0,1730.171,0.03209856,3.0,940.552,0.01744935,3.0,164.41,0.00305018,1.0,7214.95,0.133854,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5209143.330000003,96.6667903,160.0,5388763.427000009,100.00002406939987,1148.0,12886.024000000007,0.23912777100000007,79.0,45220.666999999965,0.8391658339999996,161.0,1500.51,0.0278452,1.0,40485.161000000015,0.7512888800000003,82.0,34420.79999999997,0.6387513461000003,247.0,281.868,0.005230661099999998,82.0,34506.01499999999,0.6403322891000002,246.0,278.46700000000004,0.005167548099999998,82.0,1734.984,0.032196340000000004,3.0,946.281,0.01756026,3.0,161.32,0.00299364,1.0,7198.0,0.133574,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5220706.3500000015,96.66631310000004,160.0,5400750.4990000045,100.0000006813005,1148.0,12959.375000000005,0.2399550940000001,79.0,45355.03999999997,0.839791455,161.0,1521.71,0.0281759,1.0,40284.797000000006,0.7459111699999998,82.0,34527.48199999999,0.6393090228999998,247.0,289.101,0.0053529792,82.0,34799.74,0.6443502293000001,246.0,274.808,0.005088330899999999,82.0,1734.522,0.032116309999999995,3.0,938.141,0.01737057,3.0,164.643,0.00304852,1.0,7194.79,0.133218,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5213178.790000001,96.66341879999997,160.0,5393123.208000003,99.99997119769984,1148.0,13002.170999999995,0.24108806800000002,79.0,45364.27799999999,0.8411502249999995,161.0,1524.87,0.0282744,1.0,40449.00100000002,0.7500100900000001,82.0,34313.60999999999,0.6362473314999997,247.0,284.02,0.005266334499999999,82.0,34727.426,0.6439205234999994,246.0,270.088,0.0050080051999999995,82.0,1729.298,0.032064850000000006,3.0,935.766,0.01735109,3.0,163.06,0.00302348,1.0,7180.83,0.133148,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5205544.1,96.6667642,160.0,5385039.872000009,99.99999382090004,1148.0,13009.178000000002,0.24157995299999996,79.0,45300.756999999976,0.8412333120000003,161.0,1511.88,0.0280756,1.0,40338.17700000001,0.7490783900000001,82.0,34002.387999999984,0.6314228748000003,247.0,284.74399999999997,0.0052876863,82.0,34791.208000000035,0.6460713197999997,246.0,278.06,0.005163564999999999,82.0,1730.1689999999999,0.032129160000000004,3.0,935.5150000000001,0.017372480000000003,3.0,158.066,0.00293528,1.0,7155.63,0.13288,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5211471.0299999975,96.66366230000003,160.0,5391345.212000009,100.00001177930005,1148.0,13274.287999999993,0.24621442999999996,79.0,45131.282999999996,0.8371061169999993,161.0,1521.12,0.0282141,1.0,40435.509000000005,0.7500076800000003,82.0,34300.30100000001,0.6362103707999996,247.0,285.98799999999994,0.0053045741,82.0,34654.56700000003,0.6427809665999994,246.0,270.836,0.0050235308,82.0,1732.014,0.032125799999999996,3.0,939.217,0.01742081,3.0,158.349,0.0029371,1.0,7170.71,0.133004,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5207313.529999999,96.66827070000001,160.0,5386786.234000001,99.99999318529999,1148.0,12922.789999999999,0.23989808,79.0,45057.25000000003,0.8364405309999999,161.0,1528.64,0.0283776,1.0,40369.818000000014,0.7494231300000004,82.0,34340.81500000003,0.6375011364000001,247.0,290.18000000000006,0.005386886099999998,82.0,34655.72400000002,0.6433470731999993,246.0,271.76,0.005044938600000002,82.0,1736.0669999999998,0.03222828,3.0,939.1189999999999,0.01743376,3.0,162.631,0.00301907,1.0,7197.91,0.133622,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5195751.120000002,96.652097,160.0,5375725.727000015,100.00000954660004,1148.0,12950.973999999997,0.24091574700000004,79.0,45393.070999999996,0.8444085130000001,161.0,1527.33,0.0284116,1.0,40405.237000000016,0.7516238599999999,82.0,34360.592,0.6391802556000001,247.0,281.9059999999999,0.005244054999999999,82.0,34793.55700000001,0.6472348126999999,246.0,276.69199999999995,0.005147063300000001,82.0,1731.623,0.03221189000000001,3.0,901.346,0.016766970000000003,3.0,164.109,0.00305278,1.0,7188.17,0.133715,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
5222603.370000001,96.67143740000002,160.0,5402425.945000017,99.99999005309985,1148.0,12924.976999999997,0.23924399999999996,79.0,45269.848000000005,0.8379541240000001,161.0,1523.37,0.0281978,1.0,40564.55399999999,0.7508578100000003,82.0,34287.00299999998,0.6346593433,247.0,283.773,0.005252696200000002,82.0,34653.83600000001,0.6414496994000001,246.0,273.58099999999996,0.0050640402,82.0,1734.83,0.03211209,3.0,957.2149999999999,0.01771824,3.0,165.088,0.00305581,1.0,7184.5,0.132987,1.0,densenet161.onnx
0.0,nan,160.0,0.0,nan,1148.0,0.0,nan,79.0,0.0,nan,161.0,0.0,nan,1.0,0.0,nan,82.0,0.0,nan,247.0,0.0,nan,82.0,0.0,nan,246.0,0.0,nan,82.0,0.0,nan,3.0,0.0,nan,3.0,0.0,nan,1.0,0.0,nan,1.0,densenet161.onnx
