aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
2536421.9099999997,96.16295599999997,155.0,2637628.9779999997,100.00000410780007,515.0,35306.91100000001,1.3385859600000005,155.0,31823.222999999994,1.2065086800000004,151.0,1024.56,0.0388438,1.0,32756.20299999999,1.2418809778,51.0,151.237,0.00573383,1.0,144.934,0.00549486,1.0,resnet152.onnx
2553574.3899999987,96.20492990000007,155.0,2654307.1400000006,99.99999773700004,515.0,35005.396,1.3188151900000002,155.0,31768.019000000004,1.1968481100000006,151.0,1018.29,0.0383638,1.0,32639.263000000006,1.2296712170000006,51.0,156.094,0.00588078,1.0,145.688,0.00548874,1.0,resnet152.onnx
2540167.1399999983,96.17052499999997,155.0,2641315.5409999997,99.99999527599999,515.0,35438.477999999996,1.3416979999999996,155.0,31733.193999999996,1.2014162099999997,151.0,1022.17,0.0386994,1.0,32660.85500000002,1.236537056,51.0,149.857,0.00567357,1.0,143.847,0.00544604,1.0,resnet152.onnx
2620591.56,96.29002800000005,155.0,2721560.516999999,99.99999457700008,515.0,35170.176999999996,1.2922802499999992,155.0,31742.713,1.1663424899999997,151.0,1023.53,0.0376082,1.0,32738.124000000018,1.2029178370000004,51.0,149.003,0.00547491,1.0,145.41,0.00534289,1.0,resnet152.onnx
2545060.61,96.17875509999999,155.0,2646177.5049999994,99.99999804089997,515.0,35442.53199999999,1.3393857699999998,155.0,31495.22800000001,1.190215280000001,151.0,1024.63,0.0387213,1.0,32860.925,1.2418261008999998,51.0,148.483,0.00561122,1.0,145.097,0.00548327,1.0,resnet152.onnx
2542433.4,96.1828714,155.0,2643332.569000001,99.9999908013,515.0,35514.69899999999,1.3435573799999998,155.0,31565.562000000013,1.1941577,151.0,1024.0,0.038739,1.0,32493.370000000006,1.2292578212999998,51.0,156.472,0.0059195,1.0,145.066,0.005488,1.0,resnet152.onnx
2553923.6300000013,96.19151529999998,155.0,2655040.569,100.0000047066,515.0,35464.643999999986,1.3357477400000002,155.0,31797.05799999999,1.1976109699999997,151.0,1019.1,0.0383837,1.0,32541.456999999995,1.2256481166,51.0,151.116,0.00569166,1.0,143.564,0.00540722,1.0,resnet152.onnx
2616585.33,96.28519029999998,155.0,2717536.13,99.99998343460001,515.0,35265.70699999999,1.2977090200000005,155.0,31597.643999999993,1.1627317600000002,151.0,1022.5,0.0376262,1.0,32771.47299999999,1.2059268146000002,51.0,150.358,0.00553288,1.0,143.118,0.00526646,1.0,resnet152.onnx
2542698.4300000006,96.16841779999996,155.0,2644005.8249999993,100.0000036544999,515.0,35393.139,1.3386176799999998,155.0,31874.303000000018,1.20552993,151.0,1016.57,0.0384481,1.0,32726.747000000018,1.2377709645000001,51.0,151.334,0.00572366,1.0,145.302,0.00549552,1.0,resnet152.onnx
2539642.9499999997,96.1665208,155.0,2640880.589999998,100.00000184899989,515.0,35515.08900000002,1.3448201999999996,155.0,31764.491,1.2027993899999998,151.0,1024.17,0.0387815,1.0,32635.838000000007,1.2357938690000003,51.0,153.823,0.00582469,1.0,144.229,0.0054614,1.0,resnet152.onnx
