aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
2152805.9,45.14226000000001,13.0,4768938.665999999,100.00004842010001,53.0,23497.72,0.49272433,13.0,24191.344000000005,0.507269239,15.0,5202.662,0.10909485999999999,5.0,42.56,0.000892441,1.0,2563177.417,53.74736588,3.0,21.062999999999995,0.0004416701,3.0,vgg16_bn.onnx
2160685.5,45.19891,13.0,4780393.301,99.9999975256,53.0,24036.696,0.50281886,13.0,23482.485000000004,0.491225109,15.0,5148.648999999999,0.10770351,5.0,43.447,0.000908858,1.0,2566975.236,53.69798587,3.0,21.288,0.00044531860000000004,3.0,vgg16_bn.onnx
2153244.9000000004,45.52855,13.0,4729440.8100000005,99.99995190259999,53.0,23855.169,0.50439794,13.0,23948.815,0.5063773759999999,15.0,5206.531000000001,0.11008778,5.0,42.822,0.000905436,1.0,2523121.23,53.34918209,3.0,21.343000000000004,0.0004512806,3.0,vgg16_bn.onnx
2055170.8,43.893750000000004,13.0,4682146.323000001,100.0000200718,53.0,23721.531999999996,0.5066379200000001,13.0,24071.313,0.5141079770000001,15.0,5197.322999999999,0.11100275000000001,5.0,42.665,0.000911227,1.0,2573921.686,54.973161600000005,3.0,21.004,0.0004485978,3.0,vgg16_bn.onnx
2155020.6,44.99983,13.0,4788949.895,100.00001810909998,53.0,24074.028000000002,0.5026988499999999,13.0,23840.461999999996,0.49782222300000006,15.0,5061.598,0.10569334999999999,5.0,44.06,0.000920034,1.0,2580886.941,53.89258996,3.0,22.206000000000003,0.0004636921,3.0,vgg16_bn.onnx
2155368.0,45.07905,13.0,4781297.882,99.99993473050002,53.0,23931.696,0.50052656,13.0,23929.943000000007,0.5004904370000001,15.0,5208.416,0.108933,5.0,42.28,0.000884278,1.0,2572796.488,53.80961000999999,3.0,21.059,0.0004404455,3.0,vgg16_bn.onnx
2153567.0,45.59388,13.0,4723365.382,99.99998548220002,53.0,24215.476999999995,0.5126740000000001,13.0,23606.691000000003,0.49978437800000003,15.0,5190.909,0.10989834,5.0,43.8,0.000927304,1.0,2516718.762,53.28233996,3.0,22.743000000000002,0.0004815002,3.0,vgg16_bn.onnx
2053353.2,44.0215,13.0,4664431.878,99.9999573058,53.0,24004.137000000002,0.51462108,13.0,23949.520999999997,0.5134505920000001,15.0,5023.343,0.10769464999999999,5.0,44.137,0.000946246,1.0,2558035.482,54.84127184,3.0,22.058,0.00047289779999999996,3.0,vgg16_bn.onnx
2153020.5999999996,45.07645,13.0,4776376.97,99.99997144270003,53.0,24209.835999999996,0.50686688,13.0,24025.803000000007,0.503012879,15.0,5038.89,0.10549634,5.0,42.611,0.00089212,1.0,2570018.038,53.80680954,3.0,21.192,0.0004436837,3.0,vgg16_bn.onnx
2161231.1,45.271429999999995,13.0,4773937.993999999,100.00003703119998,53.0,23829.277000000002,0.49915364000000007,13.0,24162.034,0.5061230649999999,15.0,5204.523999999999,0.10901951,5.0,42.216,0.000884302,1.0,2559449.125,53.61301348,3.0,19.717999999999996,0.0004130342,3.0,vgg16_bn.onnx
