aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
1310694.44,96.49683600000002,53.0,1358277.040999999,99.99999780700001,175.0,17632.662000000008,1.2981649600000005,53.0,14897.455999999996,1.0967917999999997,49.0,1019.92,0.075089,1.0,13741.774999999998,1.011707447,17.0,149.574,0.011012,1.0,141.214,0.0103966,1.0,resnet50.onnx
1311506.72,96.50082399999998,53.0,1359062.6649999998,99.999998004,175.0,17703.408000000007,1.3026198800000006,53.0,14764.465,1.08637243,49.0,1019.63,0.0750245,1.0,13775.147,1.0135764940000003,17.0,150.199,0.0110517,1.0,143.096,0.010529,1.0,resnet50.onnx
1322407.9999999998,96.50415199999999,53.0,1370312.4359999998,100.00002902999991,175.0,17672.032,1.2896352100000004,53.0,14964.816000000003,1.0920725700000002,49.0,1022.02,0.0745828,1.0,13953.319000000001,1.0182593500000001,17.0,153.044,0.0111685,1.0,139.205,0.0101586,1.0,resnet50.onnx
1287900.76,96.435555,53.0,1335505.7579999994,100.00011931800003,175.0,17575.530999999995,1.3160190899999997,53.0,14834.207000000004,1.11075675,49.0,1021.29,0.0764722,1.0,13883.948000000002,1.0395999779999998,17.0,149.91,0.011225,1.0,140.112,0.0104913,1.0,resnet50.onnx
1308634.23,96.52846500000001,53.0,1355697.492,99.99998160300004,175.0,17661.14,1.3027345499999996,53.0,14572.135999999993,1.0748803799999997,49.0,1018.92,0.0751585,1.0,13518.582,0.997168673,17.0,152.182,0.0112254,1.0,140.302,0.0103491,1.0,resnet50.onnx
1314668.5200000005,96.51701900000002,53.0,1362109.507,99.99992279800007,175.0,17734.620000000006,1.3019961700000005,53.0,14828.081999999997,1.0886111300000005,49.0,1018.87,0.0748007,1.0,13568.676000000001,0.9961510980000001,17.0,148.393,0.0108943,1.0,142.346,0.0104504,1.0,resnet50.onnx
1314092.6799999997,96.43712799999999,53.0,1362642.6890000002,100.00005790799997,175.0,18395.859,1.3500140400000007,53.0,14893.177,1.0929628699999996,49.0,996.14,0.0731035,1.0,13974.051000000001,1.0255099980000002,17.0,149.628,0.0109807,1.0,141.154,0.0103588,1.0,resnet50.onnx
1290884.0699999998,96.45433499999997,53.0,1338335.7779999995,99.99991242099999,175.0,17685.183,1.3214319299999995,53.0,14942.114000000001,1.11647055,49.0,1004.68,0.0750695,1.0,13528.701000000001,1.010859741,17.0,149.321,0.0111572,1.0,141.709,0.0105885,1.0,resnet50.onnx
1311329.7399999998,96.49179000000001,53.0,1359006.2979999995,99.99998162900002,175.0,17739.615999999995,1.3053362099999999,53.0,14919.796999999993,1.0978459000000003,49.0,1018.54,0.0749477,1.0,13707.782999999996,1.0086622189999999,17.0,150.562,0.0110788,1.0,140.26,0.0103208,1.0,resnet50.onnx
1308608.0599999998,96.485044,53.0,1356280.7629999993,100.00000531799999,175.0,17771.805000000004,1.3103357599999998,53.0,14902.268000000004,1.09876003,49.0,1016.91,0.074978,1.0,13690.955,1.009449128,17.0,148.657,0.0109606,1.0,142.108,0.0104778,1.0,resnet50.onnx
