aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
1907594.8500000006,96.38108300000003,104.0,1979221.1620000023,99.99999588200006,345.0,25761.337999999996,1.3015894499999996,104.0,22499.552,1.1367879099999998,100.0,1023.23,0.0516985,1.0,22047.88,1.1139669320000005,34.0,152.55,0.00770758,1.0,141.762,0.00716251,1.0,resnet101.onnx
1918361.4000000004,96.40121699999999,104.0,1989975.6450000023,99.99996815199997,345.0,25709.280000000017,1.2919395500000002,104.0,22472.926999999996,1.1293071700000004,100.0,1014.16,0.0509634,1.0,22124.408999999992,1.1117936619999997,34.0,150.838,0.00757989,1.0,142.631,0.00716748,1.0,resnet101.onnx
1909654.1700000006,96.38358300000002,104.0,1981307.3680000002,100.00004312099999,345.0,25676.043999999994,1.2959140599999996,104.0,22483.174000000003,1.1347644000000008,100.0,1022.71,0.0516177,1.0,22173.411000000004,1.1191305009999999,34.0,155.81,0.007864,1.0,142.049,0.00716946,1.0,resnet101.onnx
1895222.74,96.37749700000003,104.0,1966458.1920000005,100.00002115600007,345.0,25626.563000000006,1.3031839500000009,104.0,22382.698999999997,1.1382228899999998,100.0,1022.29,0.0519861,1.0,21908.315,1.1140998859999995,34.0,153.563,0.00780911,1.0,142.022,0.00722222,1.0,resnet101.onnx
1908932.52,96.368916,104.0,1980858.7580000004,99.99997872199997,345.0,26007.054000000015,1.3129184200000001,104.0,22581.309,1.1399752700000005,100.0,996.904,0.0503269,1.0,22050.615999999998,1.1131840919999998,34.0,148.913,0.0075176,1.0,141.442,0.00714044,1.0,resnet101.onnx
1918246.07,96.40297200000003,104.0,1989819.7800000003,99.99996625400007,345.0,25724.745000000003,1.29281792,104.0,22347.603000000006,1.1230967000000005,100.0,1022.66,0.0513949,1.0,22187.949000000004,1.1150726939999998,34.0,150.087,0.00754275,1.0,140.666,0.00706929,1.0,resnet101.onnx
1914497.4599999988,96.39315,104.0,1986133.8299999984,99.99997520200006,345.0,25681.929000000004,1.2930615999999997,104.0,22304.70599999998,1.1230211599999995,100.0,1025.3,0.0516229,1.0,22331.722,1.124381722,34.0,151.639,0.00763488,1.0,141.074,0.00710294,1.0,resnet101.onnx
1893851.2899999996,96.36734200000002,104.0,1965241.1000000006,99.99996902100004,345.0,25534.06399999999,1.29928527,104.0,22356.249000000003,1.1375837300000002,100.0,1027.2,0.0522686,1.0,22180.18400000001,1.128625421,34.0,150.269,0.00764635,1.0,141.844,0.00721765,1.0,resnet101.onnx
1906476.2600000012,96.39383299999997,104.0,1977799.7130000014,100.00003340300007,345.0,25708.25,1.29984048,104.0,22513.452999999994,1.1383077299999995,100.0,1018.36,0.0514893,1.0,21793.709999999995,1.1019163129999998,34.0,148.943,0.00753074,1.0,140.737,0.00711584,1.0,resnet101.onnx
1915755.5900000003,96.40389300000004,104.0,1987217.772,99.99998443500004,345.0,25516.262000000013,1.2840190099999995,104.0,22389.636,1.1266820999999998,100.0,1024.44,0.0515513,1.0,22242.169,1.119262115,34.0,148.153,0.0074553,1.0,141.522,0.00712161,1.0,resnet101.onnx
