aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
1682122.0999999999,38.71924,10.0,4344411.848999999,100.00006087549998,44.0,21870.315,0.5034124499999999,10.0,22259.464000000004,0.5123695739999999,12.0,5495.1449999999995,0.12648751,5.0,43.761,0.00100729,1.0,2612598.36,60.13702145,3.0,22.704,0.0005226015,3.0,vgg13_bn.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13_bn.onnx
1673215.2,38.561119999999995,10.0,4339122.185999999,100.00002245579998,44.0,21955.378000000004,0.50598656,10.0,22085.005,0.5089738140000001,12.0,5502.963999999999,0.12682207,5.0,43.036,0.000991814,1.0,2616297.952,60.29560618000001,3.0,22.651,0.0005220178,3.0,vgg13_bn.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13_bn.onnx
1680880.5999999999,38.30912000000001,10.0,4387683.1,100.0000312338,44.0,22289.929,0.5080116,10.0,22181.644000000004,0.505543959,12.0,5502.825,0.1254153,5.0,43.603,0.00099376,1.0,2656760.865,60.550407969999995,3.0,23.634,0.0005386448000000001,3.0,vgg13_bn.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13_bn.onnx
1677231.9000000001,38.372,10.0,4370980.606999999,100.00002965159997,44.0,22133.402000000002,0.50637132,10.0,21999.257,0.503302291,12.0,5514.997,0.12617313,5.0,44.494,0.00101794,1.0,2644033.045,60.49062706,3.0,23.511999999999997,0.0005379106,3.0,vgg13_bn.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13_bn.onnx
1674535.0000000002,38.657579999999996,10.0,4331702.666000001,99.99993991630002,44.0,22120.106,0.5106554900000001,10.0,22126.250000000004,0.5107970339999999,12.0,5337.121,0.12321072999999999,5.0,43.483,0.00100383,1.0,2607517.99,60.19616842,3.0,22.715999999999998,0.0005244123,3.0,vgg13_bn.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13_bn.onnx
