aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
1651386.6,38.74441999999999,10.0,4262261.661,99.99999701400002,44.0,21621.064,0.50726776,10.0,21879.466999999997,0.513329828,12.0,5257.874,0.12335897,5.0,43.075,0.00101061,1.0,2562052.584,60.11011722000001,3.0,20.997000000000003,0.000492626,3.0,vgg13.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13.onnx
1659663.3,38.70762,10.0,4287694.536999999,99.9999974197,44.0,21875.186999999998,0.51018578,10.0,21282.684999999998,0.4963666179999999,12.0,5205.853999999999,0.12141356,5.0,42.181,0.000983769,1.0,2579603.897,60.16292781999999,3.0,21.433,0.0004998727,3.0,vgg13.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13.onnx
1644214.1,38.20035,10.0,4304183.879999999,99.9999516125,44.0,21699.278,0.50414359,10.0,21780.544,0.5060316699999999,12.0,5435.713,0.12628904,5.0,42.167,0.000979674,1.0,2610991.328,60.66167555,3.0,20.75,0.0004820885,3.0,vgg13.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13.onnx
1654124.0,38.330279999999995,10.0,4315448.6280000005,100.00005562939997,44.0,21535.666000000005,0.4990351700000001,10.0,21705.611000000004,0.502973748,12.0,5439.919999999999,0.12605681999999999,5.0,43.983,0.0010192,1.0,2612577.052,60.540171720000004,3.0,22.395999999999997,0.0005189713999999999,3.0,vgg13.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13.onnx
1643195.9000000001,38.12978,10.0,4309485.918000002,99.99999056050001,44.0,21563.773,0.50038045,10.0,21584.084,0.5008505889999999,12.0,5273.57,0.12237136,5.0,44.132,0.00102407,1.0,2617802.609,60.74507707000001,3.0,21.85,0.0005070215,3.0,vgg13.onnx
0.0,nan,10.0,0.0,nan,44.0,0.0,nan,10.0,0.0,nan,12.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg13.onnx
