aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
693675.2999999999,98.53657,20.0,703977.3849999998,99.99998147299999,69.0,3907.5280000000002,0.55506403,20.0,3504.163,0.49776631000000005,17.0,1022.03,0.14518,1.0,1769.9540000000002,0.251421993,9.0,40.577,0.00576396,1.0,57.833,0.00821518,1.0,resnet18.onnx
697982.94,98.53579200000001,20.0,708354.3210000001,99.999946074,69.0,3917.7550000000006,0.55307868,20.0,3566.5039999999995,0.50349244,17.0,1019.59,0.143939,1.0,1765.087,0.249181554,9.0,46.394,0.00654955,1.0,56.051,0.00791285,1.0,resnet18.onnx
697427.4500000001,98.524439,20.0,707871.8429999998,99.99990434099998,69.0,3983.371,0.5627252,20.0,3563.2020000000007,0.5033684499999999,17.0,1021.46,0.144301,1.0,1773.8179999999998,0.250584731,9.0,44.988,0.00635539,1.0,57.554,0.00813057,1.0,resnet18.onnx
680433.14,98.504335,20.0,690764.776,100.00001501199998,69.0,3960.4899999999993,0.5733481600000002,20.0,3570.1319999999996,0.5168383000000001,17.0,1024.84,0.148362,1.0,1673.5900000000001,0.242280762,9.0,45.647,0.00660818,1.0,56.937,0.00824261,1.0,resnet18.onnx
689187.62,98.52289699999999,20.0,699520.695,100.00006065699999,69.0,3975.899,0.5683737600000001,20.0,3463.7620000000006,0.49516182000000003,17.0,1018.79,0.145641,1.0,1769.7109999999998,0.252989227,9.0,47.667,0.00681424,1.0,57.246,0.00818361,1.0,resnet18.onnx
696714.5700000001,98.525594,20.0,707140.0530000001,99.99991011299998,69.0,3974.926999999999,0.5621127900000001,20.0,3578.614,0.50606861,17.0,999.254,0.141309,1.0,1768.344,0.250069933,9.0,46.413,0.00656348,1.0,57.931,0.0081923,1.0,resnet18.onnx
694459.8399999999,98.53611900000001,20.0,704776.4779999998,99.99993791600002,69.0,3896.5400000000004,0.5528768000000001,20.0,3553.6630000000005,0.50422612,17.0,1023.53,0.145228,1.0,1742.6870000000001,0.24726815600000004,9.0,44.598,0.00632797,1.0,55.62,0.00789187,1.0,resnet18.onnx
680087.2400000001,98.504638,20.0,690411.6759999999,100.00004015200005,69.0,3969.1090000000004,0.5748893000000002,20.0,3520.069999999999,0.5098506100000001,17.0,1028.51,0.148971,1.0,1701.708,0.24647727200000003,9.0,48.307,0.00699684,1.0,56.732,0.00821713,1.0,resnet18.onnx
696977.0700000001,98.52600000000002,20.0,707404.3929999998,100.00002502000005,69.0,3963.6799999999994,0.5603129799999998,20.0,3566.9049999999997,0.50422415,17.0,1026.44,0.145099,1.0,1767.6740000000002,0.24988177000000006,9.0,41.818,0.00591147,1.0,60.806,0.00859565,1.0,resnet18.onnx
695982.44,98.54031400000001,20.0,706291.9549999998,99.99998230200003,69.0,3904.3079999999995,0.5527898000000001,20.0,3546.772,0.5021682700000001,17.0,1022.2,0.144728,1.0,1733.918,0.24549573200000005,9.0,44.55,0.00630759,1.0,57.767,0.00817891,1.0,resnet18.onnx
