aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenate,aggregated_percentage_concatenate,aggregated_count_concatenate,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,label_model_name,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_transpose,aggregated_percentage_transpose,aggregated_count_transpose,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_clip,aggregated_percentage_clip,aggregated_count_clip,aggregated_duration_multiply,aggregated_percentage_multiply,aggregated_count_multiply,aggregated_duration_rsqrt,aggregated_percentage_rsqrt,aggregated_count_rsqrt,aggregated_duration_negative,aggregated_percentage_negative,aggregated_count_negative,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad
26941.48099999999,72.07423989999998,52.0,37380.18500000002,99.9999993,250.0,2138.869,5.721934300000001,52.0,707.938,1.89388684,14.0,0.0,0.0,0.0,0.0,0.0,0.0,490.55,1.3123264,10.0,mobilenet_v3_small.onnx,0.0,0.0,0.0,1263.871,3.38111,2.0,1298.6099999999994,3.47406066,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.163,3.04750703,28.0,3399.7030000000004,9.09493417,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26808.758,72.02876059999998,52.0,37219.49700000002,99.99995814,250.0,2137.7370000000005,5.743595889999999,52.0,695.33,1.8681877200000003,14.0,0.0,0.0,0.0,0.0,0.0,0.0,473.3250000000001,1.2717135999999998,10.0,mobilenet_v3_small.onnx,0.0,0.0,0.0,1272.212,3.418129,2.0,1297.412,3.4858408400000007,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.499,3.0830602499999995,28.0,3387.224,9.100670240000005,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26702.683,71.99583140000001,52.0,37089.218,100.00003274,250.0,2147.5560000000005,5.79024566,52.0,711.2389999999999,1.9176438,14.0,0.0,0.0,0.0,0.0,0.0,0.0,485.464,1.3089078,10.0,mobilenet_v3_small.onnx,0.0,0.0,0.0,1227.197,3.308782,2.0,1296.3290000000002,3.4951636899999983,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.254,3.0393041699999994,28.0,3391.496,9.14415422,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26860.51,72.0298794,52.0,37290.80499999999,100.00003142,250.0,2149.405,5.763903740000004,52.0,703.774,1.88725965,14.0,0.0,0.0,0.0,0.0,0.0,0.0,469.217,1.2582649,10.0,mobilenet_v3_small.onnx,0.0,0.0,0.0,1266.236,3.395565,2.0,1309.6010000000006,3.5118603399999992,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.996,3.07581478,28.0,3385.066,9.077483609999998,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26890.10500000001,72.06232149999998,52.0,37315.077000000005,100.00002012,250.0,2166.116,5.804933999999999,52.0,698.392,1.87160727,14.0,0.0,0.0,0.0,0.0,0.0,0.0,463.096,1.2410429,10.0,mobilenet_v3_small.onnx,0.0,0.0,0.0,1259.724,3.375919,2.0,1310.465,3.5118907600000004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.353,3.06137101,28.0,3384.826,9.07093368,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682122.1,38.71924,10.0,4344411.848999999,100.00006087549998,44.0,21870.315,0.5034124499999999,10.0,22259.464000000004,0.5123695739999999,12.0,5495.145,0.12648751,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13_bn.onnx,43.761,0.00100729,1.0,2612598.36,60.13702145,3.0,22.704,0.0005226015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673215.2,38.56112,10.0,4339122.185999999,100.00002245579998,44.0,21955.378000000004,0.50598656,10.0,22085.005,0.5089738140000001,12.0,5502.963999999999,0.12682207,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13_bn.onnx,43.036,0.000991814,1.0,2616297.952,60.29560618000001,3.0,22.651,0.0005220178,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680880.6,38.30912000000001,10.0,4387683.1,100.0000312338,44.0,22289.929,0.5080116,10.0,22181.644000000004,0.505543959,12.0,5502.825,0.1254153,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13_bn.onnx,43.603,0.00099376,1.0,2656760.865,60.55040797,3.0,23.634,0.0005386448,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677231.9,38.372,10.0,4370980.606999999,100.00002965159996,44.0,22133.402,0.50637132,10.0,21999.257,0.503302291,12.0,5514.997,0.12617313,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13_bn.onnx,44.494,0.00101794,1.0,2644033.045,60.49062706,3.0,23.512,0.0005379106,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674535.0000000002,38.65758,10.0,4331702.666000001,99.99993991630002,44.0,22120.106,0.5106554900000001,10.0,22126.250000000004,0.5107970339999999,12.0,5337.121,0.1232107299999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13_bn.onnx,43.483,0.00100383,1.0,2607517.99,60.19616842,3.0,22.716,0.0005244123,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188893.41000000003,90.8109079,56.0,208007.39599999995,99.99999610999996,211.0,5618.471,2.7010918000000004,56.0,4064.609999999999,1.9540707,37.0,388.0,0.186532,1.0,2640.7610000000004,1.2695511000000002,16.0,0.0,0.0,0.0,shufflenet_v2_x2_0.onnx,0.0,0.0,0.0,139.994,0.0673024,1.0,2.353,0.00113121,1.0,152.156,0.0731493,1.0,4146.1720000000005,1.9932792,16.0,1961.4690000000005,0.9429805,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189092.075,90.809542,56.0,208229.28400000007,99.99999491699997,211.0,5586.038000000001,2.6826390999999994,56.0,4032.178,1.9364131,37.0,385.632,0.185196,1.0,2674.191,1.284253,16.0,0.0,0.0,0.0,shufflenet_v2_x2_0.onnx,0.0,0.0,0.0,143.103,0.0687238,1.0,2.069,0.000993617,1.0,152.501,0.0732371,1.0,4158.501,1.9970783,16.0,2002.9960000000003,0.9619188999999996,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188979.1589999999,90.68985159999998,56.0,208379.5959999999,99.99998931000002,211.0,5797.848000000001,2.782349599999999,56.0,4057.150999999999,1.9469994,37.0,385.676,0.185083,1.0,2687.833,1.2898725999999998,16.0,0.0,0.0,0.0,shufflenet_v2_x2_0.onnx,0.0,0.0,0.0,141.609,0.0679572,1.0,2.735,0.00131251,1.0,150.276,0.0721165,1.0,4160.285,1.9964905,16.0,2017.0240000000003,0.9679563999999996,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189296.301,90.80327940000004,56.0,208468.57900000003,100.0000037900001,211.0,5620.227000000004,2.695959,56.0,4061.4740000000006,1.9482435,37.0,387.199,0.185735,1.0,2664.767,1.2782582,16.0,0.0,0.0,0.0,shufflenet_v2_x2_0.onnx,0.0,0.0,0.0,142.939,0.0685662,1.0,2.167,0.00103949,1.0,152.208,0.0730125,1.0,4153.693,1.9924791,16.0,1987.604,0.9534314,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189351.90900000007,90.8552771,56.0,208410.4670000001,100.00000579999998,211.0,5581.599000000001,2.6781786,56.0,4027.256,1.9323684,37.0,388.092,0.186215,1.0,2652.158000000001,1.272566,16.0,0.0,0.0,0.0,shufflenet_v2_x2_0.onnx,0.0,0.0,0.0,143.24,0.0687298,1.0,1.918,0.0009203,1.0,151.249,0.0725727,1.0,4155.588,1.9939456,16.0,1957.458,0.9392323,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64821.63899999998,82.36252999999999,56.0,78702.81899999996,100.00000191999996,211.0,4076.262999999999,5.179311900000001,56.0,2917.4949999999994,3.7069799,37.0,386.237,0.490754,1.0,1937.2600000000004,2.4614891000000005,16.0,0.0,0.0,0.0,shufflenet_v2_x1_5.onnx,0.0,0.0,0.0,111.715,0.141945,1.0,1.826,0.00232012,1.0,83.558,0.106169,1.0,2927.887,3.7201832000000006,16.0,1438.9390000000003,1.8283197,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64488.22,82.26171699999998,56.0,78394.00399999999,100.00003379,211.0,4079.856999999999,5.204294500000002,56.0,2955.7129999999984,3.7703282,37.0,386.245,0.492697,1.0,1926.695,2.4577056,16.0,0.0,0.0,0.0,shufflenet_v2_x1_5.onnx,0.0,0.0,0.0,111.345,0.142032,1.0,1.997,0.00254739,1.0,78.717,0.100412,1.0,2923.854,3.729689,16.0,1441.361,1.8386111000000005,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64599.07600000001,82.33727999999999,56.0,78456.62500000004,99.99996709000004,211.0,4013.606,5.115701600000004,56.0,2964.265,3.778221,37.0,386.414,0.492519,1.0,1930.776,2.4609486000000005,16.0,0.0,0.0,0.0,shufflenet_v2_x1_5.onnx,0.0,0.0,0.0,113.974,0.14527,1.0,1.901,0.00242299,1.0,84.07,0.107155,1.0,2920.945,3.723003,16.0,1441.598,1.8374459,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64734.643,82.28327300000002,56.0,78672.92900000003,100.00002542000004,211.0,4088.141,5.1963762,56.0,2960.07,3.7625018,37.0,385.412,0.489891,1.0,1948.087,2.4761847,16.0,0.0,0.0,0.0,shufflenet_v2_x1_5.onnx,0.0,0.0,0.0,112.337,0.14279,1.0,2.849,0.00362132,1.0,82.853,0.105313,1.0,2926.3809999999994,3.7196820000000006,16.0,1432.156,1.8203924,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64847.475,82.34601200000003,56.0,78750.04000000004,100.00006943000002,211.0,4074.6660000000006,5.174180599999999,56.0,2960.193,3.7589773000000006,37.0,367.703,0.466925,1.0,1936.663,2.4592556000000005,16.0,0.0,0.0,0.0,shufflenet_v2_x1_5.onnx,0.0,0.0,0.0,109.871,0.139519,1.0,1.919,0.00243683,1.0,80.254,0.10191,1.0,2927.174,3.717047,16.0,1444.1219999999998,1.8338061,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051751.339999999,96.63951800000004,160.0,5227418.285999998,100.0000095455,1148.0,12946.093999999996,0.2476577580000001,79.0,45953.632,0.8790886410000003,161.0,1528.76,0.0292451,1.0,41260.39099999997,0.7893071600000003,82.0,160.381,0.00306807,1.0,densenet161.onnx,930.843,0.0178069399999999,3.0,241.859,0.00462674,1.0,34913.165000000045,0.6678852981000005,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35378.15100000005,0.6767803286999999,246.0,285.8209999999999,0.0054677287,82.0,278.095,0.005319931,82.0,1789.754,0.03423785,3.0
5054870.460000002,96.64336510000004,160.0,5230436.962000007,99.99999692640006,1148.0,12981.257000000003,0.2481870099999999,79.0,45979.65699999996,0.8790784339999999,161.0,1536.34,0.029373,1.0,41060.612000000016,0.78503255,82.0,163.246,0.00312108,1.0,densenet161.onnx,865.902,0.01655506,3.0,241.037,0.00460835,1.0,35099.63599999999,0.6710652748000007,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35331.98800000001,0.6755071571999997,246.0,285.3589999999999,0.0054557398,82.0,279.60400000000004,0.0053457106,82.0,1741.864,0.03330246,3.0
5057276.170000003,96.65627440000006,160.0,5232227.5059999935,99.9999995017002,1148.0,13052.715999999997,0.2494677039999999,79.0,45406.05699999997,0.8678147179999997,161.0,1538.95,0.0294129,1.0,41164.063,0.7867406599999996,82.0,162.736,0.00311026,1.0,densenet161.onnx,930.876,0.0177912,3.0,240.167,0.00459015,1.0,35144.504,0.6716929475,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34966.881,0.6682979638000006,246.0,280.7960000000001,0.0053666615999999,82.0,274.14400000000006,0.0052395268,82.0,1789.446,0.03420041,3.0
5048634.73,96.63575460000004,160.0,5224395.888999996,99.9999935932,1148.0,12786.581999999997,0.2447476940000001,79.0,46214.113,0.8845827949999999,161.0,1542.2,0.0295192,1.0,41092.95599999999,0.7865590700000002,82.0,165.097,0.00316012,1.0,densenet161.onnx,918.422,0.01757949,3.0,240.522,0.00460382,1.0,35058.500999999946,0.6710538520999998,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35487.971999999994,0.6792740389000003,246.0,286.309,0.0054802317,82.0,279.023,0.0053407715,82.0,1689.462,0.03233791,3.0
5060682.4300000025,96.64132390000002,160.0,5236561.333999994,99.99999465239988,1148.0,13006.463,0.2483778609999999,79.0,46079.691,0.8799610349999997,161.0,1545.5,0.0295136,1.0,41090.98400000001,0.7846937699999998,82.0,161.473,0.00308357,1.0,densenet161.onnx,926.937,0.0177012499999999,3.0,242.894,0.00463842,1.0,35160.02800000002,0.6714334415999997,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35314.855999999985,0.6743896262999994,246.0,287.704,0.0054941378999999,82.0,273.833,0.0052292506,82.0,1788.541,0.03415479,3.0
1282796.586,89.2925141,200.0,1436623.4840000027,100.00004242300028,1428.0,8925.823999999999,0.6213059089999999,99.0,37746.20899999999,2.627425398,201.0,1021.28,0.0710892,1.0,41208.06800000002,2.868396189999999,102.0,140.892,0.00980716,1.0,densenet201.onnx,651.1840000000001,0.0453274,3.0,209.4,0.0145758,1.0,31066.327999999998,2.1624537429999986,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30973.25500000001,2.155974827,306.0,323.799,0.02253889,102.0,324.15700000000004,0.022563806,102.0,1236.502,0.08607,3.0
1281120.8500000015,89.30454769999994,200.0,1434552.0990000027,99.99995576399968,1428.0,8840.442000000003,0.6162510330000004,99.0,37559.10700000001,2.618175280000001,201.0,1028.06,0.0716644,1.0,41172.081999999966,2.870029080000001,102.0,141.394,0.00985631,1.0,densenet201.onnx,652.187,0.0454628,3.0,198.411,0.0138309,1.0,31007.689000000024,2.161488845999998,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30929.686000000005,2.1560511560000006,306.0,334.96900000000005,0.023350066,102.0,321.2780000000001,0.0223956929999999,102.0,1245.944,0.0868525,3.0
1284218.5399999998,89.32890770000007,200.0,1437629.4019999949,100.0000090730002,1428.0,8939.453,0.6218188079999999,99.0,37426.96500000001,2.603380801000001,201.0,1019.7,0.0709294,1.0,41234.73000000001,2.8682449599999984,102.0,139.408,0.00969708,1.0,densenet201.onnx,656.313,0.0456525,3.0,210.101,0.0146144,1.0,30798.401000000005,2.142305954,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31086.60500000001,2.162352026,306.0,335.14499999999987,0.0233123419999999,102.0,327.27199999999993,0.022764702,102.0,1236.769,0.0860283999999999,3.0
1285250.8700000008,89.23221160000006,200.0,1440343.5240000011,99.99996545900014,1428.0,9263.524,0.6431464889999998,99.0,37988.96499999998,2.637493558,201.0,1169.66,0.0812071,1.0,41123.03699999999,2.855085480000001,102.0,144.857,0.0100571,1.0,densenet201.onnx,618.175,0.04291866,3.0,209.407,0.0145387,1.0,31445.463999999985,2.183191261000001,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31236.68299999998,2.1686967860000013,306.0,331.62,0.0230236719999999,102.0,322.511,0.022391253,102.0,1238.751,0.0860037999999999,3.0
1289717.3969999994,89.3303119,200.0,1443761.7450000003,99.99996272090004,1428.0,8989.424000000003,0.6226391889999999,99.0,37798.498,2.618055568000001,201.0,997.076,0.069061,1.0,41281.258,2.85928488,102.0,143.954,0.00997076,1.0,densenet201.onnx,636.4079999999999,0.04407981,3.0,209.409,0.0145044,1.0,30934.033,2.1425991199000007,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31170.291999999998,2.1589639099999998,306.0,325.75100000000003,0.022562654,102.0,322.13400000000007,0.0223121299999999,102.0,1236.111,0.0856174,3.0
1416289.7,64.64752,5.0,2190789.061,100.0000623303,27.0,756.415,0.03452705,5.0,717.201,0.032737053,7.0,492.98800000000006,0.02250276,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alexnet.onnx,11.102,0.000506758,1.0,772501.011,35.2613264,3.0,20.644,0.0009423093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436145.6,64.97942,5.0,2210153.743,99.99998442429998,27.0,717.751,0.03247523,5.0,682.7219999999999,0.030890261,7.0,490.337,0.02218568,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alexnet.onnx,11.625,0.000525982,1.0,772085.068,34.933553399999994,3.0,20.64,0.0009338713,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417150.3,64.65669,5.0,2191809.227,100.000080319,27.0,734.951,0.03353167,5.0,704.9160000000002,0.03216139,7.0,486.571,0.02219949,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alexnet.onnx,11.787,0.000537775,1.0,772699.869,35.2540095,3.0,20.833,0.0009504939999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416784.0,64.71038,5.0,2189421.574,99.99997340830002,27.0,734.449,0.0335453199999999,5.0,676.326,0.030890657,7.0,478.008,0.02183257,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alexnet.onnx,11.326,0.000517306,1.0,770716.43,35.2018468,3.0,21.035,0.0009607553,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391639.0,64.14778000000001,5.0,2169425.7099999995,99.99990631229998,27.0,737.3449999999999,0.0339879899999999,5.0,704.591,0.032478249,7.0,487.33,0.0224635,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alexnet.onnx,10.839,0.000499625,1.0,775827.897,35.7618346,3.0,18.708,0.0008623483,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500622.7,48.86438,16.0,5117479.441999999,100.0000452723,62.0,26204.211,0.5120533300000001,16.0,26341.142,0.514729416,18.0,5170.302000000001,0.1010324299999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19_bn.onnx,45.649,0.000892022,1.0,2559073.774,50.00653474,3.0,21.664,0.0004233343,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533349.0000000005,49.08402,16.0,5161246.5030000005,100.0000250803,62.0,26069.803,0.5051062000000001,16.0,25532.278,0.494691918,18.0,5171.047,0.10018964,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19_bn.onnx,44.793,0.000867871,1.0,2571056.683,49.81470578,3.0,22.899,0.0004436713,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535875.0,49.2584,16.0,5148104.018000001,100.0000477319,62.0,25958.916,0.5042416,16.0,26292.071,0.5107139499999999,18.0,5175.527,0.1005326199999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19_bn.onnx,41.651,0.000809055,1.0,2554738.427,49.62491489,3.0,22.426,0.0004356169,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537041.9000000004,49.43011000000001,16.0,5132580.216000001,99.9999633112,62.0,26104.76,0.5086084999999999,16.0,26282.495000000003,0.5120712709999999,18.0,5007.942000000001,0.09757153,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19_bn.onnx,41.522,0.000808988,1.0,2538078.472,49.45034247,3.0,23.125,0.0004505521999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540672.6,49.275090000000006,16.0,5156098.102000002,100.0000454298,62.0,26153.927,0.5072433799999999,16.0,26110.685999999994,0.5064037979999999,18.0,5182.676,0.10051543,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19_bn.onnx,42.032,0.00081519,1.0,2557913.706,49.60954174,3.0,22.475,0.0004358918,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536421.91,96.16295599999997,155.0,2637628.978,100.00000410780008,515.0,35306.91100000001,1.3385859600000003,155.0,31823.222999999994,1.2065086800000004,151.0,1024.56,0.0388438,1.0,0.0,0.0,0.0,151.237,0.00573383,1.0,resnet152.onnx,0.0,0.0,0.0,144.934,0.00549486,1.0,32756.20299999999,1.2418809778,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540167.1399999983,96.17052499999996,155.0,2641315.541,99.999995276,515.0,35438.478,1.3416979999999996,155.0,31733.194,1.2014162099999997,151.0,1022.17,0.0386994,1.0,0.0,0.0,0.0,149.857,0.00567357,1.0,resnet152.onnx,0.0,0.0,0.0,143.847,0.00544604,1.0,32660.85500000002,1.236537056,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545060.61,96.1787551,155.0,2646177.5049999994,99.99999804089995,515.0,35442.53199999999,1.3393857699999998,155.0,31495.22800000001,1.190215280000001,151.0,1024.63,0.0387213,1.0,0.0,0.0,0.0,148.483,0.00561122,1.0,resnet152.onnx,0.0,0.0,0.0,145.097,0.00548327,1.0,32860.925,1.2418261008999998,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553923.6300000013,96.19151529999998,155.0,2655040.569,100.0000047066,515.0,35464.643999999986,1.3357477400000002,155.0,31797.05799999999,1.1976109699999995,151.0,1019.1,0.0383837,1.0,0.0,0.0,0.0,151.116,0.00569166,1.0,resnet152.onnx,0.0,0.0,0.0,143.564,0.00540722,1.0,32541.456999999995,1.2256481166,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542698.4300000006,96.16841779999996,155.0,2644005.8249999997,100.0000036544999,515.0,35393.139,1.3386176799999998,155.0,31874.303000000014,1.20552993,151.0,1016.57,0.0384481,1.0,0.0,0.0,0.0,151.334,0.00572366,1.0,resnet152.onnx,0.0,0.0,0.0,145.302,0.00549552,1.0,32726.747000000018,1.2377709645,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55410.353,85.41615899999996,56.0,64871.05400000001,100.00001998999991,211.0,2799.5350000000003,4.3155386,56.0,2047.47,3.156216,37.0,384.828,0.59322,1.0,1220.655,1.8816649,16.0,0.0,0.0,0.0,shufflenet_v2_x1_0.onnx,0.0,0.0,0.0,112.695,0.173722,1.0,2.312,0.00356399,1.0,79.513,0.122571,1.0,1910.43,2.9449665,16.0,903.2629999999998,1.392398,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55252.26700000001,85.45066799999998,56.0,64659.87400000002,100.00004831999996,211.0,2786.200000000001,4.3090117,56.0,2032.128,3.1427978,37.0,387.061,0.598611,1.0,1204.325,1.8625539,16.0,0.0,0.0,0.0,shufflenet_v2_x1_0.onnx,0.0,0.0,0.0,113.925,0.176191,1.0,2.361,0.00365142,1.0,80.578,0.124618,1.0,1904.127,2.9448374000000004,16.0,896.902,1.3871081,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
