Name                                       Duration (us)  Percent  Device  Count                                                               Argument Shapes              Hash  data_layout  kernel_layout  layout  out_layout  
tvmgen_default_fused_rsqrt_4                      352.30     0.07    cpu0     24                                                  float32[1024], float32[1024]  3850458e28a9372f                                                  
tvmgen_default_fused_negative_4                   334.59     0.07    cpu0     24                                                  float32[1024], float32[1024]  0766edcd014d1e6f                                                  
tvmgen_default_fused_add_17                       332.31     0.07    cpu0     24                                   float32[1024], float32[1024], float32[1024]  0de1516d0bc631fa                                                  
tvmgen_default_fused_multiply_8                   314.41     0.07    cpu0      5          float32[1, 512, 28, 28], float32[512, 1, 1], float32[1, 512, 28, 28]  10cea3495b492fcc                                                  
tvmgen_default_fused_nn_bias_add_3                285.64     0.06    cpu0      4                float32[1, 512, 28, 28], float32[512], float32[1, 512, 28, 28]  2b44fee34eaf69ef                                                  
tvmgen_default_fused_add_13                       279.90     0.06    cpu0      5          float32[1, 512, 28, 28], float32[512, 1, 1], float32[1, 512, 28, 28]  f341be187455ec8f                                                  
tvmgen_default_fused_multiply_7                   269.13     0.06    cpu0     22                                      float32[512], float32[512], float32[512]  26dd3c4dd7504e80                                                  
tvmgen_default_fused_nn_relu_4                    240.44     0.05    cpu0      4                              float32[1, 512, 28, 28], float32[1, 512, 28, 28]  a10fb7f10331e950                                                  
tvmgen_default_fused_multiply_2                   235.67     0.05    cpu0      6             float32[1, 64, 56, 56], float32[64, 1, 1], float32[1, 64, 56, 56]  cc2d5f77f27da186                                                  
tvmgen_default_fused_multiply_6                   224.83     0.05    cpu0      8          float32[1, 128, 28, 28], float32[128, 1, 1], float32[1, 128, 28, 28]  8c913d0934b86470                                                  
tvmgen_default_fused_multiply_5                   221.94     0.05    cpu0     16                                      float32[128], float32[128], float32[128]  9fffdd7c9ec88ea4                                                  
tvmgen_default_fused_nn_relu_1                    217.92     0.05    cpu0      6                                float32[1, 64, 56, 56], float32[1, 64, 56, 56]  c450efad7d659fca                                                  
tvmgen_default_fused_add_3                        215.68     0.05    cpu0      6             float32[1, 64, 56, 56], float32[64, 1, 1], float32[1, 64, 56, 56]  ba5d4a9c77633668                                                  
tvmgen_default_fused_nn_relu_3                    201.53     0.04    cpu0      8                              float32[1, 128, 28, 28], float32[1, 128, 28, 28]  ad9e375b69967565                                                  
tvmgen_default_fused_add_10                       195.25     0.04    cpu0      8          float32[1, 128, 28, 28], float32[128, 1, 1], float32[1, 128, 28, 28]  fd7443ea4c736fd4                                                  
tvmgen_default_fused_multiply                     190.88     0.04    cpu0     14                                         float32[64], float32[64], float32[64]  e0edc3df26e09ee4                                                  
tvmgen_default_fused_add_11                       173.35     0.04    cpu0     11                                         float32[512], float32[], float32[512]  396791ebcb34dcef                                                  
tvmgen_default_fused_multiply_1                   168.60     0.04    cpu0      1         float32[1, 64, 112, 112], float32[64, 1, 1], float32[1, 64, 112, 112]  969fd370b1252d33                                                  
tvmgen_default_fused_rsqrt_3                      150.66     0.03    cpu0     11                                                    float32[512], float32[512]  fb1bb5a33562d902                                                  
tvmgen_default_fused_multiply_14                  140.72     0.03    cpu0      4           float32[1, 2048, 7, 7], float32[2048, 1, 1], float32[1, 2048, 7, 7]  090109d2aa325539                                                  
tvmgen_default_fused_add_2                        139.92     0.03    cpu0      1         float32[1, 64, 112, 112], float32[64, 1, 1], float32[1, 64, 112, 112]  55a28da43b5e3863                                                  
tvmgen_default_fused_negative_3                   136.33     0.03    cpu0     11                                                    float32[512], float32[512]  60a42973881b9784                                                  
tvmgen_default_fused_add_24                       130.18     0.03    cpu0      3        float32[1, 2048, 7, 7], float32[1, 2048, 7, 7], float32[1, 2048, 7, 7]  80c5a55a7396555c                                                  
tvmgen_default_fused_nn_bias_add                  130.03     0.03    cpu0      3                   float32[1, 64, 56, 56], float32[64], float32[1, 64, 56, 56]  0af568e9467d38ce                                                  
tvmgen_default_fused_nn_bias_add_7                129.01     0.03    cpu0      3                 float32[1, 2048, 7, 7], float32[2048], float32[1, 2048, 7, 7]  f5d26b3be5644931                                                  
tvmgen_default_fused_nn_bias_add_2                128.89     0.03    cpu0      4                float32[1, 128, 28, 28], float32[128], float32[1, 128, 28, 28]  955e212d83ef6da9                                                  
tvmgen_default_fused_add_12                       128.54     0.03    cpu0     11                                      float32[512], float32[512], float32[512]  0ea50e451167174d                                                  
tvmgen_default_fused_nn_relu                      126.32     0.03    cpu0      1                            float32[1, 64, 112, 112], float32[1, 64, 112, 112]  ad0ba631890195c8                                                  
tvmgen_default_fused_add_8                        116.62     0.02    cpu0      8                                         float32[128], float32[], float32[128]  6f72496bc2887ba0                                                  
tvmgen_default_fused_multiply_13                  114.92     0.02    cpu0      8                                   float32[2048], float32[2048], float32[2048]  d17cf1d4575b1e48                                                  
tvmgen_default_fused_add_23                       111.41     0.02    cpu0      4           float32[1, 2048, 7, 7], float32[2048, 1, 1], float32[1, 2048, 7, 7]  53e6a91d4a1c6002                                                  
__nop                                             108.22     0.02    cpu0    100                                              float32[256], float32[256, 1, 1]  32d9488c242b5d38                                                  
tvmgen_default_fused_rsqrt_2                      106.72     0.02    cpu0      8                                                    float32[128], float32[128]  fd6780abbe38afa4                                                  
tvmgen_default_fused_negative_2                   103.98     0.02    cpu0      8                                                    float32[128], float32[128]  6ae7531d9346f45d                                                  
tvmgen_default_fused_add_20                       103.91     0.02    cpu0      6              float32[1, 512, 7, 7], float32[512, 1, 1], float32[1, 512, 7, 7]  7e01b57bf244e4fb                                                  
tvmgen_default_fused_multiply_12                  103.14     0.02    cpu0      6              float32[1, 512, 7, 7], float32[512, 1, 1], float32[1, 512, 7, 7]  7789e75dc27f56b9                                                  
tvmgen_default_fused_rsqrt                         96.34     0.02    cpu0      7                                                      float32[64], float32[64]  8d5cf62138ae1190                                                  
tvmgen_default_fused_add_9                         96.22     0.02    cpu0      8                                      float32[128], float32[128], float32[128]  7b489ee143878bd5                                                  
tvmgen_default_fused_nn_relu_7                     93.77     0.02    cpu0      6                                  float32[1, 512, 7, 7], float32[1, 512, 7, 7]  a1954a0a85bff395                                                  
tvmgen_default_fused_add                           93.26     0.02    cpu0      7                                           float32[64], float32[], float32[64]  197ccb2df7f3b997                                                  
tvmgen_default_fused_negative                      90.34     0.02    cpu0      7                                                      float32[64], float32[64]  d04b57b56f6fb8d9                                                  
tvmgen_default_fused_add_1                         82.13     0.02    cpu0      7                                         float32[64], float32[64], float32[64]  250742176c8d9a41                                                  
tvmgen_default_fused_nn_relu_8                     76.40     0.02    cpu0      3                                float32[1, 2048, 7, 7], float32[1, 2048, 7, 7]  b6a6d64473439922                                                  
tvmgen_default_fused_add_21                        64.48     0.01    cpu0      4                                       float32[2048], float32[], float32[2048]  30a428ebb4c806d6                                                  
tvmgen_default_fused_nn_bias_add_6                 62.94     0.01    cpu0      3                    float32[1, 512, 7, 7], float32[512], float32[1, 512, 7, 7]  60df6a36d325b2f6                                                  
tvmgen_default_fused_rsqrt_5                       62.79     0.01    cpu0      4                                                  float32[2048], float32[2048]  06034a2e1f1fb1b4                                                  
__nop                                              58.07     0.01    cpu0     48                                            float32[1024], float32[1024, 1, 1]  3963ce52f8cfcb50                                                  
tvmgen_default_fused_nn_global_avg_pool2d          57.05     0.01    cpu0      1                                float32[1, 2048, 7, 7], float32[1, 2048, 1, 1]  0fc63dbbb8800f8c                                NCHW              
tvmgen_default_fused_add_22                        52.53     0.01    cpu0      4                                   float32[2048], float32[2048], float32[2048]  8f0ffc8df2b69903                                                  
tvmgen_default_fused_negative_5                    51.40     0.01    cpu0      4                                                  float32[2048], float32[2048]  b78e6fec5ec139dc                                                  
__nop                                              23.36     0.00    cpu0     22                                              float32[512], float32[512, 1, 1]  a9df7ea5f2c32b6d                                                  
__nop                                              18.88     0.00    cpu0     14                                                float32[64], float32[64, 1, 1]  7f4ed7b04b5a58dd                                                  
__nop                                              16.83     0.00    cpu0     16                                              float32[128], float32[128, 1, 1]  347820212ea67087                                                  
__nop                                               7.84     0.00    cpu0      8                                            float32[2048], float32[2048, 1, 1]  0275b731a1f276ce                                                  
tvmgen_default_fused_add_25                         2.67     0.00    cpu0      1                             float32[1, 1000], float32[1000], float32[1, 1000]  cdf93cc9b3c4974f                                                  
__nop                                               0.82     0.00    cpu0      1                                      float32[1, 2048, 1, 1], float32[1, 2048]  18a21bd53000e5fc                                                  
----------                                                                                                                                                                                                                        
Sum                                           460,232.71    96.68          1,348                                                                                                                                                  
Total                                         476,060.69             cpu0      1                                                                                                                                                  

Configuration
-------------
Number of threads: 4
Executor: Graph
