aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
674713.7799999999,98.27871800000001,20.0,686530.8019999997,99.99998407400005,69.0,3913.0739999999996,0.5699775900000001,20.0,3587.780999999999,0.52259527,17.0,1026.8,0.149564,1.0,1775.536,0.258624304,9.0,46.251,0.00673691,1.0,1467.58,0.213768,1.0,resnet18_dummy0.onnx
674520.03,98.309,20.0,686122.8050000005,100.00006402899997,69.0,3898.2929999999997,0.5681631199999999,20.0,3356.59,0.48921057000000007,17.0,1026.96,0.149676,1.0,1759.039,0.256373859,9.0,45.603,0.00664648,1.0,1516.29,0.220994,1.0,resnet18_dummy0.onnx
688379.09,98.31915099999998,20.0,700147.3539999998,99.99997996199997,69.0,3910.4759999999997,0.5585227199999999,20.0,3510.0139999999997,0.50132536,17.0,1024.75,0.146362,1.0,1754.851,0.25064033199999997,9.0,43.623,0.00623055,1.0,1524.55,0.217748,1.0,resnet18_dummy0.onnx
685672.8599999999,98.320795,20.0,697383.1639999999,99.99997292500002,69.0,3846.443999999999,0.55155503,20.0,3535.4300000000007,0.5069560499999999,17.0,1018.13,0.145992,1.0,1775.153,0.254544905,9.0,47.317,0.00678494,1.0,1487.83,0.213345,1.0,resnet18_dummy0.onnx
678681.38,98.28982200000003,20.0,690489.97,99.99999572900005,69.0,3893.6250000000005,0.5638920999999999,20.0,3563.8309999999997,0.51612971,17.0,1020.58,0.147805,1.0,1774.0210000000002,0.256921819,9.0,44.123,0.0063901,1.0,1512.41,0.219035,1.0,resnet18_dummy0.onnx
694096.0900000001,98.334111,20.0,705854.908,100.00000774399999,69.0,3924.194,0.55594964,20.0,3561.329,0.50454106,17.0,1017.76,0.144188,1.0,1761.499,0.249555184,9.0,48.216,0.00683086,1.0,1445.82,0.204832,1.0,resnet18_dummy0.onnx
676589.02,98.30866400000001,20.0,688229.086,99.999972157,69.0,3761.966999999999,0.5466153499999998,20.0,3549.4060000000004,0.5157307900000001,17.0,1021.75,0.148461,1.0,1762.0620000000001,0.256028467,9.0,44.601,0.00648055,1.0,1500.28,0.217992,1.0,resnet18_dummy0.onnx
687427.3300000002,98.33093000000002,20.0,699095.8150000001,100.00001046800003,69.0,3740.451,0.53504154,20.0,3593.7979999999993,0.5140629499999999,17.0,1024.43,0.146536,1.0,1766.6550000000002,0.252705538,9.0,43.361,0.00620244,1.0,1499.79,0.214532,1.0,resnet18_dummy0.onnx
684905.7400000001,98.31707100000001,20.0,696629.774,100.00003334499998,69.0,3886.811,0.55794467,20.0,3511.0749999999994,0.5040084,17.0,1019.96,0.146413,1.0,1731.124,0.24849953500000002,9.0,42.834,0.00614874,1.0,1532.23,0.219948,1.0,resnet18_dummy0.onnx
683143.0399999999,98.30414499999999,20.0,694927.4239999998,99.99991825599999,69.0,3898.231000000001,0.5609552399999997,20.0,3552.014,0.51113497,17.0,1017.8,0.146461,1.0,1771.2690000000002,0.254885476,9.0,46.71,0.00672157,1.0,1498.36,0.215615,1.0,resnet18_dummy0.onnx
