aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
708713.92,98.31819,22.0,720837.4460000002,100.00005793599999,73.0,4090.21,0.5674252799999999,22.0,3614.6269999999995,0.50144883,17.0,988.998,0.137201,1.0,1808.062,0.250827996,9.0,43.249,0.00599983,1.0,1578.38,0.218965,1.0,resnet18_dummy2.onnx
724302.8799999999,98.38335900000003,22.0,736204.6640000002,99.99999948300004,73.0,4058.4449999999993,0.5512653999999999,22.0,3367.531,0.45741739,17.0,1024.35,0.13914,1.0,1820.5059999999999,0.24728243300000002,9.0,46.162,0.00627026,1.0,1584.79,0.215265,1.0,resnet18_dummy2.onnx
706680.72,98.315731,22.0,718787.1259999998,100.00001071699998,73.0,4082.2520000000004,0.5679353299999998,22.0,3578.6349999999993,0.49787045,17.0,1013.88,0.141054,1.0,1816.095,0.252660757,9.0,45.824,0.00637518,1.0,1569.72,0.218384,1.0,resnet18_dummy2.onnx
721794.06,98.34124,22.0,733968.9750000003,100.00001787599997,73.0,4101.252,0.5587772100000001,22.0,3610.4500000000003,0.49190734,17.0,1022.15,0.139264,1.0,1827.262,0.24895644600000003,9.0,44.551,0.00606988,1.0,1569.25,0.213803,1.0,resnet18_dummy2.onnx
716855.16,98.32243799999999,22.0,729085.427,99.999917058,73.0,4115.774000000001,0.56451202,22.0,3605.803,0.49456461,17.0,1016.92,0.139478,1.0,1831.1550000000002,0.25115777800000005,9.0,46.535,0.00638265,1.0,1614.08,0.221384,1.0,resnet18_dummy2.onnx
724600.7299999999,98.34763200000002,22.0,736775.0619999999,100.00001293499996,73.0,4105.593,0.5572376500000001,22.0,3600.8780000000006,0.48873579000000006,17.0,1021.42,0.138634,1.0,1833.7349999999997,0.24888656500000003,9.0,44.626,0.00605693,1.0,1568.08,0.21283,1.0,resnet18_dummy2.onnx
718075.8,98.33536099999999,22.0,730231.3289999997,99.99997554699999,73.0,4098.050999999999,0.56119958,22.0,3612.5190000000002,0.49470907000000003,17.0,1014.75,0.138963,1.0,1822.338,0.24955612699999996,9.0,44.411,0.00608177,1.0,1563.46,0.214105,1.0,resnet18_dummy2.onnx
720143.9,98.338869,22.0,732308.7639999999,100.00003793400002,73.0,4112.588000000001,0.5615926900000001,22.0,3609.4489999999996,0.49288730000000003,17.0,983.978,0.134367,1.0,1835.6919999999998,0.250671964,9.0,48.237,0.00658698,1.0,1574.92,0.215063,1.0,resnet18_dummy2.onnx
716238.82,98.337248,22.0,728350.172,100.00009334699998,73.0,4114.375,0.5648890300000001,22.0,3583.182,0.4919579199999999,17.0,980.649,0.13464,1.0,1803.8809999999999,0.247666777,9.0,43.975,0.00603762,1.0,1585.29,0.217654,1.0,resnet18_dummy2.onnx
720272.7100000001,98.37258300000002,22.0,732188.9630000002,100.00006739400003,73.0,4067.251000000001,0.55549257,22.0,3378.5719999999997,0.46143456000000005,17.0,1015.64,0.138713,1.0,1824.667,0.249207094,9.0,44.943,0.00613817,1.0,1585.18,0.216499,1.0,resnet18_dummy2.onnx
708509.44,98.30857599999999,22.0,720699.8919999999,100.00004759,73.0,4098.075000000001,0.56862331,22.0,3622.009000000001,0.5025675799999999,17.0,1016.86,0.141093,1.0,1834.3500000000004,0.2545232,9.0,47.368,0.0065725,1.0,1571.79,0.218092,1.0,resnet18_dummy2.onnx
