aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
800309.2100000001,98.488192,27.0,812593.7490000002,99.99996058000002,83.0,4423.402,0.5443557800000001,27.0,3569.789,0.4393083,17.0,1014.11,0.124799,1.0,1784.403,0.21959339000000003,9.0,40.785,0.00501911,1.0,1452.05,0.178693,1.0,resnet18_dummy7.onnx
794385.66,98.49807799999999,27.0,806498.5370000001,99.99998844199996,83.0,4383.228000000001,0.5434882999999999,27.0,3470.976,0.43037630000000004,17.0,1012.1,0.125494,1.0,1779.7489999999998,0.220675872,9.0,44.454,0.00551197,1.0,1422.37,0.176364,1.0,resnet18_dummy7.onnx
802316.43,98.50148000000002,27.0,814522.197,99.99999869000004,83.0,4382.478000000001,0.5380430800000001,27.0,3566.516,0.43786658999999994,17.0,1016.27,0.124768,1.0,1750.4279999999999,0.21490256000000002,9.0,45.845,0.00562846,1.0,1444.23,0.17731,1.0,resnet18_dummy7.onnx
809881.66,98.50947399999997,27.0,822135.4550000002,99.99995865400001,83.0,4430.183,0.5388636499999998,27.0,3539.1839999999997,0.43048635,17.0,1017.48,0.123761,1.0,1786.1699999999998,0.21725979399999995,9.0,48.028,0.00584186,1.0,1432.75,0.174272,1.0,resnet18_dummy7.onnx
800831.8599999999,98.49142700000002,27.0,813098.2029999997,100.00001981700004,83.0,4444.846999999999,0.54665568,27.0,3559.079,0.43771836,17.0,1018.1,0.125213,1.0,1760.0030000000002,0.216456367,9.0,44.244,0.00544141,1.0,1440.07,0.177108,1.0,resnet18_dummy7.onnx
806686.1599999999,98.512587,27.0,818866.0549999998,99.99999497499999,83.0,4360.7660000000005,0.5325367499999998,27.0,3563.4970000000008,0.43517427000000003,17.0,1016.04,0.124078,1.0,1777.9730000000002,0.21712629500000002,9.0,47.819,0.00583966,1.0,1413.8,0.172653,1.0,resnet18_dummy7.onnx
799997.1,98.50047200000003,27.0,812175.9650000003,100.00000792400003,83.0,4415.921,0.5437156700000001,27.0,3571.344,0.43972494999999995,17.0,1021.1,0.125724,1.0,1728.7179999999998,0.212850034,9.0,45.882,0.00564927,1.0,1395.9,0.171872,1.0,resnet18_dummy7.onnx
794019.2700000001,98.473761,27.0,806326.1150000001,100.000047567,83.0,4446.710000000003,0.5514778,27.0,3579.7610000000004,0.4439591499999999,17.0,1018.43,0.126305,1.0,1787.176,0.221644447,9.0,44.438,0.00551117,1.0,1430.33,0.177389,1.0,resnet18_dummy7.onnx
788695.02,98.47982700000001,27.0,800869.8299999997,100.00002579800001,83.0,4434.780999999999,0.5537456600000001,27.0,3532.749,0.44111379,17.0,1020.44,0.127417,1.0,1693.532,0.211461618,9.0,48.018,0.00599573,1.0,1445.29,0.180465,1.0,resnet18_dummy7.onnx
806649.9299999999,98.496433,27.0,818963.5959999999,100.00000096400001,83.0,4471.078,0.5459435899999999,27.0,3566.3700000000003,0.43547393999999995,17.0,1016.99,0.12418,1.0,1783.6909999999998,0.21779881399999998,9.0,44.917,0.00548462,1.0,1430.62,0.174687,1.0,resnet18_dummy7.onnx
803800.6,98.50631400000002,27.0,815988.7209999999,99.99997654100002,83.0,4317.027000000001,0.52905391,27.0,3576.8789999999995,0.43834899000000005,17.0,1018.88,0.124865,1.0,1783.8359999999998,0.218610261,9.0,45.829,0.00561638,1.0,1445.67,0.177168,1.0,resnet18_dummy7.onnx
808481.1000000003,98.51454300000002,27.0,820672.0580000004,100.00002691200001,83.0,4409.167,0.53726277,27.0,3569.7529999999997,0.43497944000000005,17.0,1010.72,0.123157,1.0,1712.8709999999999,0.20871568199999999,9.0,46.007,0.00560602,1.0,1442.44,0.175763,1.0,resnet18_dummy7.onnx
801926.8300000002,98.504583,27.0,814101.8270000002,100.00009607699997,83.0,4385.782999999999,0.53872642,27.0,3523.5820000000003,0.43281862000000004,17.0,1018.76,0.125139,1.0,1777.195,0.21830140699999998,9.0,44.797,0.00550263,1.0,1424.88,0.175025,1.0,resnet18_dummy7.onnx
804710.8999999998,98.492619,27.0,817026.8299999998,100.000028468,83.0,4440.74,0.5435254300000001,27.0,3580.859000000001,0.43827904999999995,17.0,1020.16,0.124863,1.0,1787.1359999999997,0.218736768,9.0,46.605,0.00570422,1.0,1440.43,0.176301,1.0,resnet18_dummy7.onnx
803301.12,98.49502199999999,27.0,815574.9369999999,99.99995042600003,83.0,4453.566000000001,0.5460648399999999,27.0,3551.08,0.43540762000000005,17.0,1017.11,0.124711,1.0,1785.0059999999999,0.218864496,9.0,47.715,0.00585047,1.0,1419.34,0.17403,1.0,resnet18_dummy7.onnx
803337.43,98.49921400000001,27.0,815577.035,99.99994441400004,83.0,4431.819,0.5433972799999999,27.0,3519.947,0.43158978000000003,17.0,1018.58,0.124891,1.0,1790.847,0.21958039399999998,9.0,45.672,0.00559996,1.0,1432.74,0.175672,1.0,resnet18_dummy7.onnx
801178.3099999998,98.49673399999999,27.0,813406.1279999998,100.00001889100001,83.0,4441.944999999999,0.54609153,27.0,3577.2749999999996,0.43978882,17.0,1023.6,0.125841,1.0,1765.2909999999997,0.217024491,9.0,43.477,0.00534505,1.0,1376.23,0.169194,1.0,resnet18_dummy7.onnx
804966.8199999998,98.49836399999998,27.0,817238.9839999999,100.00002527999995,83.0,4440.112,0.5433072299999999,27.0,3536.8459999999995,0.43278012,17.0,1024.62,0.125375,1.0,1784.9379999999999,0.21841093999999997,9.0,46.558,0.00569699,1.0,1439.09,0.176091,1.0,resnet18_dummy7.onnx
801958.2100000002,98.49578300000003,27.0,814204.6440000001,99.99988112100004,83.0,4414.675999999997,0.54220751,27.0,3571.5740000000005,0.43865818,17.0,1017.33,0.124948,1.0,1780.97,0.218737541,9.0,45.334,0.00556789,1.0,1416.55,0.173979,1.0,resnet18_dummy7.onnx
808722.4599999998,98.51877799999998,27.0,820881.4889999998,99.99999462599997,83.0,4450.013999999999,0.5421021100000002,27.0,3417.6279999999992,0.41633606000000006,17.0,1022.26,0.124532,1.0,1782.2489999999998,0.217114006,9.0,44.988,0.00548045,1.0,1441.89,0.175652,1.0,resnet18_dummy7.onnx
799548.7499999999,98.49430300000002,27.0,811771.834,100.00003449300003,83.0,4374.9670000000015,0.5389406400000002,27.0,3574.1850000000004,0.44029539,17.0,1019.88,0.125637,1.0,1785.6729999999998,0.21997232300000005,9.0,44.819,0.00552114,1.0,1423.56,0.175365,1.0,resnet18_dummy7.onnx
806015.15,98.50193099999998,27.0,818273.3450000001,99.99998740500001,83.0,4403.902,0.53819466,27.0,3576.8790000000004,0.4371250099999999,17.0,1018.75,0.1245,1.0,1780.233,0.21755966499999999,9.0,44.441,0.00543107,1.0,1433.99,0.175246,1.0,resnet18_dummy7.onnx
789182.6399999999,98.48465700000001,27.0,801324.7839999996,99.99991480800001,83.0,4364.384999999998,0.5446455400000001,27.0,3532.5289999999995,0.44083511,17.0,1019.86,0.127272,1.0,1787.4650000000004,0.22306371800000002,9.0,48.075,0.00599944,1.0,1389.83,0.173442,1.0,resnet18_dummy7.onnx
809194.2100000001,98.505703,27.0,821469.2730000002,99.99998389399998,83.0,4423.173,0.5384469700000001,27.0,3553.9320000000002,0.4326317699999999,17.0,1012.51,0.123255,1.0,1788.089,0.21766951399999998,9.0,46.369,0.00564464,1.0,1450.99,0.176633,1.0,resnet18_dummy7.onnx
799768.5599999999,98.502408,27.0,811927.8149999998,99.99998633399996,83.0,4326.997000000001,0.5329299500000001,27.0,3551.0649999999996,0.4373616,17.0,1021.33,0.12579,1.0,1785.9219999999998,0.21996070400000003,9.0,43.861,0.00540208,1.0,1430.08,0.176134,1.0,resnet18_dummy7.onnx
796328.1400000001,98.48376300000002,27.0,808587.6900000004,99.99993164700004,83.0,4412.6489999999985,0.5457234799999998,27.0,3578.583999999999,0.44257307,17.0,1015.07,0.125536,1.0,1777.0870000000002,0.21977669699999997,9.0,46.4,0.0057384,1.0,1429.76,0.176821,1.0,resnet18_dummy7.onnx
800904.9499999998,98.508605,27.0,813030.7399999998,100.000035272,83.0,4383.935000000001,0.53920796,27.0,3500.5539999999996,0.4305562699999999,17.0,1018.32,0.12525,1.0,1786.047,0.21967774199999998,9.0,46.394,0.0057063,1.0,1390.54,0.171032,1.0,resnet18_dummy7.onnx
805693.9400000003,98.49538100000002,27.0,818001.3790000001,99.99995441699998,83.0,4441.250999999999,0.54293857,27.0,3595.308000000001,0.4395233299999999,17.0,1016.74,0.124296,1.0,1784.348,0.218135037,9.0,45.722,0.00558948,1.0,1424.07,0.174091,1.0,resnet18_dummy7.onnx
804264.01,98.50475800000002,27.0,816472.3830000001,100.00001691700004,83.0,4440.906,0.5439141000000001,27.0,3544.8079999999995,0.43416141,17.0,1017.15,0.124579,1.0,1715.3269999999998,0.210089957,9.0,46.812,0.00573345,1.0,1443.37,0.176781,1.0,resnet18_dummy7.onnx
806926.32,98.50983799999999,27.0,819132.61,99.99998688799998,83.0,4418.159999999999,0.53937049,27.0,3521.8340000000007,0.42994793,17.0,1018.21,0.124303,1.0,1740.794,0.21251678799999998,9.0,48.662,0.00594068,1.0,1458.63,0.17807,1.0,resnet18_dummy7.onnx
804228.7400000001,98.507906,27.0,816410.4809999999,100.00001600799999,83.0,4377.655,0.5362077099999999,27.0,3518.794000000001,0.43100863000000006,17.0,1018.74,0.124783,1.0,1782.533,0.21833779800000003,9.0,44.779,0.00548487,1.0,1439.24,0.176288,1.0,resnet18_dummy7.onnx
809340.0700000002,98.505799,27.0,821616.6270000001,99.99999350599998,83.0,4418.787,0.5378152599999999,27.0,3575.2700000000004,0.43515036999999984,17.0,1016.95,0.123775,1.0,1781.393,0.216815646,9.0,45.577,0.00554723,1.0,1438.58,0.175091,1.0,resnet18_dummy7.onnx
791953.7899999999,98.495545,27.0,804050.5389999998,100.00002072400002,83.0,4262.784999999999,0.5301627800000001,27.0,3572.1730000000002,0.44427204000000015,17.0,1020.2,0.126883,1.0,1773.1489999999997,0.220526964,9.0,47.342,0.00588794,1.0,1421.1,0.176743,1.0,resnet18_dummy7.onnx
798102.96,98.50868000000001,27.0,810185.8769999997,100.00005678600003,83.0,4409.481999999999,0.54425537,27.0,3389.269,0.41833237,17.0,1014.73,0.125247,1.0,1784.144,0.22021415600000002,9.0,46.042,0.00568289,1.0,1439.25,0.177645,1.0,resnet18_dummy7.onnx
793690.08,98.473628,27.0,805992.6080000001,100.00000798499998,83.0,4438.217,0.5506514700000003,27.0,3574.8339999999994,0.44353112000000006,17.0,1022.17,0.126821,1.0,1784.904,0.22145404500000002,9.0,44.953,0.00557735,1.0,1437.45,0.178345,1.0,resnet18_dummy7.onnx
798667.7599999999,98.48562199999998,27.0,810948.125,99.99994307299998,83.0,4436.822,0.5471150400000003,27.0,3571.214,0.44037544999999995,17.0,1017.54,0.125475,1.0,1780.0789999999997,0.219506103,9.0,44.16,0.00544548,1.0,1430.55,0.176404,1.0,resnet18_dummy7.onnx
802437.5099999998,98.50525700000001,27.0,814614.0799999997,100.000022654,83.0,4373.956,0.5369359699999999,27.0,3525.1719999999996,0.43274112,17.0,1019.02,0.125092,1.0,1790.5739999999998,0.21980657399999998,9.0,40.918,0.00502299,1.0,1426.93,0.175167,1.0,resnet18_dummy7.onnx
806676.7599999999,98.508251,27.0,818892.5769999996,99.99999887499999,83.0,4413.954999999998,0.53901506,27.0,3572.089,0.43620982999999997,17.0,1015.98,0.124067,1.0,1737.572,0.212185795,9.0,46.531,0.00568219,1.0,1429.69,0.174588,1.0,resnet18_dummy7.onnx
803341.5499999998,98.51501300000001,27.0,815450.5889999996,99.99996464499999,83.0,4359.349999999998,0.5345939000000001,27.0,3485.518000000001,0.4274352,17.0,1018.56,0.124908,1.0,1782.3810000000003,0.21857619500000003,9.0,44.82,0.00549635,1.0,1418.41,0.173942,1.0,resnet18_dummy7.onnx
810236.14,98.543171,27.0,822214.179,99.99997502700003,83.0,4443.84,0.54047249,27.0,3326.3340000000003,0.40455894000000003,17.0,1015.66,0.123527,1.0,1784.342,0.217016857,9.0,44.973,0.00546974,1.0,1362.89,0.165759,1.0,resnet18_dummy7.onnx
