aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
840415.5600000002,98.53116800000002,29.0,852943.4140000005,99.99994716000003,87.0,4587.341,0.5378248699999999,29.0,3576.3919999999994,0.41929947,17.0,1021.8,0.119797,1.0,1806.5929999999998,0.21180709999999997,9.0,45.178,0.00529672,1.0,1490.55,0.174754,1.0,resnet18_dummy9.onnx
842696.3599999999,98.54703799999999,29.0,855120.3109999999,99.99992660999995,87.0,4577.888999999999,0.5353496200000001,29.0,3584.040000000001,0.41912718,17.0,1021.04,0.119403,1.0,1815.4029999999998,0.21229799000000002,9.0,45.679,0.00534182,1.0,1379.9,0.161369,1.0,resnet18_dummy9.onnx
842711.66,98.546613,29.0,855140.5559999999,100.00004468299998,87.0,4567.423999999998,0.5341137900000001,29.0,3585.5879999999993,0.41929742000000003,17.0,1026.23,0.120007,1.0,1741.635,0.203666523,9.0,45.399,0.00530895,1.0,1462.62,0.171038,1.0,resnet18_dummy9.onnx
842695.9899999999,98.54079100000003,29.0,855174.7619999998,99.999999389,87.0,4596.232,0.5374620600000003,29.0,3579.8109999999997,0.41860621000000003,17.0,993.442,0.116168,1.0,1806.8940000000002,0.211289519,9.0,41.293,0.0048286,1.0,1461.1,0.170854,1.0,resnet18_dummy9.onnx
840262.2700000001,98.533095,29.0,852771.474,99.99998378300003,87.0,4583.493000000001,0.5374825999999999,29.0,3587.3680000000004,0.4206716599999999,17.0,1026.82,0.12041,1.0,1808.86,0.212115323,9.0,45.463,0.0053312,1.0,1457.2,0.170878,1.0,resnet18_dummy9.onnx
845624.87,98.54376699999999,29.0,858121.2570000001,100.00001627899996,87.0,4567.053,0.5322144000000001,29.0,3582.973,0.41753691000000004,17.0,1021.39,0.119027,1.0,1805.7599999999998,0.210431829,9.0,46.151,0.00537814,1.0,1473.06,0.171661,1.0,resnet18_dummy9.onnx
841273.37,98.546167,29.0,853684.837,100.00003595599999,87.0,4547.182,0.5326531799999998,29.0,3573.6170000000006,0.41861001,17.0,1029.61,0.120608,1.0,1749.385,0.204921686,9.0,44.913,0.00526108,1.0,1466.76,0.171815,1.0,resnet18_dummy9.onnx
841672.2100000001,98.53185700000002,29.0,854213.6440000002,100.00004289899998,87.0,4610.466000000001,0.53973249,29.0,3576.5570000000002,0.41869606000000004,17.0,1024.73,0.119962,1.0,1816.259,0.21262347900000003,9.0,44.512,0.00521087,1.0,1468.91,0.171961,1.0,resnet18_dummy9.onnx
843388.1400000001,98.535946,29.0,855919.117,99.99998401700006,87.0,4608.635,0.53844238,29.0,3576.076000000001,0.41780574,17.0,1021.04,0.119292,1.0,1805.5419999999997,0.210947757,9.0,45.964,0.00537014,1.0,1473.72,0.17218,1.0,resnet18_dummy9.onnx
843044.9800000002,98.555083,29.0,855404.5400000004,99.99996113199997,87.0,4427.982,0.51764823,29.0,3579.619,0.41847031999999995,17.0,1024.29,0.119743,1.0,1814.345,0.21210375199999998,9.0,47.234,0.00552183,1.0,1466.09,0.171391,1.0,resnet18_dummy9.onnx
841699.3500000002,98.53929900000003,29.0,854176.0570000003,99.99997081999999,87.0,4596.795,0.5381556600000001,29.0,3579.463,0.41905458,17.0,991.281,0.116051,1.0,1808.905,0.21177166999999997,9.0,40.863,0.00478391,1.0,1459.4,0.170855,1.0,resnet18_dummy9.onnx
844369.7699999999,98.553974,29.0,856758.5539999997,99.999981697,87.0,4557.7119999999995,0.5319723100000001,29.0,3570.8389999999995,0.41678544,17.0,1022.19,0.119309,1.0,1809.304,0.21118030700000004,9.0,46.219,0.00539464,1.0,1382.52,0.161366,1.0,resnet18_dummy9.onnx
841369.0800000001,98.54472700000001,29.0,853793.4100000003,99.99991746800002,87.0,4516.297999999998,0.52896757,29.0,3552.566999999999,0.41609168,17.0,1021.6,0.119654,1.0,1812.6440000000002,0.21230455800000003,9.0,44.531,0.00521566,1.0,1476.69,0.172957,1.0,resnet18_dummy9.onnx
845816.5600000002,98.543428,29.0,858318.953,100.000041401,87.0,4585.757,0.5342721899999999,29.0,3587.3370000000004,0.4179488499999999,17.0,1024.29,0.119337,1.0,1802.733,0.21003069099999996,9.0,39.806,0.00463767,1.0,1462.47,0.170387,1.0,resnet18_dummy9.onnx
