aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
1964942.1999999997,46.594939999999994,13.0,4217072.299000001,99.99997841799998,22.0,4268.5869999999995,0.10122172,5.0,40.682,0.000964698,1.0,2241636.0,53.15619,2.0,6184.83,0.146662,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1953295.2,46.69124,13.0,4183433.5300000003,99.999995012,22.0,4270.592000000001,0.10208332999999999,5.0,41.068,0.000981682,1.0,2219531.0,53.0552,2.0,6295.67,0.15049,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1963259.8,46.69359,13.0,4204558.234999999,100.000000716,22.0,4279.985,0.10179373,5.0,41.12,0.000977986,1.0,2230655.0,53.05327,2.0,6322.33,0.150369,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1949307.4000000001,46.742929999999994,13.0,4170273.62,100.00001029100002,22.0,4285.914000000001,0.10277284999999999,5.0,41.596,0.000997441,1.0,2210307.0,53.00148,2.0,6331.71,0.15183,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1962769.8000000003,46.67947000000001,13.0,4204787.568,100.00003745900001,22.0,4292.631,0.10208909000000001,5.0,41.727,0.000992369,1.0,2231331.0,53.06641,2.0,6352.41,0.151076,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1960228.3999999997,46.66205000000001,13.0,4200904.551,99.99997914400001,22.0,4286.973,0.10204878,5.0,40.218,0.000957364,1.0,2230029.0,53.084480000000006,2.0,6319.96,0.150443,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1952997.8,46.997890000000005,13.0,4155499.4080000003,99.999980459,22.0,4283.463000000001,0.10307938,5.0,40.935,0.000985079,1.0,2191861.0,52.74603,2.0,6316.21,0.151996,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1956786.7999999998,46.50277,13.0,4207888.365999999,99.999969505,22.0,4257.872,0.1011878,5.0,41.814,0.000993705,1.0,2240467.0,53.24447,2.0,6334.88,0.150548,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1955487.8,46.620169999999995,13.0,4194514.321,100.00000685100001,22.0,4288.197999999999,0.10223343000000001,5.0,40.243,0.000959421,1.0,2228360.0,53.125539999999994,2.0,6338.08,0.151104,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1951951.2,46.566250000000004,13.0,4191776.566,100.00003196,22.0,4285.125,0.10222711,5.0,42.121,0.00100485,1.0,2229200.0,53.1803,2.0,6298.12,0.15025,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1961345.8,46.780519999999996,13.0,4192651.124,100.00001296099998,22.0,4285.354,0.10221083,5.0,40.8,0.000973131,1.0,2220642.0,52.96516,2.0,6337.17,0.151149,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1955719.0999999999,46.77562,13.0,4181062.2630000003,99.999969972,22.0,4242.726000000001,0.1014748,5.0,41.107,0.000983172,1.0,2214740.0,52.97075,2.0,6319.33,0.151142,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1954083.2000000002,46.68278,13.0,4185873.991,99.99998019899999,22.0,4279.002,0.10222480000000002,5.0,40.829,0.000975399,1.0,2221139.0,53.062729999999995,2.0,6331.96,0.15127,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1957777.0000000002,46.62887,13.0,4198639.748,100.00001752600001,22.0,4285.545,0.10207009,5.0,40.913,0.000974436,1.0,2230200.0,53.11719,2.0,6336.29,0.150913,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1962917.1999999997,46.82412,13.0,4192106.9,100.000024264,22.0,4287.481999999999,0.10227499,5.0,41.178,0.000982274,1.0,2218529.0,52.9216,2.0,6332.04,0.151047,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1953994.9000000001,46.652919999999995,13.0,4188361.614,99.99997097199999,22.0,4285.747,0.10232501000000001,5.0,41.547,0.000991962,1.0,2223719.0,53.09283,2.0,6320.42,0.150904,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1961422.1,46.66228,13.0,4203445.295,99.999936369,22.0,4278.448,0.1017843,5.0,41.617,0.000990069,1.0,2231392.0,53.08474,2.0,6311.13,0.150142,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
1953319.6,46.56613000000001,13.0,4194724.041999999,100.00002120399999,22.0,4282.704,0.10209742999999999,5.0,41.728,0.000994774,1.0,2230746.0,53.1798,2.0,6334.01,0.150999,1.0,vgg16.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16.onnx
