aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddaddnnrelu,aggregated_count_nnconv2dnnbiasaddaddnnrelu,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
1575221.1300000001,82.17448499999999,67.0,1916922.3470000003,100.00000181000003,107.0,978.766,0.0510593,1.0,104983.91,5.476688,4.0,233542.58999999994,12.183213,33.0,140.731,0.00734151,1.0,2055.22,0.107215,1.0,resnet101.onnx
1572341.9399999995,82.09972899999998,67.0,1915160.5489999996,99.99998533999998,107.0,980.523,0.051198,1.0,106094.76999999999,5.539727,4.0,233544.09000000005,12.194499,33.0,140.426,0.00733234,1.0,2058.8,0.1075,1.0,resnet101.onnx
1576661.08,82.12408700000002,67.0,1919852.726000001,100.00002421999999,107.0,976.272,0.0508514,1.0,107989.44,5.624874999999999,4.0,232045.35999999996,12.086630000000001,33.0,140.664,0.00732682,1.0,2039.91,0.106254,1.0,resnet101.onnx
1586733.3499999994,82.33796099999998,67.0,1927098.0679999988,99.99998543999996,107.0,978.485,0.050775,1.0,104535.18999999999,5.424481,4.0,232658.37000000002,12.072988,33.0,138.143,0.00716844,1.0,2054.53,0.106612,1.0,resnet101.onnx
1565635.5899999992,82.011804,67.0,1909036.028,99.99996186000001,107.0,980.819,0.0513777,1.0,106994.58,5.604639000000001,4.0,233216.49999999994,12.216451999999997,33.0,141.539,0.00741416,1.0,2067.0,0.108275,1.0,resnet101.onnx
1567198.82,82.094957,67.0,1909007.3709999998,100.00000014,107.0,977.95,0.0512282,1.0,105151.76000000001,5.508197,4.0,233474.36999999997,12.23014,33.0,139.051,0.00728394,1.0,2065.42,0.108194,1.0,resnet101.onnx
1571614.8900000001,82.12473899999999,67.0,1913693.9139999996,100.00007131999998,107.0,975.627,0.0509814,1.0,105904.81999999999,5.534052,4.0,232990.61000000002,12.174921999999997,33.0,137.727,0.00719692,1.0,2070.24,0.10818,1.0,resnet101.onnx
1586609.3599999996,82.26030199999998,67.0,1928766.8619999997,100.00000350999998,107.0,975.617,0.0505824,1.0,105298.76000000001,5.4593869999999995,4.0,233661.15,12.114530000000002,33.0,140.725,0.00729611,1.0,2081.25,0.107906,1.0,resnet101.onnx
1566003.7899999996,81.99499899999999,67.0,1909876.9429999997,99.99998827000002,107.0,983.535,0.0514973,1.0,106500.73999999999,5.576314,4.0,234186.69000000003,12.261873000000001,33.0,139.898,0.00732497,1.0,2062.29,0.10798,1.0,resnet101.onnx
1565376.8899999994,82.002313,67.0,1908942.0479999993,99.99997462000002,107.0,980.485,0.0513627,1.0,106415.45000000001,5.574574,4.0,233959.52000000005,12.255970000000003,33.0,141.623,0.00741892,1.0,2068.08,0.108336,1.0,resnet101.onnx
1570685.1400000004,82.12837400000002,67.0,1912475.9620000003,100.00001018000002,107.0,977.38,0.0511055,1.0,105076.25,5.494249,4.0,233526.60999999996,12.210693999999998,33.0,139.662,0.00730268,1.0,2070.92,0.108285,1.0,resnet101.onnx
1588371.8099999998,82.18857700000001,67.0,1932594.2330000007,99.99999473000003,107.0,982.068,0.0508161,1.0,107977.51000000001,5.587178,4.0,233061.35,12.059510000000001,33.0,140.705,0.00728063,1.0,2060.79,0.106633,1.0,resnet101.onnx
1561853.36,81.99154800000002,67.0,1904896.4920000008,100.00002588000001,107.0,981.069,0.0515025,1.0,106994.61,5.616813,4.0,232863.96,12.224486999999996,33.0,139.903,0.00734438,1.0,2063.59,0.108331,1.0,resnet101.onnx
1570727.2900000007,82.12192699999996,67.0,1912677.3970000003,100.00000325999991,107.0,979.41,0.0512062,1.0,105100.38,5.494929,4.0,233668.59999999992,12.216828999999999,33.0,142.687,0.00746006,1.0,2059.03,0.107652,1.0,resnet101.onnx
