aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddadd,aggregated_percentage_nnconv2dnnbiasaddadd,aggregated_count_nnconv2dnnbiasaddadd,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
127450.76800000001,69.30474299999999,35.0,183898.90699999998,99.99993510000002,54.0,21349.989,11.609627,7.0,31544.489999999998,17.153164,10.0,90.37,0.0491411,1.0,3463.29,1.88326,1.0,mnasnet1_3.onnx
128678.97200000002,69.43525700000001,35.0,185322.20899999997,100.00000380000003,54.0,21721.193,11.720771,7.0,31360.72,16.922281,10.0,91.484,0.0493648,1.0,3469.84,1.87233,1.0,mnasnet1_3.onnx
127997.46800000002,69.15008999999999,35.0,185100.87799999994,99.99997350000001,54.0,22217.692000000003,12.003016,7.0,31331.58,16.926766,10.0,91.128,0.0492315,1.0,3463.01,1.87087,1.0,mnasnet1_3.onnx
123888.212,68.59352100000001,35.0,180612.11099999995,100.00001360000005,54.0,21458.983,11.881257999999999,7.0,31726.04,17.565859000000003,10.0,89.666,0.0496456,1.0,3449.21,1.90973,1.0,mnasnet1_3.onnx
127628.06800000001,69.28833300000001,35.0,184198.58200000002,100.00002260000002,54.0,21414.997,11.626031,7.0,31598.89,17.154793,10.0,91.907,0.0498956,1.0,3464.72,1.88097,1.0,mnasnet1_3.onnx
128051.33600000004,69.00444099999999,35.0,185569.741,100.00000579999998,54.0,21913.835,11.808947,7.0,32051.08,17.271712,10.0,90.94,0.0490058,1.0,3462.55,1.8659,1.0,mnasnet1_3.onnx
127829.33,69.54560500000001,35.0,183806.299,99.99992449999999,54.0,20829.595999999998,11.332367000000001,7.0,31585.420000000002,17.184069,10.0,90.623,0.0493035,1.0,3471.33,1.88858,1.0,mnasnet1_3.onnx
124323.96100000001,68.83990200000001,35.0,180598.65499999994,99.99998320000002,54.0,21572.422,11.944949999999999,7.0,31136.7,17.240821,10.0,91.022,0.0504002,1.0,3474.55,1.92391,1.0,mnasnet1_3.onnx
127881.337,69.289555,35.0,184560.81699999998,100.00001819999999,54.0,21592.328,11.699306,7.0,31524.15,17.080627,10.0,87.962,0.0476602,1.0,3475.04,1.88287,1.0,mnasnet1_3.onnx
127620.94100000002,69.557251,35.0,183476.11000000007,99.99999259999997,54.0,20699.296,11.281729,7.0,31587.269999999997,17.216013,10.0,92.563,0.0504496,1.0,3476.04,1.89455,1.0,mnasnet1_3.onnx
127902.07400000001,69.45106900000002,35.0,184161.54700000002,100.00005090000002,54.0,20966.206,11.384684,7.0,31731.219999999994,17.230104,10.0,93.377,0.0507039,1.0,3468.67,1.88349,1.0,mnasnet1_3.onnx
124080.87000000001,68.43314099999999,35.0,181316.98300000004,100.000014,54.0,22060.104,12.166589000000002,7.0,31627.390000000003,17.44315,10.0,91.119,0.050254,1.0,3457.5,1.90688,1.0,mnasnet1_3.onnx
128562.47499999998,69.51691500000003,35.0,184936.89399999994,99.99997139999999,54.0,21471.203,11.610021,7.0,31361.12,16.957742000000003,10.0,91.476,0.0494634,1.0,3450.62,1.86583,1.0,mnasnet1_3.onnx
128189.64600000002,69.456086,35.0,184562.129,99.99998430000001,54.0,21072.686,11.417665,7.0,31745.129999999997,17.200232,10.0,93.077,0.0504313,1.0,3461.59,1.87557,1.0,mnasnet1_3.onnx
128551.96300000002,69.24936999999998,35.0,185636.19599999997,99.99998529999998,54.0,21688.675,11.683429,7.0,31840.120000000003,17.151914,10.0,89.648,0.0482923,1.0,3465.79,1.86698,1.0,mnasnet1_3.onnx
123960.185,68.51578900000001,35.0,180921.98000000007,99.9999617,54.0,21802.422,12.050729,7.0,31603.339999999997,17.46794,10.0,90.323,0.0499237,1.0,3465.71,1.91558,1.0,mnasnet1_3.onnx
127969.85699999997,69.65735599999998,35.0,183713.339,99.99999839999998,54.0,21014.33,11.438662,7.0,31168.8,16.965982999999998,10.0,91.062,0.0495674,1.0,3469.29,1.88843,1.0,mnasnet1_3.onnx
128130.94699999997,69.172953,35.0,185232.709,100.0000148,54.0,22008.069000000003,11.881315,7.0,31529.18,17.021404,10.0,92.603,0.0499928,1.0,3471.91,1.87435,1.0,mnasnet1_3.onnx
127908.224,69.402615,35.0,184298.83599999998,99.99998530000002,54.0,21072.762000000002,11.434021000000001,7.0,31756.07,17.230742000000003,10.0,91.61,0.0497073,1.0,3470.17,1.8829,1.0,mnasnet1_3.onnx
123464.77400000002,68.05601200000001,35.0,181416.38499999992,100.00000710000002,54.0,22208.139,12.241537,7.0,32163.920000000002,17.729340999999998,10.0,89.052,0.0490871,1.0,3490.5,1.92403,1.0,mnasnet1_3.onnx
