aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddadd,aggregated_percentage_nnconv2dnnbiasaddadd,aggregated_count_nnconv2dnnbiasaddadd,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
52960.70200000001,64.442573,35.0,82182.74500000001,99.99999100000001,54.0,7467.417,9.08636,7.0,18219.817,22.169907,10.0,91.889,0.111811,1.0,3442.92,4.18934,1.0,mnasnet0_75.onnx
52328.371999999996,64.467438,35.0,81170.232,100.00001799999998,54.0,7464.89,9.196592,7.0,17836.286,21.973936,10.0,91.594,0.112842,1.0,3449.09,4.24921,1.0,mnasnet0_75.onnx
52980.931,64.43886499999998,35.0,82218.833,99.99996799999998,54.0,7487.687,9.107025,7.0,18195.186999999998,22.130204999999997,10.0,89.958,0.109413,1.0,3465.07,4.21446,1.0,mnasnet0_75.onnx
53042.620999999985,64.667256,35.0,82023.855,99.99996200000001,54.0,7576.447,9.236894999999999,7.0,17865.257999999998,21.780568,10.0,91.139,0.111113,1.0,3448.39,4.20413,1.0,mnasnet0_75.onnx
52965.763000000006,64.669933,35.0,81901.697,100.00002400000001,54.0,7539.646,9.205721,7.0,17849.864,21.794269,10.0,91.174,0.111321,1.0,3455.25,4.21878,1.0,mnasnet0_75.onnx
52287.29299999999,64.04992400000002,35.0,81635.203,99.999992,54.0,7593.811000000001,9.302133,7.0,18208.531,22.304745,10.0,88.648,0.10859,1.0,3456.92,4.2346,1.0,mnasnet0_75.onnx
53042.18099999999,64.64208799999999,35.0,82055.233,100.00002900000003,54.0,7524.909999999999,9.170534,7.0,17942.488,21.866348,10.0,89.234,0.108749,1.0,3456.42,4.21231,1.0,mnasnet0_75.onnx
53007.68100000001,64.46596100000001,35.0,82225.78299999998,99.99997800000001,54.0,7477.129000000001,9.093414000000001,7.0,18201.946,22.136558,10.0,92.327,0.112285,1.0,3446.7,4.19176,1.0,mnasnet0_75.onnx
53079.841,64.60932,35.0,82155.11700000001,100.00004100000004,54.0,7446.796,9.06431,7.0,18085.811999999998,22.01424,10.0,91.168,0.110971,1.0,3451.5,4.2012,1.0,mnasnet0_75.onnx
52293.565,64.39263299999999,35.0,81210.50099999997,100.00000400000002,54.0,7497.590999999999,9.232288,7.0,17873.683,22.009071,10.0,90.462,0.111392,1.0,3455.2,4.25462,1.0,mnasnet0_75.onnx
52967.231,64.261227,35.0,82424.91300000002,100.00001299999998,54.0,7528.362,9.133585,7.0,18368.186999999998,22.284748999999998,10.0,90.133,0.109352,1.0,3471.0,4.2111,1.0,mnasnet0_75.onnx
52946.245999999985,64.40757500000001,35.0,82205.03299999998,100.00002300000001,54.0,7484.222,9.104338,7.0,18221.671,22.166123000000002,10.0,91.434,0.111227,1.0,3461.46,4.21076,1.0,mnasnet0_75.onnx
52939.403,64.56851300000001,35.0,81989.49900000001,100.00003300000003,54.0,7515.06,9.165901999999999,7.0,17989.605,21.941373,10.0,93.521,0.114065,1.0,3451.91,4.21018,1.0,mnasnet0_75.onnx
52344.671,64.407818,35.0,81270.65400000002,99.999986,54.0,7544.572,9.283272,7.0,17833.685,21.943577,10.0,90.096,0.110859,1.0,3457.63,4.25446,1.0,mnasnet0_75.onnx
53035.38099999999,64.53090300000002,35.0,82186.06199999998,100.00000700000002,54.0,7530.660999999999,9.16293,7.0,18073.974000000002,21.99152,10.0,89.956,0.109454,1.0,3456.09,4.2052,1.0,mnasnet0_75.onnx
52995.844000000005,64.55095399999999,35.0,82099.21499999998,100.00000199999998,54.0,7493.884,9.127852,7.0,18071.337999999996,22.011593,10.0,89.269,0.108733,1.0,3448.88,4.20087,1.0,mnasnet0_75.onnx
53021.735,64.80740499999999,35.0,81814.35699999999,100.000029,54.0,7531.9529999999995,9.206135999999999,7.0,17707.718999999997,21.643782,10.0,89.87,0.109846,1.0,3463.08,4.23286,1.0,mnasnet0_75.onnx
52306.787,64.178755,35.0,81501.69200000002,99.999962,54.0,7562.691999999999,9.279188999999999,7.0,18096.862,22.204253,10.0,90.601,0.111165,1.0,3444.75,4.2266,1.0,mnasnet0_75.onnx
53148.629,64.29982400000002,35.0,82657.57,100.00004100000002,54.0,7534.366999999999,9.115135,7.0,18429.593,22.296333,10.0,89.691,0.108509,1.0,3455.29,4.18024,1.0,mnasnet0_75.onnx
52984.52199999998,64.540611,35.0,82094.89999999997,100.00002799999999,54.0,7579.707999999999,9.232864,7.0,18008.328,21.935980999999998,10.0,89.222,0.108682,1.0,3433.12,4.18189,1.0,mnasnet0_75.onnx
52989.79000000001,64.712156,35.0,81885.432,100.00001599999997,54.0,7489.025,9.145726,7.0,17868.93,21.821848999999997,10.0,88.637,0.108245,1.0,3449.05,4.21204,1.0,mnasnet0_75.onnx
52329.06499999999,64.013843,35.0,81746.53400000001,100.00001200000001,54.0,7589.9,9.284678,7.0,18284.672,22.367494,10.0,90.687,0.110937,1.0,3452.21,4.22306,1.0,mnasnet0_75.onnx
52988.049,64.718571,35.0,81874.57999999999,99.999996,54.0,7474.344,9.129015,7.0,17867.706000000002,21.823251000000003,10.0,88.301,0.107849,1.0,3456.18,4.22131,1.0,mnasnet0_75.onnx
52936.196,64.86142299999999,35.0,81614.26599999999,99.99999,54.0,7565.389999999999,9.269713000000001,7.0,17570.932,21.529236,10.0,91.578,0.112208,1.0,3450.17,4.22741,1.0,mnasnet0_75.onnx
53036.421,64.520167,35.0,82201.34199999999,99.999995,54.0,7536.702000000001,9.168575,7.0,18079.234,21.993828,10.0,93.015,0.113155,1.0,3455.97,4.20427,1.0,mnasnet0_75.onnx
52242.61899999999,64.19817700000002,35.0,81377.18999999999,100.00003999999997,54.0,7488.491000000001,9.202196,7.0,18090.34,22.230207999999998,10.0,90.67,0.111419,1.0,3465.07,4.25804,1.0,mnasnet0_75.onnx
52994.878,64.47794800000001,35.0,82190.71400000005,100.00001700000004,54.0,7561.122000000001,9.199492,7.0,18088.787,22.008308,10.0,90.047,0.109559,1.0,3455.88,4.20471,1.0,mnasnet0_75.onnx
53030.437999999995,64.384702,35.0,82364.91300000002,99.99996399999999,54.0,7571.254999999999,9.192326,7.0,18232.199,22.135893000000003,10.0,93.141,0.113083,1.0,3437.88,4.17396,1.0,mnasnet0_75.onnx
52966.502000000015,64.24310200000001,35.0,82447.05199999998,100.00004199999995,54.0,7507.182000000002,9.105461,7.0,18426.878,22.349949,10.0,89.62,0.1087,1.0,3456.87,4.19283,1.0,mnasnet0_75.onnx
52387.107,64.502833,35.0,81216.69099999999,99.99995400000003,54.0,7483.802000000001,9.214617,7.0,17800.654,21.917475,10.0,89.508,0.110209,1.0,3455.62,4.25482,1.0,mnasnet0_75.onnx
