aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenatemultiplyaddnnrelu,aggregated_percentage_concatenatemultiplyaddnnrelu,aggregated_count_concatenatemultiplyaddnnrelu,aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
658869.9100000005,48.00195179999996,99.0,1372590.8399999982,100.00000408999996,311.0,976.766,0.0711622,1.0,44970.36000000001,3.2763120300000024,102.0,660356.8469999997,48.1102162,101.0,1010.007,0.07358390000000001,3.0,540.962,0.0394117,3.0,129.988,0.00947026,1.0,5736.0,0.417896,1.0,densenet201.onnx
577317.94,44.5795915,99.0,1295026.677,99.99998629999995,311.0,981.785,0.075812,1.0,44908.549999999996,3.4677708999999997,102.0,664401.9779999998,51.30412610000001,101.0,1000.645,0.0772683,3.0,540.96,0.0417722,3.0,133.819,0.0103333,1.0,5741.0,0.443312,1.0,densenet201.onnx
657634.5500000002,47.84011179999999,99.0,1374651.0969999994,100.00002001999997,311.0,981.904,0.0714294,1.0,44923.585,3.2680008700000003,102.0,663714.7399999999,48.282426999999984,101.0,996.781,0.0725116,3.0,537.342,0.03908939,3.0,130.495,0.00949296,1.0,5731.7,0.416957,1.0,densenet201.onnx
658841.2699999998,47.948657,99.0,1374056.6379999998,100.00001505000002,311.0,982.509,0.0715042,1.0,44879.59200000002,3.26620953,102.0,661949.7839999999,48.17483979999998,101.0,1013.413,0.07375330000000001,3.0,531.996,0.03871711,3.0,131.114,0.00954211,1.0,5726.96,0.416792,1.0,densenet201.onnx
658881.4299999999,48.00075680000002,99.0,1372649.063000001,100.0000217500001,311.0,977.596,0.0712197,1.0,44843.10299999998,3.2669039700000004,102.0,660534.756,48.121150799999974,101.0,1011.8539999999999,0.0737154,3.0,538.617,0.03923927,3.0,130.907,0.00953681,1.0,5730.8,0.417499,1.0,densenet201.onnx
570917.5,44.36870869999998,99.0,1286758.6569999985,100.00005579999997,311.0,982.709,0.0763709,1.0,44914.508,3.490516800000001,102.0,662521.3449999996,51.487615299999995,101.0,1009.9680000000001,0.0784894,3.0,544.5799999999999,0.0423218,3.0,131.467,0.0102169,1.0,5736.58,0.445816,1.0,densenet201.onnx
658853.2900000004,48.07501699999997,99.0,1370467.8620000011,99.99995608000008,311.0,982.563,0.0716955,1.0,44896.19700000001,3.2759766299999993,102.0,658295.7669999996,48.034383699999985,101.0,1012.5159999999998,0.073881,3.0,546.107,0.03984826,3.0,128.632,0.00938599,1.0,5752.79,0.419768,1.0,densenet201.onnx
657661.3800000001,47.8618434,99.0,1374082.620000001,99.99999825000003,311.0,980.02,0.0713218,1.0,44914.19100000004,3.268667139999999,102.0,663121.6189999998,48.259231299999996,101.0,1003.7170000000001,0.0730463,3.0,537.8969999999999,0.03914594,3.0,131.546,0.00957337,1.0,5732.25,0.417169,1.0,densenet201.onnx
659319.5300000003,47.97046289999999,99.0,1374429.0029999984,100.00003529000001,311.0,983.125,0.0715297,1.0,44947.41699999998,3.27026128,102.0,661752.2899999995,48.14743740000004,101.0,1010.326,0.0735088,3.0,539.352,0.03924189,3.0,132.843,0.00966532,1.0,5744.12,0.417928,1.0,densenet201.onnx
569875.0899999995,44.23392719999999,99.0,1288320.897999999,100.00000627000003,311.0,978.958,0.0759871,1.0,44938.229,3.488123669999999,102.0,665103.7569999999,51.6256474,101.0,1013.232,0.0786475,3.0,541.621,0.0420409,3.0,129.251,0.0100325,1.0,5740.76,0.4456,1.0,densenet201.onnx
667317.4199999999,48.18684990000002,99.0,1384853.608,99.99998369999997,311.0,988.575,0.0713848,1.0,44870.09399999998,3.2400617200000004,102.0,664246.3269999995,47.96508259999999,101.0,1015.531,0.07333139999999999,3.0,543.788,0.039266890000000006,3.0,133.533,0.00964239,1.0,5738.34,0.414364,1.0,densenet201.onnx
659177.23,48.07407310000002,99.0,1371170.6229999997,100.00002570999995,311.0,980.979,0.0715432,1.0,44855.229999999974,3.2713091199999997,102.0,658731.0770000007,48.04151209999999,101.0,1009.6500000000001,0.07363420000000001,3.0,540.517,0.039420159999999996,3.0,134.77,0.00982883,1.0,5741.17,0.418705,1.0,densenet201.onnx
659120.5799999998,47.948859900000016,99.0,1374632.5610000012,100.00002274000016,311.0,981.071,0.0713697,1.0,44845.95800000001,3.2623962100000012,102.0,662255.3370000002,48.176916499999955,101.0,1013.1190000000001,0.07370109999999999,3.0,543.6990000000001,0.03955237,3.0,130.837,0.00951796,1.0,5741.96,0.417709,1.0,densenet201.onnx
575785.3100000002,44.668861899999996,99.0,1289006.283999998,99.99995505999998,311.0,977.627,0.0758435,1.0,44955.549000000006,3.4876139900000003,102.0,659880.6569999998,51.19299560000001,101.0,1004.8570000000001,0.077956,3.0,539.3979999999999,0.04184607,3.0,132.716,0.010296,1.0,5730.17,0.444542,1.0,densenet201.onnx
658237.7199999997,48.1325018,99.0,1367553.0850000002,99.99998862000008,311.0,979.873,0.0716516,1.0,44915.388999999996,3.2843630300000024,102.0,656014.5169999995,47.9699508,101.0,1003.5509999999999,0.073383,3.0,534.361,0.03907425,3.0,132.764,0.00970814,1.0,5734.91,0.419356,1.0,densenet201.onnx
658358.5499999999,47.96399790000001,99.0,1372609.7540000002,100.00000660000003,311.0,981.221,0.0714858,1.0,44903.37100000001,3.2713866,102.0,660939.5430000004,48.15204480000001,101.0,1013.0510000000002,0.0738048,3.0,544.083,0.03963857,3.0,130.935,0.00953913,1.0,5739.0,0.418109,1.0,densenet201.onnx
658137.02,48.026307899999985,99.0,1370366.9099999995,99.9999442,311.0,980.738,0.0715675,1.0,44889.91099999997,3.275756850000001,102.0,658943.245,48.08514439999999,101.0,1014.069,0.0739997,3.0,538.127,0.03926875,3.0,129.46,0.0094471,1.0,5734.34,0.418452,1.0,densenet201.onnx
577223.5,44.65366970000001,99.0,1292667.521000002,99.99996984000002,311.0,969.007,0.0749618,1.0,44879.067,3.47181904,102.0,662171.9759999994,51.22520560000002,101.0,1013.364,0.0783932,3.0,542.207,0.0419448,3.0,131.15,0.0101457,1.0,5737.25,0.44383,1.0,densenet201.onnx
659120.92,47.93378339999998,99.0,1375065.6349999986,99.99999907000003,311.0,984.534,0.071599,1.0,44882.53099999999,3.2640278799999978,102.0,662645.2209999998,48.19007449999999,101.0,1013.1719999999999,0.07368159999999999,3.0,542.758,0.03947141,3.0,132.079,0.00960528,1.0,5744.42,0.417756,1.0,densenet201.onnx
659453.8899999999,48.08852189999999,99.0,1371332.3569999998,99.99995819,311.0,976.859,0.0712343,1.0,44865.502,3.271671060000001,102.0,658602.8349999997,48.02648399999999,101.0,1007.679,0.0734817,3.0,541.461,0.039484309999999995,3.0,132.881,0.00968992,1.0,5751.25,0.419391,1.0,densenet201.onnx
658727.0700000002,48.01750330000001,99.0,1371847.0969999998,99.99994933999999,311.0,979.91,0.07143,1.0,44882.26099999999,3.2716662200000006,102.0,659839.65,48.098604499999986,101.0,1011.3749999999999,0.0737236,3.0,539.449,0.039322789999999996,3.0,131.422,0.00957993,1.0,5735.96,0.418119,1.0,densenet201.onnx
577238.2799999998,44.53590239999999,99.0,1296119.5179999997,100.00002603999998,311.0,979.89,0.0756018,1.0,44882.064000000006,3.462801740000002,102.0,665596.786,51.353048800000025,101.0,1010.512,0.07796439999999999,3.0,539.081,0.0415919,3.0,131.245,0.010126,1.0,5741.66,0.442989,1.0,densenet201.onnx
659088.4800000001,47.859113300000026,99.0,1377143.0520000004,100.0000065,311.0,978.769,0.0710724,1.0,44900.09999999999,3.2603818599999994,102.0,664745.2250000002,48.2698809,101.0,1010.866,0.0734031,3.0,538.764,0.039121949999999996,3.0,129.768,0.00942299,1.0,5751.08,0.41761,1.0,densenet201.onnx
657799.0700000001,47.79645190000002,99.0,1376249.3330000008,99.99996399999995,311.0,974.606,0.0708161,1.0,44917.89300000002,3.26379022,102.0,665141.6600000004,48.33004190000002,101.0,1012.222,0.0735494,3.0,539.8439999999999,0.039225789999999996,3.0,129.198,0.00938769,1.0,5734.84,0.416701,1.0,densenet201.onnx
658090.1800000002,47.9419461,99.0,1372680.5159999987,99.99995031000003,311.0,983.028,0.0716137,1.0,44903.96999999999,3.2712606699999998,102.0,661276.0789999999,48.17405309999999,101.0,1011.8829999999999,0.0737158,3.0,535.586,0.03901744,3.0,133.5,0.0097255,1.0,5746.29,0.418618,1.0,densenet201.onnx
577955.2400000002,44.657411499999995,99.0,1294196.680999998,99.99996050999982,311.0,983.147,0.0759658,1.0,44937.61299999999,3.472240430000001,102.0,662898.0010000002,51.220806700000026,101.0,1012.163,0.0782078,3.0,540.483,0.04176208000000001,3.0,131.364,0.0101502,1.0,5738.67,0.443416,1.0,densenet201.onnx
658896.89,48.08328279999999,99.0,1370325.289,100.00001485999992,311.0,977.992,0.0713693,1.0,44879.35199999999,3.275086479999997,102.0,658145.7599999995,48.028412899999985,101.0,1011.472,0.0738124,3.0,543.126,0.039634749999999996,3.0,131.527,0.00959823,1.0,5739.17,0.418818,1.0,densenet201.onnx
660058.5099999995,48.01780359999999,99.0,1374612.6900000006,100.00000374000004,311.0,977.841,0.0711357,1.0,44914.33900000002,3.2674163899999993,102.0,661237.8569999998,48.10355910000001,101.0,1008.974,0.0734005,3.0,548.763,0.03992126,3.0,134.316,0.00977119,1.0,5732.09,0.416996,1.0,densenet201.onnx
657693.8600000003,47.83591229999998,99.0,1374893.9449999984,99.99996322000001,311.0,981.794,0.0714087,1.0,44867.96899999999,3.2633772599999986,102.0,663926.3850000001,48.28930030000001,101.0,1014.99,0.0738232,3.0,538.521,0.0391682,3.0,130.976,0.00952626,1.0,5739.45,0.417447,1.0,densenet201.onnx
569884.1099999999,44.304217499999986,99.0,1286298.117000001,100.00003094999997,311.0,976.953,0.0759508,1.0,44885.92,3.48954655,102.0,663131.9669999998,51.55353169999999,101.0,1013.373,0.0787822,3.0,543.312,0.0422385,3.0,130.362,0.0101347,1.0,5732.12,0.445629,1.0,densenet201.onnx
