aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
2371642.8000000007,51.04700000000001,16.0,4645993.186000001,100.00002863900002,25.0,4300.624,0.09256642,5.0,40.802,0.000878219,1.0,2263995.0,48.73014,2.0,6013.96,0.129444,1.0,vgg19.onnx
2370949.9,51.08106999999999,16.0,4641545.918,100.00001938000001,25.0,4277.2699999999995,0.09215182000000001,5.0,40.918,0.00088156,1.0,2260134.0,48.69355,2.0,6143.83,0.132366,1.0,vgg19.onnx
2357035.3,51.16831,16.0,4606433.607999999,100.00004598699998,25.0,4291.372,0.0931602,5.0,41.356,0.000897787,1.0,2238958.0,48.605090000000004,2.0,6107.58,0.132588,1.0,vgg19.onnx
2400272.8,51.32281999999999,16.0,4676815.872,100.00000086200001,25.0,4294.175,0.09181833,5.0,40.947,0.000875532,1.0,2266088.0,48.453630000000004,2.0,6119.95,0.130857,1.0,vgg19.onnx
2369051.3,51.06048999999999,16.0,4639699.328,100.000066249,25.0,4305.764,0.09280271000000001,5.0,40.344,0.000869539,1.0,2260162.0,48.713570000000004,2.0,6139.92,0.132334,1.0,vgg19.onnx
2373996.5000000005,50.963190000000004,16.0,4658263.342,100.00006185100001,25.0,4308.934000000001,0.09250102,5.0,41.078,0.000881831,1.0,2273788.0,48.81192,2.0,6128.83,0.131569,1.0,vgg19.onnx
2359440.8,50.982960000000006,16.0,4627898.444,100.00004533600001,25.0,4317.257,0.09328765,5.0,40.387,0.000872686,1.0,2257984.0,48.790769999999995,2.0,6116.0,0.132155,1.0,vgg19.onnx
2393212.8000000003,51.43100999999999,16.0,4653250.131,100.000040787,25.0,4296.889,0.09234156,5.0,39.982,0.000859227,1.0,2249574.0,48.34417,2.0,6126.46,0.13166,1.0,vgg19.onnx
2360412.2,50.81313,16.0,4645276.886,99.99999371899999,25.0,4270.905,0.09194071999999999,5.0,40.321,0.000867999,1.0,2274460.0,48.96288,2.0,6093.46,0.131175,1.0,vgg19.onnx
2364001.0999999996,50.97177,16.0,4637863.005000001,99.999992268,25.0,4283.829,0.09236627000000001,5.0,41.416,0.000892998,1.0,2263415.0,48.802969999999995,2.0,6121.66,0.131993,1.0,vgg19.onnx
2360239.4000000004,51.050259999999994,16.0,4623367.989000001,100.000044686,25.0,4310.339000000001,0.09322955999999999,5.0,41.2,0.000891126,1.0,2252668.0,48.723530000000004,2.0,6109.05,0.132134,1.0,vgg19.onnx
2391012.3,51.5293,16.0,4640102.241,99.999993585,25.0,4310.183,0.09288976,5.0,41.428,0.000892825,1.0,2238637.0,48.245419999999996,2.0,6101.33,0.131491,1.0,vgg19.onnx
2364284.5999999996,50.88911,16.0,4645955.8610000005,99.999964234,25.0,4315.466,0.09288636,5.0,40.925,0.000880874,1.0,2271246.0,48.88646,2.0,6068.87,0.130627,1.0,vgg19.onnx
2372078.5,51.191579999999995,16.0,4633730.691,99.999973627,25.0,4282.002,0.09240933,5.0,41.949,0.000905297,1.0,2251234.0,48.58356,2.0,6094.24,0.131519,1.0,vgg19.onnx
