aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenatemultiplyaddnnrelu,aggregated_percentage_concatenatemultiplyaddnnrelu,aggregated_count_concatenatemultiplyaddnnrelu,aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
464217.40400000004,42.80065299999997,83.0,1084603.3389999997,99.99998101,263.0,980.159,0.0903702,1.0,27523.891000000007,2.537690949999999,86.0,585556.4639999995,53.98806639999998,85.0,940.22,0.0866878,3.0,505.58,0.046614260000000005,3.0,118.291,0.0109064,1.0,4761.33,0.438992,1.0,densenet169.onnx
459077.9399999999,42.09954200000003,83.0,1090457.5159999996,99.99995289,263.0,976.635,0.0895619,1.0,27531.076,2.52472677,86.0,596557.3359999998,54.70705080000002,85.0,936.606,0.08589100000000001,3.0,493.271,0.04523522000000001,3.0,115.602,0.0106012,1.0,4769.05,0.437344,1.0,densenet169.onnx
463673.8640000002,42.68209020000002,83.0,1086342.925999999,99.99999716999997,263.0,978.205,0.0900457,1.0,27528.042999999998,2.5340103000000007,86.0,587843.3879999995,54.112135599999995,85.0,934.809,0.086051,3.0,504.74700000000007,0.04646297,3.0,116.33,0.0107084,1.0,4763.54,0.438493,1.0,densenet169.onnx
463314.03099999984,42.222062900000005,83.0,1097327.634,100.00002489000005,263.0,980.683,0.0893701,1.0,27503.92400000002,2.50644475,86.0,599230.5710000001,54.6081685,85.0,938.1759999999999,0.0854963,3.0,490.995,0.044744639999999995,3.0,114.624,0.0104457,1.0,4754.63,0.433292,1.0,densenet169.onnx
464063.5469999999,42.7178961,83.0,1086344.3499999996,100.00000679999995,263.0,978.245,0.0900493,1.0,27498.378000000004,2.5312771199999995,86.0,587483.2749999998,54.07893310000001,85.0,936.0709999999999,0.0861671,3.0,507.318,0.046699580000000004,3.0,116.516,0.0107255,1.0,4761.0,0.438259,1.0,densenet169.onnx
457492.1130000001,41.960237200000016,83.0,1090298.9010000003,100.00000083000009,263.0,977.881,0.0896893,1.0,27552.394999999993,2.527050709999998,86.0,597954.0700000004,54.84314209999999,85.0,937.8710000000001,0.0860196,3.0,509.245,0.04670692,3.0,113.456,0.010406,1.0,4761.87,0.436749,1.0,densenet169.onnx
463085.68299999996,42.54323980000001,83.0,1088506.3789999995,100.00001109000002,263.0,977.889,0.0898377,1.0,27492.259,2.5256854200000016,86.0,590618.8309999998,54.25955960000002,85.0,938.178,0.0861894,3.0,509.04499999999996,0.04676537,3.0,116.294,0.0106838,1.0,4768.2,0.43805,1.0,densenet169.onnx
462628.7290000001,42.24337679999999,83.0,1095151.0779999995,100.00002102999991,263.0,977.809,0.0892853,1.0,27548.67399999999,2.5155130900000002,86.0,597675.7979999997,54.57475039999999,85.0,939.5930000000001,0.0857957,3.0,504.938,0.04610664,3.0,113.207,0.0103371,1.0,4762.33,0.434856,1.0,densenet169.onnx
462877.4389999998,42.630310599999994,83.0,1085794.0849999997,99.99999330999992,263.0,977.087,0.0899882,1.0,27528.444,2.5353284099999995,86.0,588077.659,54.16106490000001,85.0,940.975,0.0866624,3.0,508.563,0.0468379,3.0,115.288,0.0106179,1.0,4768.63,0.439183,1.0,densenet169.onnx
457384.23199999996,41.9477938,83.0,1090366.5649999992,100.00001886999992,263.0,974.389,0.0893634,1.0,27511.346999999994,2.5231274000000004,86.0,598163.292,54.85889219999999,85.0,940.7080000000001,0.0862745,3.0,507.06399999999996,0.04650397,3.0,113.993,0.0104546,1.0,4771.54,0.437609,1.0,densenet169.onnx
463210.68600000005,42.597311200000014,83.0,1087418.2899999998,99.99998736000002,263.0,982.23,0.0903268,1.0,27500.641999999985,2.5289851399999996,86.0,589421.7910000002,54.20373939999999,85.0,939.1310000000001,0.08636329999999999,3.0,505.15200000000004,0.046454220000000004,3.0,114.878,0.0105643,1.0,4743.78,0.436243,1.0,densenet169.onnx
463594.6220000002,42.334190600000014,83.0,1095083.8730000006,100.00000940999986,263.0,981.903,0.0896646,1.0,27497.889000000003,2.5110294999999994,86.0,596677.8039999997,54.486935399999986,85.0,934.7059999999999,0.08535480000000001,3.0,511.58399999999995,0.04671640999999999,3.0,114.985,0.0105001,1.0,4770.38,0.435618,1.0,densenet169.onnx
463422.596,42.61823450000001,83.0,1087380.6080000002,99.99998586999993,263.0,971.875,0.0893776,1.0,27602.081,2.538401170000001,86.0,589057.195,54.17212839999997,85.0,938.338,0.08629350000000001,3.0,509.635,0.0468681,3.0,112.888,0.0103816,1.0,4766.0,0.438301,1.0,densenet169.onnx
459174.2470000002,42.00822630000002,83.0,1093056.5180000006,99.99994837000007,263.0,982.44,0.0898801,1.0,27506.465000000004,2.5164728700000007,86.0,599042.5120000001,54.80435079999999,85.0,935.49,0.0855848,3.0,516.851,0.047284999999999994,3.0,116.263,0.0106365,1.0,4782.25,0.437512,1.0,densenet169.onnx
461319.2569999999,42.51618139999998,83.0,1085042.0710000012,99.99997159000009,263.0,978.96,0.0902233,1.0,27513.709000000003,2.5357276699999995,86.0,588896.5750000001,54.27412259999999,85.0,935.959,0.0862602,3.0,511.473,0.04713852,3.0,116.098,0.0106999,1.0,4770.04,0.439618,1.0,densenet169.onnx
463518.53299999976,42.26239240000001,83.0,1096762.4010000003,99.99997329999992,263.0,979.089,0.0892708,1.0,27521.41100000001,2.5093313800000003,86.0,598419.6099999999,54.56239489999997,85.0,933.911,0.0851516,3.0,507.56399999999996,0.04627832,3.0,115.653,0.0105449,1.0,4766.63,0.434609,1.0,densenet169.onnx
462778.5130000001,42.57169729999999,83.0,1087057.3690000004,100.00002202999995,263.0,976.312,0.0898124,1.0,27488.17799999999,2.5286784399999997,86.0,589477.5100000001,54.22689760000002,85.0,941.3530000000001,0.08659639999999999,3.0,512.545,0.04714979,3.0,116.708,0.0107361,1.0,4766.25,0.438454,1.0,densenet169.onnx
461217.1570000001,42.152086299999986,83.0,1094174.6730000004,100.00005376000001,263.0,979.948,0.0895605,1.0,27523.220999999998,2.515434210000001,86.0,598119.5829999996,54.66401879999998,85.0,939.798,0.0858911,3.0,507.07500000000005,0.04634315,3.0,119.141,0.0108887,1.0,4768.75,0.435831,1.0,densenet169.onnx
462846.7349999999,42.54713240000001,83.0,1087845.5979999995,100.00005390999998,263.0,982.142,0.0902832,1.0,27489.897999999986,2.527003509999999,86.0,590218.8840000003,54.255779000000004,85.0,934.703,0.08592230000000001,3.0,504.45700000000005,0.046372199999999995,3.0,115.489,0.0106163,1.0,4753.29,0.436945,1.0,densenet169.onnx
463960.7939999999,42.33788619999999,83.0,1095852.842,100.00002287000004,263.0,974.823,0.0889556,1.0,27523.059999999998,2.51156506,86.0,597071.1300000005,54.484619300000006,85.0,939.341,0.0857178,3.0,498.307,0.04547200999999999,3.0,116.017,0.0105869,1.0,4769.37,0.43522,1.0,densenet169.onnx
464398.19799999986,42.67248330000001,83.0,1088285.3289999985,99.99999222000007,263.0,981.382,0.0901769,1.0,27510.081000000013,2.5278364100000004,86.0,589079.4959999997,54.12911749999998,85.0,926.783,0.08516,3.0,509.632,0.04682891,3.0,114.087,0.0104832,1.0,4765.67,0.437906,1.0,densenet169.onnx
459704.12399999984,42.086688499999994,83.0,1092278.9019999993,99.99997488000001,263.0,976.821,0.0894296,1.0,27527.430000000004,2.5201817899999988,86.0,597723.8910000003,54.72262990000001,85.0,939.2470000000001,0.0859896,3.0,514.6940000000001,0.047121090000000004,3.0,115.655,0.0105884,1.0,4777.04,0.437346,1.0,densenet169.onnx
462541.44299999997,42.638587899999976,83.0,1084796.0469999984,100.0000522600001,263.0,978.732,0.0902227,1.0,27488.179999999993,2.533949539999999,86.0,587476.4869999998,54.15550480000004,85.0,914.025,0.08425769999999999,3.0,513.159,0.04730472,3.0,116.571,0.0107459,1.0,4767.45,0.439479,1.0,densenet169.onnx
463117.51199999976,42.18667519999999,83.0,1097780.9279999987,99.99998835000007,263.0,982.635,0.089511,1.0,27539.55999999999,2.50865604,86.0,599809.208,54.63834509999997,85.0,933.135,0.08500189999999999,3.0,512.819,0.04671411,3.0,114.059,0.01039,1.0,4772.0,0.434695,1.0,densenet169.onnx
462819.2090000001,42.4388875,83.0,1090555.1080000007,100.00004275000005,263.0,981.24,0.0899762,1.0,27496.949000000022,2.5213713,86.0,592932.7600000004,54.36983209999997,85.0,937.4970000000001,0.0859651,3.0,504.016,0.046216450000000006,3.0,114.117,0.0104641,1.0,4769.32,0.43733,1.0,densenet169.onnx
459458.0579999999,42.092298799999995,83.0,1091548.7580000006,99.99993890000002,263.0,976.012,0.0894153,1.0,27512.449,2.5204950800000008,86.0,597271.1300000002,54.71771839999998,85.0,937.655,0.08590130000000001,3.0,511.665,0.04687512,3.0,114.459,0.0104859,1.0,4767.33,0.436749,1.0,densenet169.onnx
458548.5650000002,42.3464094,83.0,1082851.3010000004,100.00001218999999,263.0,985.403,0.0910007,1.0,27497.852999999992,2.5393920999999993,86.0,589487.296,54.4384407,85.0,940.529,0.08685659999999999,3.0,514.0719999999999,0.047473890000000005,3.0,113.123,0.0104468,1.0,4764.46,0.439992,1.0,densenet169.onnx
462399.87400000007,42.16372660000002,83.0,1096678.0740000003,100.00003864000003,263.0,980.627,0.0894179,1.0,27494.861999999997,2.507103270000001,86.0,599471.866,54.662516299999986,85.0,939.185,0.085639,3.0,510.604,0.046559170000000004,3.0,116.976,0.0106664,1.0,4764.08,0.43441,1.0,densenet169.onnx
463278.4499999997,42.55043360000004,83.0,1088775.8079999995,100.00000948000002,263.0,984.326,0.0904067,1.0,27536.460999999996,2.529120930000001,86.0,590637.2779999997,54.24780829999999,85.0,938.882,0.0862329,3.0,514.872,0.047289149999999995,3.0,115.289,0.0105889,1.0,4770.25,0.438129,1.0,densenet169.onnx
459784.4069999999,41.94401719999998,83.0,1096185.8750000002,100.00001248000005,263.0,977.925,0.0892116,1.0,27528.507000000005,2.5113009800000006,86.0,601558.6629999998,54.877444399999995,85.0,933.1320000000001,0.0851254,3.0,513.7,0.0468625,3.0,115.751,0.0105594,1.0,4773.79,0.435491,1.0,densenet169.onnx
