aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddadd,aggregated_percentage_nnconv2dnnbiasaddadd,aggregated_count_nnconv2dnnbiasaddadd,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
31264.007,68.28221299999998,35.0,45786.456000000006,100.00000700000001,54.0,5210.886,11.380851,7.0,5785.009999999999,12.63476,10.0,90.393,0.197423,1.0,3436.16,7.50476,1.0,mnasnet0_5.onnx
33564.70100000001,69.764639,35.0,48111.372,100.00005600000001,54.0,5197.909,10.803905999999998,7.0,5812.554,12.081468999999998,10.0,89.878,0.186812,1.0,3446.33,7.16323,1.0,mnasnet0_5.onnx
31339.406999999996,68.37023199999997,35.0,45837.828,100.00004199999998,54.0,5184.267,11.310006000000001,7.0,5773.433,12.595349,10.0,90.601,0.197655,1.0,3450.12,7.5268,1.0,mnasnet0_5.onnx
31281.178,68.38208099999999,35.0,45744.681,99.99997199999996,54.0,5123.301,11.199779000000001,7.0,5805.782,12.691714,10.0,92.33,0.201838,1.0,3442.09,7.52456,1.0,mnasnet0_5.onnx
31315.148,68.34328000000001,35.0,45820.36899999999,99.999977,54.0,5184.17,11.314108000000001,7.0,5801.175,12.660696,10.0,90.996,0.198593,1.0,3428.88,7.4833,1.0,mnasnet0_5.onnx
33620.72,69.96129399999997,35.0,48056.20499999998,100.000041,54.0,5135.155,10.685728000000001,7.0,5767.026000000001,12.000572,10.0,93.064,0.193657,1.0,3440.24,7.15879,1.0,mnasnet0_5.onnx
31373.95199999999,68.408815,35.0,45862.488,100.00006700000003,54.0,5187.014,11.309918,7.0,5773.17,12.588007,10.0,92.352,0.201367,1.0,3436.0,7.49196,1.0,mnasnet0_5.onnx
31376.45000000001,68.509621,35.0,45798.62900000001,100.00003600000002,54.0,5121.6759999999995,11.183042,7.0,5763.329000000001,12.584061,10.0,92.954,0.202962,1.0,3444.22,7.52035,1.0,mnasnet0_5.onnx
31314.21299999999,68.44210500000001,35.0,45752.863999999994,100.00002200000002,54.0,5130.8189999999995,11.214202,7.0,5783.951,12.641722,10.0,91.141,0.199203,1.0,3432.74,7.50279,1.0,mnasnet0_5.onnx
33578.692,69.97653100000001,35.0,47985.66900000001,100.00001800000001,54.0,5105.468,10.639574000000001,7.0,5777.328,12.039691999999999,10.0,91.461,0.190601,1.0,3432.72,7.15362,1.0,mnasnet0_5.onnx
31410.816000000013,68.49773800000001,35.0,45856.72800000001,100.00000300000002,54.0,5123.904,11.173725999999998,7.0,5786.193,12.617981999999998,10.0,92.345,0.201377,1.0,3443.47,7.50918,1.0,mnasnet0_5.onnx
31265.492000000006,68.43067400000001,35.0,45689.272000000004,99.99997700000002,54.0,5113.273,11.191413,7.0,5775.935,12.641775,10.0,93.542,0.204735,1.0,3441.03,7.53138,1.0,mnasnet0_5.onnx
31352.912,68.55283500000002,35.0,45735.38900000002,100.000017,54.0,5079.784,11.106901,7.0,5773.501,12.623728999999999,10.0,94.152,0.205862,1.0,3435.04,7.51069,1.0,mnasnet0_5.onnx
33641.261,70.00683500000002,35.0,48054.21400000001,99.99995299999999,54.0,5095.9349999999995,10.60456,7.0,5789.714,12.048290999999999,10.0,93.094,0.193727,1.0,3434.21,7.14654,1.0,mnasnet0_5.onnx
31405.032000000007,68.46539700000001,35.0,45869.972,100.00006000000003,54.0,5122.085999999999,11.166535,7.0,5813.495999999999,12.673861999999998,10.0,94.238,0.205446,1.0,3435.12,7.48882,1.0,mnasnet0_5.onnx
31450.272999999997,68.492613,35.0,45917.76799999999,100.000002,54.0,5172.9439999999995,11.265668999999999,7.0,5786.356000000001,12.60156,10.0,92.685,0.20185,1.0,3415.51,7.43831,1.0,mnasnet0_5.onnx
31406.551999999996,68.53441199999999,35.0,45825.993,100.00003499999998,54.0,5114.116,11.159854,7.0,5786.160000000001,12.62637,10.0,92.655,0.202189,1.0,3426.51,7.47721,1.0,mnasnet0_5.onnx
33771.865,69.98100100000002,35.0,48258.62499999999,100.000024,54.0,5158.5689999999995,10.689422,7.0,5796.108,12.010523999999998,10.0,94.383,0.195577,1.0,3437.7,7.1235,1.0,mnasnet0_5.onnx
