aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_concatenatereshapetransposereshape,aggregated_percentage_concatenatereshapetransposereshape,aggregated_count_concatenatereshapetransposereshape,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_stridedsliceconcatenatereshapetransposereshape,aggregated_percentage_stridedsliceconcatenatereshapetransposereshape,aggregated_count_stridedsliceconcatenatereshapetransposereshape,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
54125.443,77.64337400000001,37.0,69710.37200000002,100.0000724,88.0,368.262,0.528274,1.0,8130.388,11.663101,19.0,650.7429999999999,0.933496,3.0,636.9399999999999,0.9136943999999999,13.0,2703.7250000000004,3.8785139999999996,13.0,74.171,0.106399,1.0,3020.7,4.33322,1.0,shufflenet_v2_x1_5.onnx
54040.98400000002,77.641777,37.0,69602.989,100.00001230000001,88.0,369.534,0.530917,1.0,8131.183000000001,11.682227,19.0,650.0619999999999,0.9339570000000001,3.0,637.7660000000001,0.9162902999999999,13.0,2705.696,3.8873259999999994,13.0,73.764,0.105978,1.0,2994.0,4.30154,1.0,shufflenet_v2_x1_5.onnx
54125.340999999986,77.67918099999999,37.0,69678.084,100.00003099999999,88.0,368.577,0.528971,1.0,8135.760999999999,11.676212,19.0,651.726,0.935338,3.0,639.572,0.9178949999999999,13.0,2704.882,3.8819690000000002,13.0,72.845,0.104545,1.0,2979.38,4.27592,1.0,shufflenet_v2_x1_5.onnx
54267.24999999999,77.69533800000004,37.0,69846.27200000001,100.00006090000002,88.0,367.174,0.525689,1.0,8131.889,11.642547999999998,19.0,650.73,0.9316610000000001,3.0,637.6269999999998,0.9129009,13.0,2705.226,3.873113,13.0,72.466,0.103751,1.0,3013.91,4.31506,1.0,shufflenet_v2_x1_5.onnx
54253.47200000001,77.67492099999998,37.0,69846.81100000003,99.99997169999997,88.0,366.567,0.524816,1.0,8150.333,11.668866000000001,19.0,650.9459999999999,0.9319630000000001,3.0,639.2570000000001,0.9152277000000002,13.0,2707.6549999999997,3.8765620000000003,13.0,73.951,0.105876,1.0,3004.63,4.30174,1.0,shufflenet_v2_x1_5.onnx
54277.48100000001,77.696711,37.0,69858.12900000003,99.9999953,88.0,369.489,0.528913,1.0,8152.982,11.670778,19.0,649.643,0.929947,3.0,638.88,0.9145393,13.0,2705.484,3.8728260000000003,13.0,74.12,0.106101,1.0,2990.05,4.28018,1.0,shufflenet_v2_x1_5.onnx
54144.31899999999,77.676368,37.0,69704.96799999998,99.99995010000004,88.0,366.765,0.526168,1.0,8133.090999999999,11.667872000000001,19.0,650.4250000000001,0.933111,3.0,631.895,0.9065270999999999,13.0,2706.66,3.883022000000001,13.0,75.443,0.108232,1.0,2996.37,4.29865,1.0,shufflenet_v2_x1_5.onnx
54194.10699999999,77.65489499999998,37.0,69788.42699999998,100.00002899999997,88.0,372.463,0.533703,1.0,8151.4800000000005,11.680278000000001,19.0,650.155,0.9316089999999999,3.0,635.401,0.910468,13.0,2705.4120000000003,3.8765920000000005,13.0,73.909,0.105904,1.0,3005.5,4.30658,1.0,shufflenet_v2_x1_5.onnx
54200.645000000004,77.67055,37.0,69782.8,100.00005360000002,88.0,365.524,0.523802,1.0,8136.336,11.659517,19.0,651.11,0.9330519999999999,3.0,636.8849999999999,0.9126665999999999,13.0,2704.8720000000008,3.8761300000000003,13.0,73.018,0.104636,1.0,3014.41,4.3197,1.0,shufflenet_v2_x1_5.onnx
54223.819,77.68705399999999,37.0,69797.755,100.00000999999999,88.0,368.458,0.527894,1.0,8128.8600000000015,11.646305,19.0,651.152,0.932913,3.0,632.75,0.9065480000000001,13.0,2705.9509999999996,3.8768460000000005,13.0,73.755,0.10567,1.0,3013.01,4.31678,1.0,shufflenet_v2_x1_5.onnx
