aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddadd,aggregated_percentage_nnconv2dnnbiasaddadd,aggregated_count_nnconv2dnnbiasaddadd,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
61660.266999999985,67.38994499999998,35.0,91497.73199999997,99.99999,54.0,9765.552,10.672994000000001,7.0,16543.545,18.080811,10.0,93.108,0.10176,1.0,3435.26,3.75448,1.0,mnasnet1_0.onnx
61133.673,67.09621899999999,35.0,91113.439,100.00000540000002,54.0,9865.417,10.82763,7.0,16596.128,18.214789,10.0,89.471,0.0981974,1.0,3428.75,3.76317,1.0,mnasnet1_0.onnx
61679.122999999985,67.27937800000001,35.0,91676.074,99.999971,54.0,9890.497,10.788532,7.0,16581.023,18.086529999999996,10.0,91.851,0.100191,1.0,3433.58,3.74534,1.0,mnasnet1_0.onnx
61367.080000000016,67.20561500000002,35.0,91312.39599999998,99.999993,54.0,9864.14,10.802639,7.0,16552.899999999998,18.127774,10.0,92.276,0.101055,1.0,3436.0,3.76291,1.0,mnasnet1_0.onnx
61488.119,67.315324,35.0,91343.43899999998,99.99999939999998,54.0,9807.826,10.737298000000001,7.0,16525.949,18.092100000000002,10.0,90.455,0.0990274,1.0,3431.09,3.75625,1.0,mnasnet1_0.onnx
61233.62000000002,67.179719,35.0,91148.992,100.00000299999999,54.0,9866.723,10.824826,7.0,16524.876,18.12951,10.0,91.193,0.100048,1.0,3432.58,3.7659,1.0,mnasnet1_0.onnx
61649.587,67.284563,35.0,91625.15300000002,99.99996599999997,54.0,9872.416000000001,10.774764000000001,7.0,16563.824,18.07781,10.0,92.366,0.100809,1.0,3446.96,3.76202,1.0,mnasnet1_0.onnx
61199.448,67.104056,35.0,91200.85399999999,100.0000386,54.0,9891.335000000001,10.845668,7.0,16581.769,18.181599,10.0,89.382,0.0980056,1.0,3438.92,3.77071,1.0,mnasnet1_0.onnx
61581.60799999999,67.238816,35.0,91586.38199999997,99.99999199999999,54.0,9879.753,10.787363,7.0,16592.387000000002,18.116653000000003,10.0,92.264,0.10074,1.0,3440.37,3.75642,1.0,mnasnet1_0.onnx
61406.157999999996,67.16844499999999,35.0,91421.14700000001,100.00001089999995,54.0,9899.104,10.828017000000001,7.0,16600.644,18.158442,10.0,90.111,0.0985669,1.0,3425.13,3.74654,1.0,mnasnet1_0.onnx
61539.25899999999,67.25723800000002,35.0,91498.36200000001,99.999997,54.0,9855.359,10.771071,7.0,16569.485999999997,18.109042999999996,10.0,93.598,0.102295,1.0,3440.66,3.76035,1.0,mnasnet1_0.onnx
61388.732,67.189284,35.0,91366.841,100.00000769999997,54.0,9864.245,10.796321,7.0,16589.748,18.157291,10.0,91.076,0.0996817,1.0,3433.04,3.75743,1.0,mnasnet1_0.onnx
61528.40600000001,67.25805799999999,35.0,91481.054,99.99998879999998,54.0,9848.261,10.765353000000001,7.0,16572.578,18.11587,10.0,91.479,0.0999978,1.0,3440.33,3.76071,1.0,mnasnet1_0.onnx
61388.36800000001,67.202935,35.0,91347.77500000001,100.00000899999999,54.0,9857.179,10.79082,7.0,16585.332000000002,18.156247999999998,10.0,89.846,0.098356,1.0,3427.05,3.75165,1.0,mnasnet1_0.onnx
61488.06699999999,67.253712,35.0,91427.02100000001,100.0000147,54.0,9842.470000000001,10.765384000000001,7.0,16579.325999999997,18.133962,10.0,90.528,0.0990167,1.0,3426.63,3.74794,1.0,mnasnet1_0.onnx
61362.889999999985,67.199097,35.0,91315.06599999999,100.00002130000001,54.0,9888.064000000002,10.828505,7.0,16545.289,18.118923000000002,10.0,91.193,0.0998663,1.0,3427.63,3.75363,1.0,mnasnet1_0.onnx
61516.25600000001,67.22309700000001,35.0,91510.58899999998,99.999998,54.0,9873.798,10.789781999999999,7.0,16599.199999999997,18.139106,10.0,92.245,0.100803,1.0,3429.09,3.74721,1.0,mnasnet1_0.onnx
61363.376,67.16417299999999,35.0,91363.213,99.99997199999997,54.0,9898.744999999999,10.8345,7.0,16562.677,18.128388,10.0,93.045,0.101841,1.0,3445.37,3.77107,1.0,mnasnet1_0.onnx
61470.593,67.20181699999999,35.0,91471.64399999997,100.00001549999999,54.0,9863.928,10.783584000000001,7.0,16612.279000000002,18.161138,10.0,90.014,0.0984065,1.0,3434.83,3.75507,1.0,mnasnet1_0.onnx
61402.63900000001,67.202162,35.0,91370.03499999999,99.999993,54.0,9839.413999999999,10.768763,7.0,16609.18,18.177917,10.0,92.212,0.100921,1.0,3426.59,3.75023,1.0,mnasnet1_0.onnx
61705.32,67.384203,35.0,91572.374,100.00000800000001,54.0,9819.707,10.723441999999999,7.0,16517.603000000003,18.037774,10.0,92.194,0.100679,1.0,3437.55,3.75391,1.0,mnasnet1_0.onnx
61429.353,67.22491799999997,35.0,91378.887,100.0000318,54.0,9858.411,10.788493,7.0,16565.233,18.128079,10.0,90.22,0.0987318,1.0,3435.67,3.75981,1.0,mnasnet1_0.onnx
61734.182,67.25518199999999,35.0,91790.93699999999,99.99996369999998,54.0,9896.373,10.781415,7.0,16628.252,18.115352,10.0,88.5,0.0964147,1.0,3443.63,3.7516,1.0,mnasnet1_0.onnx
61433.405,67.219069,35.0,91392.82800000002,100.0000015,54.0,9869.305,10.798763000000001,7.0,16556.276,18.115511,10.0,90.642,0.0991785,1.0,3443.2,3.76748,1.0,mnasnet1_0.onnx
61636.111000000004,67.310193,35.0,91570.26299999999,100.000026,54.0,9844.385,10.750636,7.0,16555.292,18.079341,10.0,91.475,0.099896,1.0,3443.0,3.75996,1.0,mnasnet1_0.onnx
61339.883,67.202741,35.0,91275.83700000001,99.9999989,54.0,9896.484,10.8424,7.0,16510.769,18.088883,10.0,90.541,0.0991949,1.0,3438.16,3.76678,1.0,mnasnet1_0.onnx
61471.70300000001,67.259642,35.0,91394.67000000003,100.00001359999999,54.0,9886.7,10.817587,7.0,16509.436,18.06389,10.0,90.951,0.0995146,1.0,3435.88,3.75938,1.0,mnasnet1_0.onnx
61266.193999999996,67.191162,35.0,91181.89499999997,100.00000849999999,54.0,9793.539,10.740673000000001,7.0,16593.949,18.198746,10.0,89.593,0.0982575,1.0,3438.62,3.77117,1.0,mnasnet1_0.onnx
61487.42500000001,67.25950100000001,35.0,91418.16900000001,99.9999867,54.0,9850.352,10.775057,7.0,16547.933999999997,18.101358,10.0,88.658,0.0969807,1.0,3443.8,3.76709,1.0,mnasnet1_0.onnx
61290.825999999994,67.16471800000002,35.0,91254.46900000001,99.9999946,54.0,9865.199,10.810668,7.0,16552.679999999997,18.139032999999998,10.0,90.274,0.0989256,1.0,3455.49,3.78665,1.0,mnasnet1_0.onnx
61702.84699999999,67.32625300000001,35.0,91647.539,99.99999599999998,54.0,9829.190999999999,10.724992,7.0,16582.025,18.093244000000002,10.0,91.856,0.100227,1.0,3441.62,3.75528,1.0,mnasnet1_0.onnx
61508.23299999999,67.234289,35.0,91483.39300000001,99.99996300000001,54.0,9835.177,10.750777,7.0,16598.807999999997,18.144057,10.0,92.005,0.10057,1.0,3449.17,3.77027,1.0,mnasnet1_0.onnx
