aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
897261.3,28.66324,8.0,3130353.6730000004,100.00005216,17.0,4315.8589999999995,0.13787138999999998,5.0,41.564,0.00132777,1.0,2222780.0,71.00738,2.0,5954.95,0.190233,1.0,vgg11.onnx
900938.1,28.62172,8.0,3147743.166,100.00006515999999,17.0,4317.635,0.13716605,5.0,40.641,0.00129111,1.0,2236310.0,71.04493,2.0,6136.79,0.194958,1.0,vgg11.onnx
901571.2999999999,28.553649999999994,8.0,3157467.887,100.00001960000002,17.0,4309.277,0.1364792,5.0,42.07,0.0013324,1.0,2245405.0,71.11409,2.0,6140.24,0.194468,1.0,vgg11.onnx
897937.5,28.28557,8.0,3174544.973,99.99998369000001,17.0,4320.197,0.13608848,5.0,42.736,0.00134621,1.0,2266105.0,71.38358000000001,2.0,6139.54,0.193399,1.0,vgg11.onnx
899239.9,28.500339999999994,8.0,3155188.209,100.00001587999999,17.0,4237.525,0.1343034,5.0,40.654,0.00128848,1.0,2245524.0,71.16928999999999,2.0,6146.13,0.194794,1.0,vgg11.onnx
898231.5,28.319469999999995,8.0,3171780.1560000004,99.99998949,17.0,4281.245999999999,0.1349792,5.0,41.75,0.00131629,1.0,2263084.0,71.35059,2.0,6141.66,0.193634,1.0,vgg11.onnx
899470.6,28.258460000000003,8.0,3183010.862,100.00002145999999,17.0,4312.722,0.13549181000000002,5.0,41.75,0.00131165,1.0,2273042.0,71.41174,2.0,6143.79,0.193018,1.0,vgg11.onnx
898289.1000000001,28.287889999999997,8.0,3175524.568,100.00000424000001,17.0,4332.082999999999,0.13642095,5.0,41.545,0.00130829,1.0,2266718.0,71.38091,2.0,6143.84,0.193475,1.0,vgg11.onnx
901817.1000000001,28.50709,8.0,3163484.995,100.00004905000002,17.0,4326.603,0.13676681999999998,5.0,41.702,0.00131823,1.0,2251168.0,71.16105,2.0,6131.59,0.193824,1.0,vgg11.onnx
899071.1,28.340860000000003,8.0,3172352.5089999996,100.00001866999999,17.0,4324.905,0.13633106,5.0,42.624,0.00134361,1.0,2262793.0,71.32853999999999,2.0,6120.88,0.192944,1.0,vgg11.onnx
898951.3,28.338870000000004,8.0,3172149.4189999998,99.99994858999999,17.0,4306.889999999999,0.13577199,5.0,42.399,0.0013366,1.0,2262738.0,71.33133,2.0,6110.83,0.19264,1.0,vgg11.onnx
896752.4,28.182290000000002,8.0,3181976.1890000002,100.00003892,17.0,4310.021,0.13545116000000001,5.0,41.358,0.00129976,1.0,2274723.0,71.48774,2.0,6149.41,0.193258,1.0,vgg11.onnx
900050.3,28.3378,8.0,3176150.699,100.00001384999999,17.0,4323.4130000000005,0.13612127999999998,5.0,42.896,0.00135057,1.0,2265605.0,71.33176999999999,2.0,6129.09,0.192972,1.0,vgg11.onnx
899246.4,28.311389999999996,8.0,3176268.536,100.00001851,17.0,4332.679999999999,0.13640768,5.0,41.286,0.00129983,1.0,2266483.0,71.35682,2.0,6165.17,0.194101,1.0,vgg11.onnx
902064.4,28.24184,8.0,3194072.551,99.99997934,17.0,4324.665999999999,0.13539652,5.0,41.645,0.00130382,1.0,2281515.0,71.42962,2.0,6126.84,0.191819,1.0,vgg11.onnx
897606.9,28.303089999999997,8.0,3171401.5810000002,100.00003582000001,17.0,4307.708,0.13582974,5.0,41.643,0.00131308,1.0,2263313.0,71.36644,2.0,6132.33,0.193363,1.0,vgg11.onnx
898014.9,28.363400000000002,8.0,3166107.555,100.00004991,17.0,4301.176,0.13585092000000001,5.0,41.729,0.00131799,1.0,2257610.0,71.30556,2.0,6139.75,0.193921,1.0,vgg11.onnx
896819.9,28.311500000000006,8.0,3167691.449,100.00000977,17.0,4316.725,0.1362738,5.0,41.654,0.00131497,1.0,2260371.0,71.35702,2.0,6142.17,0.193901,1.0,vgg11.onnx
