aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddaddnnrelu,aggregated_count_nnconv2dnnbiasaddaddnnrelu,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
1100985.32,82.771828,33.0,1330146.0279999997,100.00007590000004,56.0,967.009,0.0726995,1.0,109273.9,8.215191,4.0,116763.28999999998,8.778232000000001,16.0,139.179,0.0104634,1.0,2017.33,0.151662,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1097898.2899999996,82.572448,33.0,1329616.7979999997,99.9999171,56.0,976.578,0.0734481,1.0,111580.6,8.391935,4.0,116993.27,8.799027,16.0,140.82,0.010591,1.0,2027.24,0.152468,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1093089.56,82.689289,33.0,1321924.1589999995,99.99999169999998,56.0,978.483,0.0740196,1.0,108961.08,8.242601,4.0,116737.29999999999,8.830855,16.0,139.266,0.0105351,1.0,2018.47,0.152692,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1100734.49,82.676746,33.0,1331369.9050000003,99.99991209999999,56.0,980.207,0.073624,1.0,110770.29999999999,8.320022999999999,4.0,116711.28,8.766256000000002,16.0,140.208,0.0105311,1.0,2033.42,0.152732,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1096311.57,82.54967,33.0,1328061.1710000003,99.99989709999997,56.0,977.24,0.073584,1.0,111765.70999999999,8.415709,4.0,116835.49,8.797450999999999,16.0,142.941,0.0107631,1.0,2028.22,0.15272,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1097145.7599999998,82.703609,33.0,1326598.3519999995,99.9999252,56.0,980.953,0.073945,1.0,109517.28,8.255499,4.0,116784.15000000001,8.80328,16.0,142.519,0.0107432,1.0,2027.69,0.152849,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1098387.9900000002,82.72738299999999,33.0,1327719.4940000002,99.99997370000003,56.0,977.041,0.0735879,1.0,109353.35999999999,8.236191,4.0,116833.01999999999,8.799517999999999,16.0,139.953,0.0105408,1.0,2028.13,0.152753,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1096515.42,82.75410500000001,33.0,1325029.3329999999,100.00006090000002,56.0,974.267,0.073528,1.0,108563.79000000001,8.193315,4.0,116812.46,8.815841,16.0,139.696,0.0105429,1.0,2023.7,0.152729,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1088817.4700000004,82.530819,33.0,1319285.480000001,99.99997909999998,56.0,966.685,0.0732733,1.0,110505.36,8.376159999999999,4.0,116836.22,8.856021000000002,16.0,138.575,0.0105038,1.0,2021.17,0.153202,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1098465.6199999996,82.66355600000001,33.0,1328839.2329999995,100.0000116,56.0,978.467,0.0736333,1.0,110420.88,8.309566,4.0,116802.5,8.789822999999998,16.0,143.386,0.0107903,1.0,2028.38,0.152643,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1093892.6999999997,82.86650399999998,33.0,1320066.3329999996,100.00002260000002,56.0,981.244,0.074333,1.0,106323.19,8.054393000000001,4.0,116701.05,8.840546999999999,16.0,140.239,0.0106236,1.0,2027.91,0.153622,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1098988.45,82.65674800000001,33.0,1329582.2769999995,100.00008330000006,56.0,971.735,0.0730858,1.0,110171.98000000001,8.286211,4.0,117274.37,8.820397,16.0,141.262,0.0106245,1.0,2034.48,0.153017,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1091579.3599999999,82.55268299999997,33.0,1322282.2240000002,99.99999609999996,56.0,977.579,0.0739312,1.0,111040.23000000001,8.397613,4.0,116528.66,8.812687999999998,16.0,138.825,0.0104989,1.0,2017.57,0.152582,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1094382.8599999999,82.691377,33.0,1323455.535,100.00004449999996,56.0,980.213,0.0740646,1.0,108987.6,8.235074000000001,4.0,116947.19999999998,8.836497,16.0,141.092,0.0106609,1.0,2016.57,0.152371,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1093221.1699999997,82.73872800000002,33.0,1321295.0410000004,100.00009579999998,56.0,979.097,0.0741013,1.0,108200.74,8.18898,4.0,116739.88999999998,8.835253999999999,16.0,139.404,0.0105505,1.0,2014.74,0.152482,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1097066.89,82.723747,33.0,1326182.004,100.0000408,56.0,976.039,0.0735977,1.0,108930.43,8.213835,4.0,117039.34999999999,8.825286,16.0,137.805,0.0103911,1.0,2031.49,0.153184,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1094824.1,82.653403,33.0,1324596.6049999995,100.0000043,56.0,978.095,0.073841,1.0,109995.29,8.304059,4.0,116632.98000000003,8.805169,16.0,139.14,0.0105043,1.0,2027.0,0.153028,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
1102954.8900000001,82.76710500000002,33.0,1332600.078,99.999995,56.0,975.519,0.0732043,1.0,109802.83000000002,8.239756,4.0,116707.5,8.75789,16.0,139.199,0.0104457,1.0,2020.14,0.151594,1.0,resnet50.onnx
0.0,nan,33.0,0.0,nan,56.0,0.0,nan,1.0,0.0,nan,4.0,0.0,nan,16.0,0.0,nan,1.0,0.0,nan,1.0,resnet50.onnx
